DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,sma_vol_5,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2024-03-07,0.009733857941824908,5161.75,5111.75,55.67079518284133,10.0,0.0,0.007361028541561473,0.007361028541561473,5.418474118968263e-05,-0.011933070183669426,-0.015856681448820388,5051.113637016731,5031.333860102083,0
2024-03-08,-0.006364960875719916,5129.0,5161.75,99.90257394685466,10.0,0.0,0.007305052967444013,0.007305052967444013,5.336379885716258e-05,-0.011842327368213211,-0.015736102260370848,5100.98338593666,5081.159923998455,0
2024-03-11,-0.0011705034500657518,5123.0,5129.0,79.40677467697746,10.0,0.0,0.007298499495910305,0.007298499495910305,5.326809489180298e-05,-0.01183170344041333,-0.015721985169273155,5068.672783682168,5048.9925242596255,0
2024-03-12,0.022819814545769646,5241.25,5123.0,43.936885964767335,10.0,0.0,0.010019628060534894,0.010019628060534894,0.00010039294647145824,-0.01624296444247498,-0.02158367536472852,5040.4594594353,5013.611579744844,0
2024-03-13,-0.001670844164816998,5232.5,5241.25,28.38343987038855,10.0,0.0,0.01049901491295736,0.01049901491295736,0.00011022931414250104,-0.017020105425258367,-0.022616341461143795,5152.798236851438,5124.042498669154,0
2024-03-14,-0.002774988623482244,5218.0,5232.5,98.03914902813766,10.0,0.0,0.010484506008768874,0.010484506008768874,0.00010992486624791061,-0.01699658483014156,-0.022585087259290166,5144.316898538179,5115.64805362299,0
2024-03-15,-0.0067783832834518165,5182.75,5218.0,62.646108380125625,10.0,0.0,0.010552878801532637,0.010552878801532637,0.0001113632509998369,-0.01710742495663975,-0.022732371784611575,5129.492681297543,5100.720554415226,0
2024-03-18,0.006155345234015286,5214.75,5182.75,74.2148482506321,10.0,0.0,0.010507633152799113,0.010507633152799113,0.00011041035447380302,-0.01703407657892401,-0.022634906350961655,5095.214301110963,5066.7566408052835,0
2024-03-19,0.005164263378111045,5241.75,5214.75,55.45562493576527,10.0,0.0,0.004919244520492952,0.004919244520492952,2.4198966652399935e-05,-0.007974658674699478,-0.010596738334853056,5173.329525261851,5159.782411705552,0
2024-03-20,0.008548278296746759,5286.75,5241.75,43.65654730523354,10.0,0.0,0.005830954482412551,0.005830954482412551,3.4000030175967024e-05,-0.009452644923674043,-0.012560688665741,5192.435044055968,5176.321782143714,0
2024-03-21,0.0029747171167429087,5302.5,5286.75,37.2371433944055,10.0,0.0,0.005306873604646561,0.005306873604646561,2.8162907455694388e-05,-0.008603049807856979,-0.011431745409342395,5241.462909293905,5226.657356290606,0
2024-03-22,-0.0017459835027917592,5293.25,5302.5,30.35816721541457,10.0,0.0,0.0034789329929419367,0.0034789329929419367,1.2102974769379941e-05,-0.005639748757210082,-0.007494106555816961,5272.67940159764,5262.9110272594635,0
2024-03-25,-0.0028378205678532,5278.25,5293.25,30.50277279371045,10.0,0.0,0.004251930872737238,0.004251930872737238,1.8078916146536047e-05,-0.006892866837019657,-0.009159251728304984,5256.889789620011,5244.989144840398,0
2024-03-26,-0.0024659755465989974,5265.25,5278.25,28.04067481497291,10.0,0.0,0.004361256498191647,0.004361256498191647,1.9020558243018866e-05,-0.007070096194853975,-0.009394754363193,5241.063874401543,5228.894342935873,0
2024-03-27,0.008133586240310464,5308.25,5265.25,28.70760537814431,10.0,0.0,0.004216457361996383,0.004216457361996383,1.77785126855335e-05,-0.006835360214006079,-0.00908283684191878,5229.38284175555,5217.64312335325,0
2024-03-28,4.709539172331745e-05,5308.5,5308.25,34.96180843287328,10.0,0.0,0.00407638012444507,0.00407638012444507,1.6616874918970804e-05,-0.006608278971568758,-0.008781090948455533,5273.287252178063,5261.841829357785,0
2024-04-01,-0.002499117179519672,5295.25,5308.5,25.904106677554022,10.0,0.0,0.00415953720910791,0.00415953720910791,1.7301749793953222e-05,-0.006743086128197513,-0.008960222899142351,5272.824743130367,5261.147119733376,0
2024-04-02,-0.006584113025764893,5260.5,5295.25,24.780738442828397,10.0,0.0,0.004890096493214195,0.004890096493214195,2.391304371294577e-05,-0.007927406384714588,-0.01053394942148162,5253.438349281362,5239.762866742529,0
2024-04-03,0.001139926028253413,5266.5,5260.5,22.175200757586417,10.0,0.0,0.004838217354691032,0.004838217354691032,2.340834717123349e-05,-0.007843304360443141,-0.0104221945262579,5219.401681410926,5205.958759103742,0
2024-04-04,-0.013236365749373036,5197.25,5266.5,21.403653689669145,10.0,0.0,0.005230334928037316,0.005230334928037316,2.7356403459447116e-05,-0.00847897184856278,-0.01126687043206787,5222.034272980777,5207.49604599571,1
2024-04-05,0.010669702426739036,5253.0,5197.25,23.20332776224628,10.0,0.0,0.007973049694068635,0.007973049694068635,6.356952142408796e-05,-0.01292522655495949,-0.017175060314009165,5130.506632047723,5108.749097461368,0
2024-04-08,4.759071981830232e-05,5253.25,5253.0,29.405523735453126,10.0,0.0,0.008012658335364678,0.008012658335364678,6.420269359928905e-05,-0.012989436698120433,-0.0172603828479602,5185.207733886881,5163.109215262781,0
