DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,gk_vol_20,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2024-08-12,-9.31098697147803e-05,5369.75,5370.25,12.512970470800052,10.0,0.0,0.01298336027545992,0.01298336027545992,0.00016856764404239068,-0.021047513742429223,-0.0279679676367028,5258.400792242648,5222.135901489664,0
2024-08-13,0.016484270297386416,5459.0,5369.75,8.500044824431967,8.500044824431967,0.0,0.013031691479462416,0.013031691479462416,0.00016982498281589332,-0.02103072044450582,-0.02828362293563079,5257.999504433735,5220.00171044842,0
2024-08-14,0.0032918830019639245,5477.0,5459.0,14.190008923995988,10.0,0.0,0.013011922834340172,0.013011922834340172,0.00016931013584682317,-0.021093816921097637,-0.028029495369542058,5345.0548474725,5308.111527347948,0
2024-08-15,0.016388614347800257,5567.5,5477.0,13.593832961989728,10.0,0.0,0.012935856992708512,0.012935856992708512,0.0001673363961358057,-0.02097050548144685,-0.027865638944712355,5363.340455758676,5326.486709268567,0
2024-08-16,0.0019289869830902973,5578.25,5567.5,13.758832794301544,10.0,0.0,0.012934522821408825,0.012934522821408825,0.0001673018806175457,-0.02096834263699294,-0.027862764953777822,5451.974177634188,5414.515242430817,0
2024-08-19,0.009234335019122852,5630.0,5578.25,12.702627503320471,10.0,0.0,0.012950730038998493,0.012950730038998493,0.0001677214085430179,-0.02099461639260841,-0.02789767755940624,5462.35759621916,5424.780455487509,0
2024-08-20,-0.001822263221205489,5619.75,5630.0,12.574329987306882,10.0,0.0,0.012935596984356224,0.012935596984356224,0.00016732966934168583,-0.02097008397813401,-0.027865078850481912,5513.167700104494,5475.285187029365,0
2024-08-21,0.003862808665971329,5641.5,5619.75,12.663301032697936,10.0,0.0,0.012809334873542211,0.012809334873542211,0.00016407905990254465,-0.020765398638120065,-0.027593092665544668,5504.256930852087,5466.803554275833,0
2024-08-22,-0.008455392816596685,5594.0,5641.5,12.159707097712598,10.0,0.0,0.01267709718997812,0.01267709718997812,0.00016070879316415116,-0.020551026210410196,-0.027308234264036432,5526.744595133354,5489.525123520999,0
2024-08-23,0.010403330390220233,5652.5,5594.0,13.092551398081069,10.0,0.0,0.012579780428230618,0.012579780428230618,0.0001582508756224941,-0.02039326459579023,-0.027098600395352432,5481.075441660903,5444.445934099138,0
