DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,ewma_vol,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2013-11-19,-0.001958590441440755,1785.25,1788.75,5.884832842860733,6.0,0.0,0.006248764892609158,0.006248764892609158,3.904706268310474e-05,-0.009914290723338827,-0.013830446121216727,1771.103433607863,1764.1810806879384,0
2013-11-20,-0.0030855564452370032,1779.75,1785.25,5.609201904916116,6.0,0.0,0.006105364725937598,0.006105364725937598,3.727547843672308e-05,-0.009686772010986784,-0.013513057275099268,1768.040178646631,1761.288078533118,0
2013-11-21,0.007835495523949021,1793.75,1779.75,5.698142754485565,6.0,0.0,0.0062227525370103865,0.0062227525370103865,3.87226491368692e-05,-0.009873019518510795,-0.013772872746513471,1762.264950660212,1755.4057596163188,0
2013-11-22,0.00417246780579994,1801.25,1793.75,5.959692382748302,6.0,0.0,0.0061191387828748636,0.0061191387828748636,3.7443859444083264e-05,-0.009708625930483323,-0.013543543516078945,1776.4194164414491,1769.6200402385996,0
2013-11-25,0.0006937218453728633,1802.5,1801.25,5.658725979386587,6.0,0.0,0.005935158201544683,0.005935158201544683,3.522610287736312e-05,-0.009416722329995216,-0.013136337682419435,1784.3677414259369,1777.742908334172,0
2013-11-26,-0.0002774309908213368,1802.0,1802.5,5.747783961674124,6.0,0.0,0.005754750627264523,0.005754750627264523,3.311715478200142e-05,-0.009130487662689781,-0.012737040016589134,1786.1172012724417,1779.6870783331974,0
2013-11-27,0.001247833784099761,1804.25,1802.0,5.718233916973251,6.0,0.0,0.0055878037585661315,0.0055878037585661315,3.122355084424579e-05,-0.008865609751602969,-0.012367535048436164,1786.0947801415268,1779.8509487448903,0
2013-11-29,-0.00013857132981431874,1804.0,1804.25,5.538063915081492,6.0,0.0,0.005417683076223435,0.005417683076223435,2.935128991439782e-05,-0.008595696267613012,-0.011991005450718677,1788.807678841154,1782.7444228415918,0
2013-12-02,-0.0023586552731558186,1799.75,1804.0,5.880906309914979,6.0,0.0,0.005284317155639799,0.005284317155639799,2.7924007801389094e-05,-0.008384097890657628,-0.011695825489440237,1788.938314953771,1783.0236378690756,0
2013-12-03,-0.004594508604403913,1791.5,1799.75,6.036865664280032,6.036865664280032,0.0,0.005245487383672012,0.005245487383672012,2.7515137892262248e-05,-0.00832607976344199,-0.01160548709945136,1784.8273477497744,1778.983758843296,0
2013-12-04,0.0001395381290194564,1791.75,1791.5,6.054198488242429,6.054198488242429,0.0,0.005085803562082744,0.005085803562082744,2.5865397872093525e-05,-0.008074227912522245,-0.011250200021578454,1777.0932606116812,1771.4582150911203,0
2013-12-05,-0.004334761734073211,1784.0,1791.75,8.224218247422657,8.224218247422657,0.0,0.005043895672715589,0.005043895672715589,2.544088355723904e-05,-0.008130848920847332,-0.010965268081704492,1777.240618177206,1772.2103056904048,0
2013-12-06,0.011702557627025989,1805.0,1784.0,8.423743274431764,8.423743274431764,0.0,0.0056684585069167225,0.0056684585069167225,3.213142184463656e-05,-0.009145120564214688,-0.012308178934369689,1767.7594788624676,1762.1767862922025,0
2013-12-09,0.0022136146283138203,1809.0,1805.0,6.454806520894598,6.454806520894598,0.0,0.0055224579597602606,0.0055224579597602606,3.049754191731946e-05,-0.008803695471401503,-0.012168545407832248,1789.1790731684207,1783.1688714619538,0
2013-12-10,-0.0033222621919772877,1803.0,1809.0,6.579364768277056,6.579364768277056,0.0,0.005415711861483658,0.005415711861483658,2.9329934966614787e-05,-0.008643156632956702,-0.01191972549977044,1793.4319053080922,1787.5652187124153,0
