DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,rs_vol_daily,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2017-01-09,-0.0028656472823236356,2265.0,2271.5,4.405836274989291,6.0,0.0,0.003195191421039888,0.003195191421039888,1.0209248217086897e-05,-0.005069490884890768,-0.00707194518518911,2260.0137906710884,2255.492744442173,0
2017-01-10,-0.0005520287195119877,2263.75,2265.0,4.26829754486059,6.0,0.0,0.004802770944384005,0.004802770944384005,2.3066608744219223e-05,-0.007620076645313761,-0.010630015038237864,2247.8061189417367,2241.0505330534647,0
2017-01-11,0.0029773413403830773,2270.5,2263.75,4.389532405982212,6.0,0.0,0.005335765094560026,0.005335765094560026,2.847038914432516e-05,-0.008465725193386684,-0.011809695663708665,2244.6666059514114,2237.1730432144836,0
2017-01-12,-0.0030877836619929155,2263.5,2270.5,4.471333801398015,6.0,0.0,0.008046069229098845,0.008046069229098845,6.473923003945129e-05,-0.012765893882765117,-0.017808435566563037,2241.699262649824,2230.423852928989,0
2017-01-13,0.003968259175620936,2272.5,2263.5,4.485600356625789,6.0,0.0,0.0022514674820742794,0.0022514674820742794,5.069105822837896e-06,-0.003572178431265587,-0.004983192717224775,2255.428798589311,2252.2486005136343,0
2017-01-17,-0.0042996593443538345,2262.75,2272.5,4.395741463716518,6.0,0.0,0.003788416904031963,0.003788416904031963,1.4352102638755125e-05,-0.0060107024689324195,-0.008384936347644074,2258.881647572543,2253.524895843921,0
2017-01-18,0.001655903673623449,2266.5,2262.75,4.333863787676781,6.0,0.0,0.002929401906191861,0.002929401906191861,8.581395528000509e-06,-0.004647789225970099,-0.006483670921736214,2252.257617009229,2248.1265317282423,0
2017-01-19,-0.0022084814630058958,2261.5,2266.5,4.452140997511697,6.0,0.0,0.005202304117871818,0.005202304117871818,2.7063968134826072e-05,-0.008253976000410541,-0.011514305313920597,2247.8693576051023,2240.552497413807,0
2017-01-20,0.001987852670054302,2266.0,2261.5,4.353019812946412,6.0,0.0,0.00411639586387916,0.00411639586387916,1.6944714908161457e-05,-0.006531073904719573,-0.009110855054943258,2246.778103591288,2240.989377824178,0
2017-01-23,-0.001766784911886532,2262.0,2266.0,4.477197067207102,6.0,0.0,0.005500740629213205,0.005500740629213205,3.0258147469876883e-05,-0.00872747538576861,-0.012174837460936214,2246.309589544936,2238.5790796461533,0
2017-01-24,0.005510870333993445,2274.5,2262.0,4.455675449208827,6.0,0.0,0.005155031844180027,0.005155031844180027,2.6574353314510132e-05,-0.00817897380836328,-0.011409677176111313,2243.5746143335436,2236.3379862648826,0
2017-01-25,0.008536770679256733,2294.0,2274.5,4.433004143946049,6.0,0.0,0.0028899104096844104,0.0028899104096844104,8.351582176002317e-06,-0.004585132015432754,-0.00639626404628495,2264.094989633058,2259.998125776997,0
2017-01-26,0.0,2294.0,2294.0,4.354902697744337,6.0,0.0,0.003104369989546222,0.003104369989546222,9.63711303199521e-06,-0.004925393596672579,-0.0068709293146111345,2282.728927110228,2278.292113836997,0
2017-01-27,-0.0021819777367486637,2289.0,2294.0,4.17555054680634,6.0,0.0,0.002592472596632611,0.002592472596632611,6.720914164291033e-06,-0.0041132171648360395,-0.005737942326949503,2284.5836588278394,2280.8748519841433,0
2017-01-30,-0.005695524706345267,2276.0,2289.0,4.314884432623856,6.0,0.0,0.007305274242215298,0.007305274242215298,5.336703175397429e-05,-0.0115905485157083,-0.016168827527368215,2262.6223952000405,2252.287155435195,0
2017-01-31,-0.0006592682361628022,2274.5,2276.0,4.315841411236695,6.0,0.0,0.005825769350977389,0.005825769350977389,3.3939588530787514e-05,-0.0092431659736505,-0.012894226380420828,2255.059481676692,2246.841135257218,0
2017-02-01,0.0,2274.5,2274.5,4.4650104232676044,6.0,0.0,0.00517183237964086,0.00517183237964086,2.674785016310164e-05,-0.008205629538852273,-0.011446861948541056,2255.9126603196432,2248.6125601432163,0
2017-02-02,0.0004395604466376213,2275.5,2274.5,4.295432504379368,6.0,0.0,0.005129235284942545,0.005129235284942545,2.6309054608299628e-05,-0.008138044986053973,-0.011352581425386437,2256.065130320193,2248.8245705058257,0
2017-02-03,0.006788594996798736,2291.0,2275.5,4.269274615111396,6.0,0.0,0.00503030735564076,0.00503030735564076,2.5303992092213538e-05,-0.007981085927966213,-0.011133623372138161,2257.4113186482396,2250.3059507931316,0
2017-02-06,-0.0019661393553853657,2286.5,2291.0,4.517086046561383,6.0,0.0,0.002700896036584552,0.002700896036584552,7.294839400438143e-06,-0.004285241800645176,-0.005977916877169165,2281.203516177018,2277.345445991492,0
2017-02-07,0.0008743169955867103,2288.5,2286.5,4.431543304476264,6.0,0.0,0.0035738407891052113,0.0035738407891052113,1.277233798587216e-05,-0.005670255993152131,-0.007910013151236968,2273.571647843939,2268.4850979159623,0
2017-02-08,0.0007644008016214343,2290.25,2288.5,4.203999303705371,6.0,0.0,0.0032410724263525156,0.0032410724263525156,1.0504550472862583e-05,-0.005142285690450897,-0.0071734940164972115,2276.762084919343,2272.142200378397,0
2017-02-09,0.006094261978455862,2304.25,2290.25,4.320216157986978,6.0,0.0,0.00447448793918803,0.00447448793918803,2.0021042317939148e-05,-0.007099222811159465,-0.009903423384702592,2274.048581740285,2267.6806260884387,0
2017-02-10,0.003682048777654323,2312.75,2304.25,4.557696994576745,6.0,0.0,0.0029573537615661043,0.0029573537615661043,8.745941271049185e-06,-0.004692137641248891,-0.006545537008296577,2293.463467577376,2289.216700531567,0
2017-02-13,0.005820236305032367,2326.25,2312.75,4.47915048889669,6.0,0.0,0.0031509186748674236,0.0031509186748674236,9.928288495628281e-06,-0.004999247743371145,-0.006973955927935922,2301.2168423578487,2296.677094438691,0
2017-02-14,0.004610526582397689,2337.0,2326.25,4.501776984476031,6.0,0.0,0.0048035594216802755,0.0048035594216802755,2.3074183117613344e-05,-0.0076213276434355225,-0.010631760181950467,2308.588274955602,2301.6488762313097,0
2017-02-15,0.0057600159253272665,2350.5,2337.0,4.449551671237939,6.0,0.0,0.0042287403032864055,0.0042287403032864055,1.78822445526388e-05,-0.006709319598480806,-0.009359507987633678,2321.3728026505137,2315.228872284484,0
2017-02-16,-0.002129472695672874,2345.5,2350.5,4.405579127677766,6.0,0.0,0.0046910659161108915,0.0046910659161108915,2.2006099429297317e-05,-0.007442845441293217,-0.010382777319816487,2333.070534658643,2326.2215389424796,0
2017-02-17,0.0010653031794740642,2348.0,2345.5,4.47731824597523,6.0,0.0,0.004282455882587224,0.004282455882587224,1.833942838630592e-05,-0.006794544739562807,-0.009478397150237412,2329.6174138870124,2323.3734472652113,0
2017-02-21,0.005097717071668839,2360.0,2348.0,4.585075269997215,6.0,0.0,0.004229469891246395,0.004229469891246395,1.788841556095979e-05,-0.0067104771627783735,-0.009361122791061993,2332.29654737971,2326.1226417652815,0
2017-02-22,0.00042363906585762834,2361.0,2360.0,4.566936443662552,6.0,0.0,0.0026001808011941207,0.0026001808011941207,6.7609401988985e-06,-0.0041254470026185685,-0.005755002963685151,2350.2840002747585,2346.4571998114884,0
2017-02-23,0.0007409367896524799,2362.75,2361.0,4.453079338791274,6.0,0.0,0.004522965210258061,0.004522965210258061,2.0457214293204747e-05,-0.007176136852113517,-0.010010718553773633,2344.1177878729154,2337.4826029145374,0
2017-02-24,0.0009518270508674931,2365.0,2362.75,4.378841259169933,6.0,0.0,0.005836842478692435,0.005836842478692435,3.406873012106845e-05,-0.009260734598694063,-0.012918734631073276,2340.9702034396264,2332.4225774989172,0
2017-02-27,0.0013732638296106714,2368.25,2365.0,4.230519506562456,6.0,0.0,0.0024162080315187854,0.0024162080315187854,5.8380612515758835e-06,-0.0038335557961024697,-0.005347814419629796,2355.9509965541456,2352.386177151438,0
2017-02-28,-0.0023250908804781645,2362.75,2368.25,4.283703114641519,6.0,0.0,0.0033143540201992366,0.0033143540201992366,1.0984942571210843e-05,-0.005258554271290825,-0.007335688810635285,2355.8291154171056,2350.9408199738723,0
2017-03-01,0.012930534957398265,2393.5,2362.75,4.267266134670649,6.0,0.0,0.007392677580146769,0.007392677580146769,5.465168180400468e-05,-0.011729222656492145,-0.016362278101497745,2335.1986728566367,2324.40459202576,0
2017-03-02,-0.004816258917318628,2382.0,2393.5,4.196216020507233,6.0,0.0,0.0037852274892268664,0.0037852274892268664,1.4327947145198727e-05,-0.006005642143226703,-0.008377877187893597,2379.168573315374,2373.531315342683,0
2017-03-03,-0.0003149110402338451,2381.25,2382.0,4.249632414171697,6.0,0.0,0.0030327276965518386,0.0030327276965518386,9.197437281432621e-06,-0.004811725930655405,-0.006712362799421679,2370.565999532113,2366.064693422784,0
2017-03-06,-0.0024176182480353248,2375.5,2381.25,4.242268651304115,6.0,0.0,0.0045247853226051855,0.0045247853226051855,2.0473682215663314e-05,-0.007179024642463875,-0.01001474702438888,2364.2161638927028,2357.5213999332723,0
2017-03-07,-0.0037958712806736017,2366.5,2375.5,4.321022234899831,6.0,0.0,0.0030343797313370953,0.0030343797313370953,9.207460353949383e-06,-0.004814347049136831,-0.0067160192624956695,2364.0910040541658,2359.5995498722705,0
2017-03-08,-0.0010569708203140848,2364.0,2366.5,4.445427208236047,6.0,0.0,0.00408259293111072,0.00408259293111072,1.666756504115522e-05,-0.006477442169724362,-0.009036038727488536,2351.220672010257,2345.212536367541,0
2017-03-09,0.0009513239975440513,2366.25,2364.0,4.271917962948735,6.0,0.0,0.0049394750041274775,0.0049394750041274775,2.4398413316400144e-05,-0.007836971314044297,-0.010932583332185029,2345.545806756858,2338.296133845013,0
2017-03-10,0.002321655749454088,2371.75,2366.25,4.292025110154927,6.0,0.0,0.005127239295975523,0.005127239295975523,2.6288582798195577e-05,-0.008134878149848786,-0.011348163685506419,2347.078927469783,2339.5491967673074,0
2017-03-13,0.0013693581957552325,2375.0,2371.75,4.464807173599075,6.0,0.0,0.0019040744661400417,0.0019040744661400417,3.625499572606485e-06,-0.0030210046530197215,-0.004214304709380507,2364.5957441753585,2361.775754821921,0
2017-03-14,-0.0050654392818341165,2363.0,2375.0,4.358950697593731,6.0,0.0,0.00498193281385059,0.00498193281385059,2.4819654561721256e-05,-0.007904334877293254,-0.011026555574682888,2356.3012027998457,2348.9557833925205,0
2017-03-15,0.007378551447665416,2380.5,2363.0,4.491960521530048,6.0,0.0,0.005709895462516738,0.005709895462516738,3.2602906192869235e-05,-0.009059320455826424,-0.012637761687196988,2341.6895008315446,2333.3248776528517,0
2017-03-16,-0.0006303183316154204,2379.0,2380.5,4.479167300035282,6.0,0.0,0.004679600709291186,0.004679600709291186,2.189866279839857e-05,-0.007424654743520572,-0.010357401277044244,2362.8910604231505,2355.9714515457053,0
2017-03-17,-0.001577536216098352,2375.25,2379.0,4.38453699598726,6.0,0.0,0.0025669119777882014,0.0025669119777882014,6.589037101712536e-06,-0.004072662685567398,-0.0056813687851651595,2369.3308384526104,2365.522345674952,0
2017-03-20,-0.0021072602887910463,2370.25,2375.25,4.238078643590446,6.0,0.0,0.003046252094737568,0.003046252094737568,9.279651824693022e-06,-0.004833183741562983,-0.006742296468497763,2363.797678199143,2359.289226907997,0
2017-03-21,-0.011883428966770637,2342.25,2370.25,4.221066245906402,6.0,0.0,0.009350548235651096,0.009350548235651096,8.743275230723783e-05,-0.014835580346525013,-0.020695650388442188,2335.3455199803707,2321.700251823444,0
2017-03-22,0.0001067292812795273,2342.5,2342.25,4.202271998069219,6.0,0.0,0.004986036947203087,0.004986036947203087,2.4860564438874277e-05,-0.007910846495496738,-0.01103563928901388,2323.793917663722,2316.5438765136723,0
2017-03-23,-0.0010678057608304314,2340.0,2342.5,4.26880412463555,6.0,0.0,0.0064159818472887455,0.0064159818472887455,4.116482306473871e-05,-0.010179597152858306,-0.014200548873039787,2318.7752527254725,2309.470289325531,0
2017-03-24,0.0020278570373015725,2344.75,2340.0,4.115055525882633,6.0,0.0,0.006250179891776848,0.006250179891776848,3.906474867957166e-05,-0.009916535761096346,-0.01383357795128021,2316.9099820314154,2307.85229912515,0
2017-03-27,-0.0026690882231070745,2338.5,2344.75,4.226989601238026,6.0,0.0,0.00872843798991324,0.00872843798991324,7.618562974376068e-05,-0.013848540196317422,-0.019318728327362415,2312.502441553011,2299.887153600641,0
2017-03-28,0.005543724219161383,2351.5,2338.5,4.344831801251676,6.0,0.0,0.007451208223574954,0.007451208223574954,5.5520503991071015e-05,-0.011822087378584258,-0.01649182448774939,2311.016823015719,2300.250140351416,0
2017-03-29,0.0023362015510288714,2357.0,2351.5,4.257753057739113,6.0,0.0,0.0031111366341974494,0.0031111366341974494,9.679171156645434e-06,-0.004936129555449511,-0.006885905988542476,2339.9212918620415,2335.3634133378887,0
2017-03-30,0.003176959147799252,2364.5,2357.0,4.272473479569563,6.0,0.0,0.003394146424506227,0.003394146424506227,1.1520229950988404e-05,-0.005385152904366197,-0.007512294038646893,2344.3413096875447,2339.3598648513316,0
2017-03-31,-0.002222811182488016,2359.25,2364.5,4.379801162848703,6.0,0.0,0.002367655325843095,0.002367655325843095,5.605791741993172e-06,-0.0037565220705989156,-0.005240352290484696,2355.6343659646136,2352.1415964846974,0
2017-04-03,-0.0013785061299653734,2356.0,2359.25,4.329323918554113,6.0,0.0,0.0076326363647799675,0.0076326363647799675,5.825713787696156e-05,-0.012109941277428966,-0.016893380983302023,2330.8519176450677,2319.729052021018,0
2017-04-04,0.000212201592308503,2356.5,2356.0,4.37640024568914,6.0,0.0,0.004694060154531862,0.004694060154531862,2.2034200734363687e-05,-0.007447596100137112,-0.01038940449396482,2338.5186414396762,2331.6492768025328,0
2017-04-05,-0.004252611129313522,2346.5,2356.5,4.27792305105086,6.0,0.0,0.00950614380748073,0.00950614380748073,9.036677008850423e-05,-0.015082448289373638,-0.02104003143171602,2321.224896762892,2307.437118147621,0
2017-04-06,0.0030849447368899163,2353.75,2346.5,4.236619451040531,6.0,0.0,0.006541728347456944,0.006541728347456944,4.279420977192177e-05,-0.010379106556962218,-0.014478864704311473,2322.2713796837584,2312.7701184192933,0
2017-04-07,-0.000637484084487383,2352.25,2353.75,4.113249744900411,6.0,0.0,0.007781281814024154,0.007781281814024154,6.054834666926302e-05,-0.012345782155400104,-0.01722237925932411,2324.869756670388,2313.5599027618987,0
2017-04-10,0.00010627557265951992,2352.5,2352.25,4.1496774366679725,6.0,0.0,0.005107694704400328,0.005107694704400328,2.6088545193359156e-05,-0.008103868699777366,-0.011304905469620966,2333.2647059173455,2325.8077811125363,0
2017-04-11,-0.0006378229194652363,2351.0,2352.5,4.184917500779622,6.0,0.0,0.008318083772969378,0.008318083772969378,6.919051765413648e-05,-0.01319747217307631,-0.018410487741327752,2321.656919728364,2309.5855774463867,0
2017-04-12,-0.0043693787210710155,2340.75,2351.0,4.038021567983514,6.0,0.0,0.00468781045019039,0.00468781045019039,2.1975566816914225e-05,-0.0074376803188841555,-0.0103755719685532,2333.578880240054,2326.73313928047,0
2017-04-13,-0.005676660667775835,2327.5,2340.75,3.8842643671175994,6.0,0.0,0.005432514529372998,0.005432514529372998,2.9512214111848725e-05,-0.008619227851998314,-0.012023832036005473,2320.661241566361,2312.7737431176515,0
2017-04-17,0.007490671729157405,2345.0,2327.5,4.018655456306592,6.0,0.0,0.003024264910438575,0.003024264910438575,9.146178248510041e-06,-0.004798298873741235,-0.0066936320407219385,2316.3587103662267,2311.972596762154,0
2017-04-18,-0.0033103773089546706,2337.25,2345.0,4.135343679565205,6.0,0.0,0.004740790474848442,0.004740790474848442,2.2475094326413712e-05,-0.007521738428929365,-0.010492833121617315,2327.427693379451,2320.5229477178787,0
2017-04-19,-0.0014986087154928995,2333.75,2337.25,4.056526524389727,6.0,0.0,0.005955545539927401,0.005955545539927401,3.546852267814916e-05,-0.009449068882197943,-0.013181461157202538,2315.2691764590104,2306.6437903456613,0
2017-04-20,0.007789614162585501,2352.0,2333.75,4.041543655601402,6.0,0.0,0.005564148629484139,0.005564148629484139,3.0959749970990224e-05,-0.008828078522496499,-0.01231517894384886,2313.238145096715,2305.185699389392,0
2017-04-21,-0.0019150979360995635,2347.5,2352.0,4.137076413428863,6.0,0.0,0.004536389412361046,0.004536389412361046,2.05788289005814e-05,-0.007197435691910686,-0.010040430457981336,2335.1324057810093,2328.5030646295927,0
2017-04-24,0.009539023046758466,2370.0,2347.5,3.949304528687129,6.0,0.0,0.003690172386913194,0.003690172386913194,1.361737224513662e-05,-0.005854827712651933,-0.008167490896572104,2333.795948521487,2328.404900794155,0
2017-04-25,0.006309169193265518,2385.0,2370.0,4.0463989798139,6.0,0.0,0.004428153306137681,0.004428153306137681,1.9608541702658075e-05,-0.007025708279805641,-0.00980087053514553,2353.4074269174307,2346.8853934911094,0
2017-04-26,-0.0011537050941443638,2382.25,2385.0,4.186978621921835,6.0,0.0,0.005093093421567169,0.005093093421567169,2.5939600600810774e-05,-0.008080702303628768,-0.011272588322313423,2365.805183253876,2358.2658415272253,0
2017-04-27,0.001572904429563593,2386.0,2382.25,4.239890897196996,6.0,0.0,0.002649052700929019,0.002649052700929019,7.017480212299331e-06,-0.00420298716143407,-0.0058631715678399456,2372.2584457303133,2368.323326666236,0
2017-04-28,-0.0023077740232881894,2380.5,2386.0,4.325860420272718,6.0,0.0,0.0026073484045651086,0.0026073484045651086,6.798265702788218e-06,-0.004136819122522392,-0.005770867083066239,2376.149937584171,2372.2703651916345,0
2017-05-01,0.002726797704257322,2387.0,2380.5,4.247296625024234,6.0,0.0,0.0037450728255992616,0.0037450728255992616,1.4025570469042038e-05,-0.005941932751699936,-0.008289002518841153,2366.3971696129793,2360.849583191999,0
2017-05-02,-0.0005238070414668172,2385.75,2387.0,4.204102815283705,6.0,0.0,0.0021173833839533036,0.0021173833839533036,4.483312394641543e-06,-0.0033594405937898398,-0.004686423207306508,2378.994469883142,2375.839679223067,0
2017-05-03,-0.0010484379236759267,2383.25,2385.75,4.097626311297315,6.0,0.0,0.0035497905999900326,0.0035497905999900326,1.2601013303777596e-05,-0.005632097961775214,-0.007856782656814627,2372.350989974841,2367.0791233310038,0
2017-05-04,0.0009436435824738965,2385.5,2383.25,3.9419718191716377,6.0,0.0,0.004257301587358851,0.004257301587358851,1.8124616805728188e-05,-0.0067546349333657855,-0.009422722928074776,2367.2062620910333,2360.8987657016055,0
2017-05-05,0.005122051651898829,2397.75,2385.5,3.871469741282231,6.0,0.0,0.005150632879734916,0.005150632879734916,2.652901906180639e-05,-0.00817199441113199,-0.011399940909538182,2366.085144423841,2358.459861790212,0
2017-05-08,-0.0011475667630449493,2395.0,2397.75,4.031023840725604,6.0,0.0,0.0036842796713062982,0.0036842796713062982,1.3573916696400846e-05,-0.0058454783297449495,-0.008154448497456526,2383.7748897306296,2378.277174096913,0
2017-05-09,-0.0007309560185531083,2393.25,2395.0,4.038130995043031,6.0,0.0,0.003314617673995491,0.003314617673995491,1.098669032476328e-05,-0.005258972584418507,-0.007336272357894051,2382.4378216884384,2377.4939209009344,0
2017-05-10,0.0008353347045204629,2395.25,2393.25,4.15547371448968,6.0,0.0,0.0027138992386322933,0.0027138992386322933,7.365249077448941e-06,-0.0043058726817314695,-0.006006696978263589,2382.967124468367,2378.917560859538,0
2017-05-11,-0.0017759210726584485,2391.0,2395.25,4.056081321060478,6.0,0.0,0.0058233343812848564,0.0058233343812848564,3.3911223316254284e-05,-0.009239302650601997,-0.012888837040652388,2373.22148110727,2364.576113076443,0
2017-05-12,-0.0009414719038414177,2388.75,2391.0,3.927318002993041,6.0,0.0,0.0023110037362107836,0.0023110037362107836,5.340738268780201e-06,-0.0036666386553629964,-0.00511496483047357,2382.249119936656,2378.801343535707,0
2017-05-15,0.00407332538763594,2398.5,2388.75,4.024058386220448,6.0,0.0,0.0031909154616067566,0.0031909154616067566,1.0181941483121061e-05,-0.00506270664741827,-0.007062481166687409,2376.687020923664,2371.93893191499,0
2017-05-16,-0.0006255865077342548,2397.0,2398.5,4.011741161345791,6.0,0.0,0.003094197161577584,0.003094197161577584,9.574056074714779e-06,-0.004909253387256334,-0.006848413705280551,2386.754011358532,2382.130197298119,0
2017-05-17,-0.01661621992677187,2357.5,2397.0,3.880389586794277,6.0,0.0,0.004715419144151118,0.004715419144151118,2.2235177705026865e-05,-0.007481484274245334,-0.010436678532948452,2379.1337983826,2372.113374308606,1
2017-05-18,0.002541835725677899,2363.5,2357.5,3.463411092973613,6.0,0.0,0.008781536917622878,0.008781536917622878,7.711539063557353e-05,-0.013932786957950838,-0.019436252649593058,2324.881217687425,2312.1214573261914,0
2017-05-19,0.007586970007624316,2381.5,2363.5,3.555026129878067,6.0,0.0,0.006205661466645402,0.006205661466645402,3.8510234238607564e-05,-0.009845902825326849,-0.013735044930633182,2340.3433945856304,2331.2591429718573,0
2017-05-22,0.004712790835101011,2392.75,2381.5,3.690247344932191,6.0,0.0,0.0034956110590418908,0.0034956110590418908,1.221929667609597e-05,-0.005546136699117973,-0.00773686660382921,2368.328434864134,2363.145745946271,0
2017-05-23,0.00219172451144356,2398.0,2392.75,3.672603671420629,6.0,0.0,0.0038530360622964005,0.0038530360622964005,1.4845886897356552e-05,-0.006113227228999617,-0.008527958497162251,2378.167194963361,2372.4314881590876,0
2017-05-24,0.0016666670524694283,2402.0,2398.0,3.7759807402199375,6.0,0.0,0.002294743790579708,0.002294743790579708,5.265849064404128e-06,-0.003640840624727721,-0.005078976550253508,2389.285138519573,2385.8514913430226,0
2017-05-25,0.004776252460618302,2413.5,2402.0,3.6649022002156046,6.0,0.0,0.003423002502083319,0.003423002502083319,1.1716946129268663e-05,-0.005430935958641913,-0.0075761614481363515,2388.990251360126,2383.8708217075437,0
2017-05-26,0.00010357864217702684,2413.75,2413.5,3.555744889211521,6.0,0.0,0.0024270441062385333,0.0024270441062385333,5.890543093627201e-06,-0.0038507483128506145,-0.005371797998809453,2404.224090006447,2400.5699254967785,0
2017-05-30,-0.001243652352230562,2410.75,2413.75,3.5710172070199464,6.0,0.0,0.0025384673826960957,0.0025384673826960957,6.443816653011966e-06,-0.0040275324894250624,-0.005618412113467286,2404.0480939391473,2400.226583398896,0
2017-05-31,0.0001036967906768993,2411.0,2410.75,3.5035224555274604,6.0,0.0,0.00414805730438361,0.00414805730438361,1.720637940045022e-05,-0.006581307947970597,-0.00918093159879512,2394.9362066656468,2388.718359393702,0
2017-06-01,0.007643875664786748,2429.5,2411.0,3.530332098585131,6.0,0.0,0.0036639270003716016,0.0036639270003716016,1.3424361064052042e-05,-0.005813186780917165,-0.008109401752440064,2397.0250654782435,2391.527295082753,0
2017-06-02,0.0033900078692710167,2437.75,2429.5,3.6033175496759946,6.0,0.0,0.002762680918106825,0.002762680918106825,7.63240585527157e-06,-0.004383269697076897,-0.006114665897125132,2418.8741512642473,2414.6897452280195,0
2017-06-05,-0.0013340860924726528,2434.5,2437.75,3.634005469244512,6.0,0.0,0.0018469599065559917,0.0018469599065559917,3.4112608964253176e-06,-0.002930386689632833,-0.00408789255391623,2430.6169063131665,2427.805080656571,0
2017-06-06,-0.0015415449329889697,2430.75,2434.5,3.63632361650332,6.0,0.0,0.002713965366100418,0.002713965366100418,7.365608008392575e-06,-0.004305977599576044,-0.006006843338768545,2424.039634745584,2419.920173099104,0
2017-06-07,0.0005141123962912886,2432.0,2430.75,3.55839204755873,6.0,0.0,0.0032023842556977346,0.0032023842556977346,1.0255264921140734e-05,-0.005080903036755714,-0.0070878651491986105,2418.4309174773116,2413.5820855928646,0
2017-06-08,0.00020557097410200953,2432.5,2432.0,3.630308705431911,6.0,0.0,0.0034638752200707524,0.0034638752200707524,1.1998431540220204e-05,-0.0054957846152555966,-0.007666625393198757,2418.6709122622674,2413.4260577492482,0
2017-06-09,-0.0008225375746500063,2430.5,2432.5,3.627045570231424,6.0,0.0,0.00900328881735039,0.00900328881735039,8.10592095286266e-05,-0.014284618534291879,-0.019927058073411497,2397.999664132328,2384.5071970243366,0
2017-06-12,-0.0008232146997109169,2428.5,2430.5,3.697654202229991,6.0,0.0,0.004266900304422597,0.004266900304422597,1.820643820788165e-05,-0.006769864258388657,-0.009443967852706197,2414.101415645372,2407.654482098576,0
2017-06-13,0.003904248255417464,2438.0,2428.5,3.6049411776480738,6.0,0.0,0.0023212346190741324,0.0023212346190741324,5.388130156788233e-06,-0.0036828709746783922,-0.005137608933211598,2419.572597164979,2416.055312048833,0
2017-06-14,-0.00112861039015133,2435.25,2438.0,3.5466912610800367,6.0,0.0,0.005177687490097731,0.005177687490097731,2.680844774511454e-05,-0.008214919257426151,-0.011459821115848392,2418.054066139136,2410.2204345625973,0
2017-06-15,-0.0013354565650072203,2432.0,2435.25,3.43712071950296,6.0,0.0,0.006870507687006267,0.006870507687006267,4.72038758772122e-05,-0.010900747875228918,-0.015206554899022489,2408.848115317043,2398.4983781586507,0
2017-06-16,-0.0004112687699349138,2431.0,2432.0,3.5184122892456293,6.0,0.0,0.005043360906290835,0.005043360906290835,2.5435489231102715e-05,-0.008001796692147746,-0.011162514910235549,2412.617282149311,2405.003717257358,0
2017-06-19,0.006764400088542288,2447.5,2431.0,3.5289952768189936,6.0,0.0,0.00372795216026783,0.00372795216026783,1.3897627309245579e-05,-0.005914769103140592,-0.008251109200162159,2416.663636246799,2411.0240786200147,0
2017-06-20,-0.004094171532663005,2437.5,2447.5,3.532162783585984,6.0,0.0,0.003927226445253198,0.003927226445253198,1.5423107552296067e-05,-0.006230937694691727,-0.008692164722205225,2432.2971930505423,2426.318118408371,0
2017-06-21,-0.0016423735984938403,2433.5,2437.5,3.462924038026875,6.0,0.0,0.003443993530833562,0.003443993530833562,1.1861091440423423e-05,-0.005464240326015058,-0.007622621076102595,2424.2172373585963,2418.9904962172945,0
2017-06-22,-0.0007193875239588365,2431.75,2433.5,3.5528368669087245,6.0,0.0,0.003353209283661289,0.003353209283661289,1.1244012500032255e-05,-0.005320202034443243,-0.007421687505909162,2420.58766691602,2415.5061783089172,0
2017-06-23,0.0013355937671404305,2435.0,2431.75,3.700913878704571,6.0,0.0,0.002857836015111338,0.002857836015111338,8.167226689267452e-06,-0.004534242779233671,-0.00632527350757254,2420.748814991544,2416.417059789588,0
2017-06-26,0.0004105933130977846,2436.0,2435.0,3.5877322520718047,6.0,0.0,0.005652477603667307,0.005652477603667307,3.19505030599605e-05,-0.008968221277808351,-0.012510678236809545,2413.260011412903,2404.726265828973,0
2017-06-27,-0.006383219450039057,2420.5,2436.0,3.8300252275188296,6.0,0.0,0.0041675644644939384,0.0041675644644939384,1.7368593565712647e-05,-0.006612258009277795,-0.009224106967291212,2419.94567565061,2413.633390015947,0
2017-06-28,0.007408965770358655,2438.5,2420.5,3.815122982333849,6.0,0.0,0.00556129978606854,0.00556129978606854,3.092805531052599e-05,-0.008823558547376147,-0.012308873573740628,2399.2365242534693,2390.8889844966484,0
2017-06-29,-0.0076155559993758,2420.0,2438.5,3.933286574899248,6.0,0.0,0.011551453294054291,0.011551453294054291,0.00013343607320471772,-0.018327536433604682,-0.025566932850062982,2394.2153562067906,2376.945270062107,0
2017-06-30,0.00041313778732643414,2421.0,2420.0,4.1297478903143165,6.0,0.0,0.004391931701801785,0.004391931701801785,1.9289064073291524e-05,-0.006968239080368074,-0.00972070094070549,2403.1954783847714,2396.5898695012065,0
2017-07-03,0.0016508464335256434,2425.0,2421.0,4.025285861042966,6.0,0.0,0.005342059542622746,0.005342059542622746,2.853760015692674e-05,-0.008475711965030242,-0.011823627220790804,2400.5670156988153,2392.5435591849805,0
2017-07-05,0.0012363488078053209,2428.0,2425.0,4.062955874524794,6.0,0.0,0.003582141939320098,0.003582141939320098,1.2831740873435952e-05,-0.005683426598541019,-0.00792838615978573,2411.2567817782083,2405.8496794452917,0
