DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2022-10-19,-0.0068548657,0.016134571,0.016312951,80.82786,-0.0261559872497816,-0.03988450720290581,0,0
2022-10-20,-0.008669204,0.015366145,0.014586475,99.977875,-0.024910280619603473,-0.037984965251398634,0,0
2022-10-21,0.023861064,0.014939673,0.020591307,82.13758,-0.024218920394356764,-0.036930730073031,0,0
2022-10-24,0.011950098,0.015174924,0.014716988,99.93131,-0.02460029043811029,-0.03751227020423699,0,0
2022-10-25,0.015886785,0.014651657,0.0111305425,99.75722,-0.023752013350102345,-0.03621875704781827,0,0
2022-10-26,-0.007586355,0.013367197,0.013415903,99.99992,-0.021669756070375436,-0.03304358324617694,0,0
2022-10-27,-0.0056132255,0.012925615,0.020609811,99.987785,-0.02095390148087352,-0.03195199732137264,0,0
2022-10-28,0.023737492,0.013907606,0.020046853,98.929535,-0.022545820783245157,-0.034379468946723606,0,0
2022-10-31,-0.007248965,0.014443574,0.0062384545,99.99983,-0.023414686235998523,-0.03570437670408562,0,0
2022-11-01,-0.0043876697,0.01315002,0.013416479,98.990685,-0.02131768777488916,-0.03250672450201487,0,0
2022-11-02,-0.025477,0.012886097,0.022297058,99.99993,-0.02088983734976072,-0.03185430778381417,1,0
2022-11-03,-0.010938547,0.014703314,0.013291064,99.96811,-0.023835754333542552,-0.03634645124744085,0,0
2022-11-04,0.0137868915,0.015276277,0.015219157,99.99975,-0.024764593927429367,-0.03776281183513123,0,0
2022-11-07,0.009414468,0.015111356,0.011360074,99.00452,-0.02449723889529585,-0.03735512989206286,0,0
2022-11-08,0.005228428,0.013933931,0.013212384,99.99967,-0.02258849644426784,-0.03444454382587817,0,0
2022-11-09,-0.02101319,0.013261629,0.01336725,99.99926,-0.02149861961389317,-0.032782622221610616,0,0
2022-11-10,0.053275086,0.013481826,0.023929488,99.99956,-0.021855583068661373,-0.03332694545234608,0,0
2022-11-11,0.0098603405,0.014267651,0.009533252,61.094162,-0.023129495944219182,-0.03526949829028127,0,0
2022-11-14,-0.008598829,0.013452141,0.009052179,56.67427,-0.021807460276948073,-0.033253564401407955,0,0
2022-11-15,0.008411324,0.012889838,0.015550174,52.948784,-0.020895902283312433,-0.0318635560252825,0,0
2022-11-16,-0.007781164,0.013304069,0.008793426,64.14002,-0.02156741854562177,-0.03288753171945817,0,0
2022-11-17,-0.0033443791,0.012992313,0.013480114,49.030354,-0.02106202710948158,-0.032116874959974215,0,0
2022-11-18,0.004729334,0.01331991,0.008929932,53.228477,-0.021593097876020397,-0.03292668938643778,0,0
2022-11-21,-0.004034297,0.012831524,0.007614661,59.202393,-0.02080137000563451,-0.03171940649370694,0,0
2022-11-22,0.013114736,0.012126171,0.008703955,66.07282,-0.019657911436954206,-0.029975779648991504,0,0
2022-11-23,0.0056569325,0.011356664,0.00555498,54.88131,-0.018410452677350336,-0.02807356592608323,0,0
2022-11-25,-0.00012398488,0.010345168,0.0041820016,55.24891,-0.016770702604836357,-0.02557315854502766,0,0
2022-11-28,-0.015557466,0.009509308,0.008185673,55.731056,-0.015415676939976952,-0.023506919164571535,1,0
2022-11-29,-0.0020801167,0.009720983,0.008595355,51.92452,-0.015758825917654356,-0.024030177099404734,0,0
2022-11-30,0.029654365,0.010163931,0.019123036,66.040855,-0.016476896832720817,-0.025125142634854155,0,0
2022-12-01,0.00012250399,0.011275134,0.009416128,46.28483,-0.0182782833767382,-0.02787202478860191,0,0
2022-12-02,-0.0015323794,0.011170103,0.013759523,41.4735,-0.018108016233024965,-0.027612389353892583,0,0
2022-12-05,-0.017886907,0.011405481,0.011063929,35.48551,-0.01848959052307957,-0.028194240934365945,0,0
2022-12-06,-0.014657577,0.011567703,0.013635664,38.686726,-0.018752571983592575,-0.02859525374477513,0,0
2022-12-07,-0.0020934446,0.012239826,0.008441701,21.76034,-0.01984215848038225,-0.030256732627770056,0,0
2022-12-08,0.0073394827,0.012037823,0.009907536,34.156403,-0.01951468920428066,-0.029757384215619666,0,0
2022-12-09,-0.0074664988,0.011457589,0.009730541,19.138794,-0.018574064092426106,-0.028323052233013644,0,0
