DATE,ES1_CLOSE,ES1_LN_RET,gk_VaR_ret_95,garch_VaR_ret_95,lstm_VaR_ret_95,gk_VaR_price_95,garch_VaR_price_95,lstm_VaR_price_95,sigma_implied,gk_vol_daily,garch_vol,viol_gk_ret,viol_garch_ret,viol_lstm_ret
2011-01-06,1270.25,-0.0011801732,-0.0094126092274185,-0.010591584074807384,-0.011394537072891618,1259.8356746240547,1258.3512352820985,1257.3412439271435,0.007181732432054413,0.0059325658011704,0.0066756483716957,0,0,0
2011-01-07,1267.5,-0.002167275,-0.0142953505163975,-0.009961468074753496,-0.010567960975866627,1252.2205070043315,1257.6592604188716,1256.8967302633453,0.006660759238883794,0.0090100529555909,0.0062784997657809,0,0,0
2011-01-10,1265.5,-0.0015791554,-0.0088635961071116,-0.009428856535551295,-0.011460730965693023,1256.315034669072,1255.6050901649903,1253.0564484247618,0.007223453023570742,0.0055865346016133,0.0059428061311641,0,0,0
2011-01-11,1270.5,0.0039432226,-0.0076938668904759,-0.008982442530319087,-0.010207888464403814,1255.8007715822096,1254.1836194346477,1252.6476265479537,0.006433813254424636,0.0048492793539367,0.0056614409542385,0,0,0
2011-01-12,1283.5,0.010180198,-0.0080630277293738,-0.008952131167513947,-0.009205246919875967,1260.2971116318886,1259.1770751247961,1258.8583979048824,0.0058018697843216045,0.0050819535163356,0.0056423363521011,0,0,0
2011-01-13,1281.25,-0.0017545575,-0.0070633485212235,-0.010918085347639698,-0.008792952241931178,1274.4661344025508,1269.5628593491854,1272.2637182372184,0.005542009287908467,0.0044518771433424,0.0068814351241725,0,0,0
2011-01-14,1289.5,0.0064183823,-0.0122425695890744,-0.010457833155886378,-0.008508008610294578,1265.6598342797126,1267.9207204407953,1270.3953551511163,0.00536241542573214,0.0077162291462207,0.0065913480349565,0,0,0
2011-01-18,1294.75,0.00406308,-0.0098816560142264,-0.01087275422671428,-0.009708642748941634,1276.8203556887886,1275.555528204261,1277.0412816587188,0.00611914938318857,0.006228195935104,0.0068528638904972,0,0,0
2011-01-19,1278.5,-0.012630111,-0.0139094481550162,-0.010710560793321673,-0.00981474845714098,1276.8654127184998,1280.9565013270183,1282.104512087347,0.006186025536289537,0.0087668269704886,0.0067506368466594,0,1,1
2011-01-20,1276.25,-0.0017614253,-0.0121043723055142,-0.013199734262211256,-0.01103696255053773,1263.1178434923409,1261.735029738804,1264.4668276315022,0.006956360876576768,0.0076291263611741,0.0083195095192547,0,0,0
2011-01-21,1279.75,0.0027386558,-0.0125937321728553,-0.012664248695611556,-0.01145117061413403,1260.2780337454133,1260.1891664541106,1261.7188019064924,0.007217427338945396,0.00793755939428,0.0079820044467849,0,0,0
2011-01-24,1288.5,0.006814005,-0.0078869229341426,-0.01201247761798306,-0.011663406385998807,1269.6964084399929,1264.4689968755276,1264.9104636732695,0.007351194995875452,0.0049709584393735,0.0075712071097333,0,0,0
2011-01-25,1287.5,-0.00077639753,-0.0128614311535758,-0.012155184278323839,-0.010106118173710144,1272.0341600680065,1272.9328475290197,1275.5438452202147,0.006369669622031429,0.0081062843226881,0.0076611520582892,0,0,0
2011-01-26,1293.5,0.004649369,-0.0080254703974591,-0.011539748818691966,-0.010767969364229156,1277.208558928789,1272.7279700804127,1273.7106145224611,0.0067868202381325855,0.0050582819352132,0.0072732562822695,0,0,0
2011-01-27,1295.75,0.0017379555,-0.0076544296214414,-0.011478004623998976,-0.00963666172276744,1283.6367920574908,1278.7380817682686,1281.0948461975,0.006073781285576459,0.0048244228887513,0.0072343402400748,0,0,0
2011-01-28,1271.5,-0.018892372,-0.0175518419373232,-0.011004839249878858,-0.008960043748117773,1273.2056272057387,1281.5686543772224,1284.1918812641431,0.005647323482019607,0.0110625496829928,0.0069361142488559,1,1,1
2011-01-31,1282.5,0.0086139925,-0.0160656884598976,-0.01609377065933629,-0.011357971279359344,1251.235693005069,1251.2005560481568,1257.140043876306,0.007158685796317074,0.0101258590074909,0.010143558615749,0,0,0
2011-02-01,1302.75,0.015666116,-0.0149027401582663,-0.016202579630587674,-0.01321933820841372,1263.5289471903898,1261.8876293463663,1265.6577656095965,0.008331865466261397,0.0093928776251671,0.010212138577597,0,0,0
2011-02-02,1300.0,-0.0021131504,-0.0062347970965998,-0.018183957565201764,-0.013835823476831769,1294.652886242779,1279.2749309563478,1284.8495005973211,0.008720422914252403,0.003929658943535,0.0114609586114559,0,0,0
2011-02-03,1303.25,0.0024968802,-0.0120992685621025,-0.01682492904611291,-0.01114770649346201,1284.3657232535104,1278.3105654865828,1285.5884586200552,0.0070261604095867595,0.0076259095811197,0.0106043920717895,0,0,0
2011-02-04,1307.25,0.0030645495,-0.0085187780805268,-0.015852407382962952,-0.011298549290200324,1292.1950566255057,1282.7532407990807,1288.608037865334,0.007121233390485177,0.0053692031919352,0.0099914325171854,0,0,0
2011-02-07,1315.75,0.006481151,-0.0101120369051282,-0.015042049769569795,-0.010239754086610462,1294.0976503506872,1287.733433013488,1293.9323824002247,0.006453897472941379,0.0063734000715538,0.0094806814865434,0,0,0
2011-02-08,1321.75,0.004549771,-0.0060448369238666,-0.014837626110799005,-0.010060895059920697,1307.8204962413363,1296.3715143286868,1302.5787457295296,0.0063411664629383895,0.0038099311191758,0.0093518376370143,0,0,0
2011-02-09,1319.25,-0.0018932228,-0.008569200545151,-0.01425350343124336,-0.008925079416819751,1310.4720497010705,1303.0440611159404,1310.0057633623187,0.005625286213595118,0.0054009833903916,0.0089836776349688,0,0,0
2011-02-10,1318.75,-0.00037907506,-0.0102400898629434,-0.013701434644747537,-0.008903961710025754,1305.8096938646606,1301.2976496699519,1307.5555890691169,0.005611976175740761,0.0064541091055654,0.0086357205145225,0,0,0
2011-02-11,1327.25,0.0064248145,-0.0144633291283046,-0.012943409273129862,-0.00935608400717268,1299.8137553828274,1301.7908702651252,1306.4692038801259,0.005896939166681385,0.0091159262734192,0.0081579533739321,0,0,0
2011-02-14,1327.75,0.00037664783,-0.0055526760102989,-0.013143671519303136,-0.010782511528809106,1319.9006339726368,1309.9192066030998,1313.015789749987,0.006795985852701041,0.0034997326466843,0.0082841743743166,0,0,0
2011-02-15,1326.25,-0.0011303694,-0.0057791742920117,-0.012556520280778406,-0.009299744393765758,1320.098831347383,1311.1823141188524,1315.4595022039312,0.005861429516203657,0.0036424896578008,0.0079141055364815,0,0,0
2011-02-16,1333.0,0.00507663,-0.0070425634229385,-0.01201986997611514,-0.008441493471063675,1316.9426126618614,1310.404071226853,1315.1015901004835,0.005320492359478431,0.0044387767415006,0.0075758663545808,0,0,0
2011-02-17,1337.75,0.0035570571,-0.0090111386165901,-0.011870730847417894,-0.008222908294235222,1321.042110240738,1317.269864598418,1322.0838061833676,0.005182722808723275,0.005679527482206,0.0074818671591241,0,0,0
2011-02-18,1342.5,0.003544449,-0.0057194706346796,-0.011479830330293627,-0.008608806416858817,1330.1206169724564,1322.480669328938,1326.2829986330032,0.005425946122227442,0.003604859722558,0.0072354909436114,0,0,0
2011-02-22,1314.5,-0.021077182,-0.0178823879298554,-0.011373782157826412,-0.008065283186771093,1318.7062725954413,1327.3172040339332,1331.7159041727775,0.005083375082778852,0.0112708857355826,0.0071686510540489,1,1,1
2011-02-23,1305.5,-0.006870256,-0.0186452349821263,-0.017614891163064236,-0.010810313618564694,1290.217914667063,1291.5479678090342,1300.3663748496954,0.006813508913831064,0.0117516918781177,0.0111022882582788,0,0,0
2011-02-24,1302.75,-0.0021086943,-0.0155658912462712,-0.01707151550358293,-0.013993135793621688,1285.3360708784949,1283.402293847493,1287.3591807039372,0.008819573494940721,0.0098108475387854,0.0107598102294197,0,0,0
2011-02-25,1318.75,0.012206904,-0.0100622540543266,-0.016077020927823468,-0.014708095053599685,1289.7071289198343,1281.973123640022,1283.7292515492566,0.009270196988649585,0.0063420230079772,0.0101330016190703,0,0,0
2011-02-28,1326.0,0.0054825735,-0.0122978593276032,-0.01721623096208773,-0.012586950193800033,1302.631512599625,1296.2404164943496,1302.2549881548236,0.007933284858278778,0.0077510770830708,0.0108510212803922,0,0,0
2011-03-01,1301.0,-0.019033693,-0.0236407495659444,-0.01654739839875582,-0.01221474266170042,1295.0200040793634,1304.2386927813186,1309.9017692575874,0.0076986904304723,0.0149002576225532,0.0104294704546792,0,1,1
2011-03-02,1305.75,0.0036443889,-0.0146545831428404,-0.019822140164336612,-0.015659414644362272,1282.0734067152982,1275.465307849221,1280.7857859982375,0.00986979333157452,0.0092364695785281,0.012493469983052,0,0,0
2011-03-03,1329.75,0.018213367,-0.0147878932928811,-0.018659498555052337,-0.015204563812299877,1286.5827790342414,1281.6112684499483,1286.0468095885142,0.00958311060357314,0.0093204921080916,0.0117606819023394,0,0,0
2011-03-04,1320.25,-0.0071698423,-0.0184070525416549,-0.021307759674223457,-0.014540861317272873,1305.4971186884234,1301.7157408709072,1310.5541896947404,0.009164793149930309,0.0116015705922299,0.0134298241102618,0,0,0
2011-03-07,1309.0,-0.008557626,-0.0191236961819016,-0.020325471831578675,-0.01581303938459005,1295.2418266229809,1293.6861714967586,1299.5370338358143,0.00996661971181287,0.0120532557147111,0.0128107091420971,0,0,0
2011-03-08,1320.0,0.00836825,-0.0145707767928084,-0.019740496085460274,-0.016697697558782414,1290.0651360165743,1283.413070864159,1287.3241856147763,0.010524200793013128,0.009183648232809,0.0124420114704858,0,0,0
2011-03-09,1315.5,-0.0034149152,-0.0110402126086301,-0.019242223693172657,-0.015269987942284503,1305.507069083102,1294.8430784991615,1299.9967294491692,0.00962434603008883,0.0069584093185151,0.0121279610639798,0,0,0
2011-03-10,1294.25,-0.016285446,-0.0134051023611256,-0.018206225865762173,-0.0131969171589629,1297.9832570180174,1291.7664149493344,1298.2535060547325,0.008317733959472523,0.0084489486291586,0.0114749938438939,1,0,1
2011-03-11,1306.0,0.009037654,-0.0202643269495465,-0.019983339512397665,-0.012866207510684574,1268.2868462233523,1268.6432689666537,1277.7045775908318,0.008109294758174542,0.0127721708338239,0.0125950704762173,0,0,0
2011-03-14,1295.5,-0.00807231,-0.0163127528959342,-0.01949825590996771,-0.015232044872440207,1284.8683708424778,1280.7819309134493,1286.257688988396,0.00960043132661915,0.0102815784247644,0.012289332681207,0,0,0
2011-03-15,1275.25,-0.015754484,-0.0353721584808802,-0.018956955267094726,-0.01556077862029503,1250.4763547736673,1271.1725798921045,1275.4970456903259,0.009807625160241093,0.0222943131545264,0.0119481624908303,0,0,1
2011-03-16,1254.0,-0.016803795,-0.0318721842707703,-0.020429725646715198,-0.021958684061786013,1235.2458925614424,1249.4613171799976,1247.5524024822598,0.013840087796716843,0.020088354445076,0.0128764180867029,0,0,0
2011-03-17,1268.75,0.011693722,-0.0275651108763347,-0.02182644613761183,-0.0256462930015177,1219.9054202251693,1226.9261740535717,1222.2484437499031,0.01616430865358787,0.0173736984229681,0.0137567410681298,0,0,0
2011-03-18,1274.25,0.0043256064,-0.0224489139987761,-0.02163131686563071,-0.02486609245822924,1240.585257110209,1241.5999708168285,1237.5901624470584,0.01567256497770203,0.0141490692160692,0.0136337552713339,0,0,0
2011-03-21,1293.0,0.01460733,-0.013666270118089,-0.020374475602122265,-0.02126317694162469,1256.954208967428,1248.550520199019,1247.441424579659,0.013401724569704255,0.0086135570672542,0.0128415951680896,0,0,0
2011-03-22,1288.25,-0.0036803915,-0.0071082325972272,-0.02118759350667722,-0.01628988905651021,1283.8416436772281,1265.8926256759723,1272.1078012448236,0.010267167836948282,0.0044801666141877,0.0133540859510736,0,0,0
