DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2022-06-27,-0.0031969338,0.011250472,0.009849791,17.672802,-0.018238303429292498,-0.027811060524984478,0,0
2022-06-28,-0.020248452,0.010910107,0.018838942,17.272072,-0.01768653289093495,-0.02696968161615906,1,0
2022-06-29,-0.0011115834,0.01105515,0.00708098,17.99659,-0.01792166427110569,-0.027328226645887476,0,0
2022-06-30,-0.00834351,0.011096323,0.014682637,18.167225,-0.0179884106119078,-0.027430006207295986,0,0
2022-07-01,0.009912445,0.011162979,0.014874444,18.500435,-0.018096467033091528,-0.027594778313501177,0,0
2022-07-05,0.001762115,0.010959563,0.021144573,18.757608,-0.017766705472057224,-0.027091934462465734,0,0
2022-07-06,0.0037098548,0.010905286,0.012080581,18.338274,-0.01767871751594345,-0.026957764177250522,0,0
2022-07-07,0.0146392835,0.01074037,0.012462714,18.450838,-0.01741136923575377,-0.0265500925300257,0,0
2022-07-08,-0.00096076867,0.010583599,0.009779999,19.463577,-0.017157226069723586,-0.0261625569788228,0,0
2022-07-11,-0.011472154,0.010296615,0.00614076,18.78856,-0.016691991819554823,-0.025453134748849453,0,0
2022-07-12,-0.008593244,0.0104250545,0.01167238,18.70096,-0.01690020657561878,-0.025770635398267818,0,0
2022-07-13,-0.00504704,0.01046355,0.022193914,19.250885,-0.0169626114165336,-0.025865794732274003,0,0
2022-07-14,-0.0029614053,0.010567737,0.01548958,19.339592,-0.017131511291619817,-0.026123345258664558,0,0
2022-07-15,0.01873851,0.010603939,0.012073054,19.190947,-0.01719019918745229,-0.02621283673079675,0,0
2022-07-18,-0.008118246,0.010232867,0.014650349,20.548943,-0.01658864825516942,-0.025295549141441807,0,0
2022-07-19,0.026702568,0.010306486,0.013370607,20.428194,-0.01670799392644886,-0.02547753589806175,0,0
2022-07-20,0.006329135,0.010216351,0.0095404945,17.914616,-0.01656187342188322,-0.025254720973846293,0,0
2022-07-21,0.009731673,0.009951652,0.011036206,16.25741,-0.016132767135201065,-0.02460038922874539,0,0
2022-07-22,-0.009100957,0.009704277,0.012788957,16.144676,-0.015731743870923562,-0.023988880470927718,0,0
2022-07-25,0.0012602396,0.009532776,0.0076112715,16.69692,-0.015453720767527353,-0.02356493109505115,0,0
2022-07-26,-0.011845702,0.0093627,0.0072707445,15.729743,-0.015178008516909406,-0.023144505471629395,0,0
2022-07-27,0.025480287,0.009429721,0.012748684,16.829159,-0.015286657421164843,-0.023310181038106056,0,0
2022-07-28,0.012101901,0.009169663,0.018726626,17.238516,-0.01486507448790323,-0.022667321436680175,0,0
2022-07-29,0.014621925,0.0087321345,0.00994239,18.383987,-0.014155789539754857,-0.02158575336764953,0,0
2022-08-01,-0.0031499905,0.008486167,0.008231369,19.757627,-0.01375704758850133,-0.020977723317971143,0,0
