DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,gk_vol_daily,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2009-06-24,0.008667746144312538,898.0,890.25,9.714841118816242,9.714841118816242,0.0,0.013403005374516278,0.013403005374516278,0.00017964055306931223,-0.021712596200189796,-0.028908310516872364,871.1286989779696,864.8828045132997,0
2009-06-25,0.02039199897755939,916.5,898.0,9.681104214619904,9.681104214619904,0.0,0.016639459547760097,0.016639459547760097,0.00027687161404154465,-0.026953243382540938,-0.03589437892295735,874.1192647934553,866.338482319246,0
2009-06-26,-0.00273149582560972,914.0,916.5,9.676991653224306,9.676991653224306,0.0,0.007866141117128309,0.007866141117128309,6.18761760745766e-05,-0.012741745366686688,-0.016969034090945724,904.8962732276855,901.0790892690114,0
2009-06-29,0.00790087204939649,921.25,914.0,9.497363425387949,9.497363425387949,0.0,0.011665191252174524,0.011665191252174524,0.00013607668694980905,-0.01888648103349358,-0.025185482729361355,896.8997464434452,891.2679294532799,0
2009-06-30,-0.006261079388981017,915.5,921.25,9.465308189296804,9.465308189296804,0.0,0.013269381793886943,0.013269381793886943,0.00017607649319193824,-0.021481841673644548,-0.02865334040231802,901.670903804338,895.2277033805184,0
2009-07-01,0.004087756066816439,919.25,915.5,9.36945518182154,9.36945518182154,0.0,0.011037606203622981,0.011037606203622981,0.00012182875070625653,-0.01786399773316916,-0.023845137249070125,899.2907223842677,893.9279927127027,0
2009-07-02,-0.028691623277862455,893.25,919.25,8.995621562364265,8.995621562364265,0.0,0.011219584882817369,0.011219584882817369,0.00012587908494274405,-0.018137926699768776,-0.024284065987658726,902.7270102510195,897.195739698684,1
2009-07-06,0.0025157245972478037,895.5,893.25,9.367755311049647,9.367755311049647,0.0,0.011068587689911084,0.011068587689911084,0.0001225136334492512,-0.017914053267235837,-0.023912265789561536,877.3907477817014,872.1437237257683,0
2009-07-07,-0.018312950146675,879.25,895.5,9.16888504487364,9.16888504487364,0.0,0.014243725271050802,0.014243725271050802,0.00020288370959717125,-0.02303936048130408,-0.030802113231007577,875.104109022162,868.3371911301681,0
2009-07-08,-0.006274977806072002,873.75,879.25,9.46878338723014,9.46878338723014,0.0,0.014185102827692466,0.014185102827692466,0.0002012171422322088,-0.022964526085973266,-0.03063020230643245,859.288520644102,852.7266756868657,0
2009-07-09,0.005990604137156907,879.0,873.75,9.15680545814412,9.15680545814412,0.0,0.007886320892022878,0.007886320892022878,6.219405721195652e-05,-0.012755728283828696,-0.017055244625825916,862.6754644549237,858.9743394229713,0
2009-07-10,-0.005418521741691329,874.25,879.0,8.792394033865458,8.792394033865458,0.0,0.008734210503117151,0.008734210503117151,7.628643311276196e-05,-0.014110408224760717,-0.018925227959635478,866.684047077366,862.5211494665731,0
2009-07-13,0.024015845557281423,895.5,874.25,8.669843640769155,8.669843640769155,0.0,0.02137491062726268,0.02137491062726268,0.00045688680432346703,-0.034516927234646534,-0.04634648722652123,844.5884343033068,834.6561876302387,0
2009-07-14,0.006677821142605289,901.5,895.5,9.099264799474128,9.099264799474128,0.0,0.00804551451548379,0.00804551451548379,6.473030381886035e-05,-0.013010903724235664,-0.017404632994417194,883.9242047923476,880.0490006741968,0
2009-07-15,0.028163173726327706,927.25,901.5,8.94842267002149,8.94842267002149,0.0,0.012465861692858784,0.012465861692858784,0.00015539770774548406,-0.02014960185969968,-0.026988264472844473,883.5169183246185,877.4954570455294,0
2009-07-16,0.00912513041483809,935.75,927.25,9.350534390904093,9.350534390904093,0.0,0.013434898932620698,0.013434898932620698,0.00018049650932973278,-0.021742757917110094,-0.029026812156977555,907.3066253801185,900.7217660595111,0
2009-07-17,0.0013349354538840785,937.0,935.75,8.951226438381063,8.951226438381063,0.0,0.008060774274601524,0.008060774274601524,6.497608190607771e-05,-0.013029414975820108,-0.017451106368115973,923.6368101912078,919.5617891400766,0
2009-07-20,0.012725516371506096,949.0,937.0,8.706796638839872,8.706796638839872,0.0,0.008542058823875898,0.008542058823875898,7.29667689505561e-05,-0.013795833626982876,-0.018517625568273393,924.1620625306562,919.8086475995169,0
2009-07-21,0.004730626430546003,953.5,949.0,8.837190905030965,8.837190905030965,0.0,0.011916752960064766,0.011916752960064766,0.00014200900111121237,-0.019254872371390834,-0.02581484004736306,930.9019233494578,924.8152229292782,0
2009-07-22,-0.004203894788133766,949.5,953.5,8.70945159977364,8.70945159977364,0.0,0.00975079810375578,0.00975079810375578,9.507806366020731e-05,-0.015748154333741337,-0.02113763925106624,938.6017526929817,933.5567798176593,0
2009-07-23,0.02032908163842606,969.0,949.5,8.5020477914013,8.5020477914013,0.0,0.016373258514783513,0.016373258514783513,0.0002680835943919308,-0.026423589604007015,-0.035535653226721045,924.7393746241468,916.351364686006,0
2009-07-24,0.008989401744856629,977.75,969.0,8.936650326219565,8.936650326219565,0.0,0.008826341848915929,0.008826341848915929,7.790431043392465e-05,-0.014266193457868798,-0.019109992180327457,955.2741988006516,950.6582312907976,0
2009-07-27,0.0022985580289942575,980.0,977.75,8.630160874133859,8.630160874133859,0.0,0.010693616169696328,0.010693616169696328,0.00011435342678479076,-0.017265920888767765,-0.02319179173542674,961.0131501992493,955.3351505512024,0
2009-07-28,-0.004089985251525263,976.0,980.0,8.456373053716025,8.456373053716025,0.0,0.011142986971043363,0.011142986971043363,0.00012416615863684212,-0.017979667081720347,-0.02419061160836613,962.53738270611,956.57764338095,0
2009-07-29,-0.0010251154152447484,975.0,976.0,8.172156087891093,8.172156087891093,0.0,0.008746372936744105,0.008746372936744105,7.64990395486097e-05,-0.014096159583791772,-0.019020493235656563,962.3386606661225,957.6114327911323,0
2009-07-30,0.007408387440722031,982.25,975.0,7.723396143438602,7.723396143438602,0.0,0.013771647491621292,0.013771647491621292,0.00018965827463347904,-0.022148092238387904,-0.03003736653320855,953.6429915918452,946.1490402397209,0
2009-07-31,0.0022880396406108616,984.5,982.25,7.529793538934497,7.529793538934497,0.0,0.008683996659417602,0.008683996659417602,7.541179798077606e-05,-0.013951395851147087,-0.018966631490173393,968.6413916984604,963.7955884489935,0
2009-08-03,0.016371099793502708,1000.75,984.5,7.232274552381507,7.232274552381507,0.0,0.007821677831171065,0.007821677831171065,6.11786440946329e-05,-0.012543710133275267,-0.01712132956074284,972.2278474486694,967.7875291636411,0
2009-08-04,0.003989035456627654,1004.75,1000.75,7.670542633117616,7.670542633117616,0.0,0.008773422660645114,0.008773422660645114,7.69729451823212e-05,-0.01410585919867853,-0.019142767941064617,986.7326571637198,981.775070752966,0
2009-08-05,-0.003989035456627654,1000.75,1004.75,7.49098674172206,7.49098674172206,0.0,0.010542484672262743,0.010542484672262743,0.00011114398306489489,-0.016933464363699992,-0.023032226830905403,987.8793441310569,981.8728374114216,0
2009-08-06,-0.005762260714090139,995.0,1000.75,7.058236386989823,7.058236386989823,0.0,0.012317325612107218,0.012317325612107218,0.00015171651023467245,-0.01973066304665538,-0.026999234871280423,981.1980596217081,974.0920077609655,0
2009-08-07,0.011491507921252975,1006.5,995.0,7.12300516219783,7.12300516219783,0.0,0.016815211456960934,0.016815211456960934,0.00028275133634231026,-0.026947506930841754,-0.036839368099117746,968.5452758964649,959.0117901872944,0
2009-08-10,0.0009930487409919309,1007.5,1006.5,7.223433614283129,7.223433614283129,0.0,0.006609737349344339,0.006609737349344339,4.368862782731753e-05,-0.010599509771012785,-0.014469433709310425,995.8879341184104,992.0413713156481,0
2009-08-11,-0.014496629775664793,993.0,1007.5,7.101029372247832,7.101029372247832,0.0,0.011807588172251146,0.011807588172251146,0.00013941913844548517,-0.01891965797604025,-0.025873016290317383,988.6176318104898,981.7672633148596,0
2009-08-12,0.009272087477443236,1002.25,993.0,7.32304483275811,7.32304483275811,0.0,0.017006521617503722,0.017006521617503722,0.0002892217775266214,-0.02728900795657655,-0.03720068494409595,966.2684132160965,956.7383801459328,0
2009-08-13,0.011162214369438317,1013.5,1002.25,7.503236527052665,7.503236527052665,0.0,0.009935096699862589,0.009935096699862589,9.87061464356205e-05,-0.01595898071999278,-0.021703326142168747,986.3820663777617,980.7321900269005,0
2009-08-14,-0.007676155062156909,1005.75,1013.5,7.807323281224011,7.807323281224011,0.0,0.015938157157193787,0.015938157157193787,0.00025402485356740756,-0.02564329014849632,-0.03474276159026969,987.8409230675293,978.8928658364714,0
2009-08-17,-0.02772354973937574,978.25,1005.75,8.038251162235458,8.038251162235458,0.0,0.012491690441270048,0.012491690441270048,0.00015604233008051748,-0.020120351606981182,-0.02718843492782154,985.7161760133646,978.7736161492868,1
2009-08-18,0.011434503952098218,989.5,978.25,8.137804850270447,8.137804850270447,0.0,0.006877522320721828,0.006877522320721828,4.730031327202696e-05,-0.011082552042133325,-0.014959582249356392,967.468347927522,963.7247057143835,0
2009-08-19,0.007551004919218229,997.0,989.5,8.30095446323028,8.30095446323028,0.0,0.01503444897154028,0.01503444897154028,0.00022603465587784857,-0.024243584615718513,-0.03266903548575193,965.7994272686591,957.6963157632423,0
2009-08-20,0.007743263367472331,1004.75,997.0,8.406614186081441,8.406614186081441,0.0,0.008140007403553582,0.008140007403553582,6.625972052990713e-05,-0.013131666087854644,-0.017676560094874016,983.993315535287,979.5313175471275,0
2009-08-21,0.020197730942857817,1025.25,1004.75,8.638461020179605,8.638461020179605,0.0,0.01711601099588656,0.01711601099588656,0.0002929578324113097,-0.027636363203816308,-0.03711862412446539,977.3625519193092,968.1387455689672,0
2009-08-24,-0.0007317965932136516,1024.5,1025.25,9.402962260883942,9.402962260883942,0.0,0.009452024603220586,0.009452024603220586,8.934076909988727e-05,-0.015299242557552974,-0.02041640615059716,1009.6838304951444,1004.5303101062661,0
2009-08-25,0.0014630580517600578,1026.0,1024.5,9.32457963095637,9.32457963095637,0.0,0.01354224485886509,0.01354224485886509,0.00018339239581745796,-0.021914843541232524,-0.029262453072659733,1002.2924688532414,994.955004577875,0
2009-08-26,0.0007307271059531217,1026.75,1026.0,9.065600259627765,9.065600259627765,0.0,0.008074378714524657,0.008074378714524657,6.519559162556885e-05,-0.013056203711202932,-0.01747010364793998,1012.6914039161079,1008.2313357807675,0
2009-08-27,0.0024319078133459016,1029.25,1026.75,9.163083010418712,9.163083010418712,0.0,0.012299887158932864,0.012299887158932864,0.00015128722412248156,-0.0198948318843574,-0.026599337028054903,1006.5248365720662,999.7991569981327,0
2009-08-28,-0.001701714279624511,1027.5,1029.25,9.22299513458312,9.22299513458312,0.0,0.011446374036806437,0.011446374036806437,0.00013101947859047648,-0.01851764421686697,-0.024746089351460974,1010.3660969977973,1004.0926444051985,0
2009-08-31,-0.007571168172721521,1019.75,1027.5,9.177596443356798,9.177596443356798,0.0,0.01157491893363481,0.01157491893363481,0.0001339787483202176,-0.018723037211949994,-0.025029706191638322,1008.441056676752,1002.1011655576864,0
2009-09-01,-0.02306363854481841,996.5,1019.75,9.436998705056324,9.436998705056324,0.0,0.01698183930256519,0.01698183930256519,0.0002883828660981478,-0.027489785097480676,-0.03667482684061448,992.099091677636,983.0283414878766,0
2009-09-02,-0.0022604555650493907,994.25,996.5,10.178436217659826,10.0,0.0,0.006988797947148217,0.006988797947148217,4.884329674606313e-05,-0.011329641765675528,-0.015054844867452642,985.273726891025,981.6102100562424,0
2009-09-03,0.0075150654284543705,1001.75,994.25,10.296536538757184,10.0,0.0,0.00784748218982096,0.00784748218982096,6.158297671955717e-05,-0.012721667251729582,-0.016904570408429145,981.681597359364,977.5838944288382,0
2009-09-04,0.012154434634874534,1014.0,1001.75,9.909778627383345,9.909778627383345,0.0,0.008395356466588372,0.008395356466588372,7.048201020108719e-05,-0.013606906629748132,-0.01809183734585753,988.2115980525128,983.7894614030945,0
2009-09-08,0.01078970742138008,1025.0,1014.0,10.661718613581142,10.0,0.0,0.007447196604217526,0.007447196604217526,5.5460737261869055e-05,-0.012072758480414895,-0.016042299465770668,1001.8318224291552,997.8628925760677,0
2009-09-09,0.00729043326267842,1032.5,1025.0,10.919946704421758,10.0,0.0,0.01103056297764628,0.01103056297764628,0.00012167331960382078,-0.01788180570615159,-0.023761370078940903,1006.8340531747917,1000.9316762523671,0
2009-09-10,0.008918945467375039,1041.75,1032.5,10.447075796618863,10.0,0.0,0.009806465273802334,0.009806465273802334,9.616676116629108e-05,-0.01589740315572488,-0.021124493011762932,1016.2157131341347,1010.9177208920644,0
2009-09-11,-0.00024000960153536255,1041.5,1041.75,11.071310907477494,10.0,0.0,0.006946656907952874,0.006946656907952874,4.825604219680939e-05,-0.011261326315532725,-0.014964067195464285,1030.084322097622,1026.2772394383953,0
2009-09-14,0.006221604179960316,1048.0,1041.5,11.066367734311974,10.0,0.0,0.01064692488067713,0.01064692488067713,0.00011335700941478173,-0.017259884420231523,-0.022934960147105336,1023.6780749916771,1017.8850777927183,0
2009-09-15,-0.0019102202561187553,1046.0,1048.0,11.539396378086971,10.0,0.0,0.00915804538272415,0.00915804538272415,8.386979523203511e-05,-0.014846240261159889,-0.019727706190484754,1032.556066049814,1027.5279610393568,0
2009-09-16,0.01659199001542344,1063.5,1046.0,10.322390872512036,10.0,0.0,0.00785113856988738,0.00785113856988738,6.164037684357325e-05,-0.012727594662512517,-0.016912446760713566,1032.771299330816,1028.4583350450753,0
2009-09-17,-0.0007054674013922124,1062.75,1063.5,11.132516708401877,10.0,0.0,0.01013190171669516,0.01013190171669516,0.00010265543239677034,-0.01642497289566506,-0.021825528468649522,1046.1747144970175,1040.5400187512028,0
2009-09-18,-0.001648028624916975,1061.0,1062.75,9.979197031762297,9.979197031762297,0.0,0.007736408282992022,0.007736408282992022,5.985201312114757e-05,-0.012540988012197824,-0.01666679362805806,1049.5052894576609,1045.184154850881,0
2009-09-21,-0.00047136460924601664,1060.5,1061.0,9.289511211951826,9.289511211951826,0.0,0.007489365672234221,0.007489365672234221,5.6090598172440346e-05,-0.01211848649312836,-0.016186019210451052,1048.2198800905933,1043.9648709942617,0
2009-09-22,0.006344751633334589,1067.25,1060.5,8.583382912021873,8.583382912021873,0.0,0.004899795221827779,0.004899795221827779,2.400799321584634e-05,-0.007909846847814025,-0.010629265993627368,1052.1446955699919,1049.287360048045,0
2009-09-23,-0.007760180036664899,1059.0,1067.25,8.49295351057452,8.49295351057452,0.0,0.012721377611322226,0.012721377611322226,0.00016183344832985038,-0.02052937251432364,-0.027611267429809787,1045.5633950356007,1038.184982353688,0
2009-09-24,-0.014026142224121685,1044.25,1059.0,8.691936679530968,8.691936679530968,0.0,0.012954714774717165,0.012954714774717165,0.00016782463489427519,-0.020921373110103503,-0.028085787958011307,1037.0744222098567,1029.6709432857945,0
2009-09-25,-0.0031171347623155654,1041.0,1044.25,9.800735905825697,9.800735905825697,0.0,0.008804263028688286,0.008804263028688286,7.751504747832743e-05,-0.014265826668563563,-0.01898216128903044,1029.4586666527505,1024.6148266667728,0
2009-09-28,0.01714327698643725,1059.0,1041.0,9.960011337447336,9.960011337447336,0.0,0.013852012755443443,0.013852012755443443,0.00019187825737696784,-0.0224535737316204,-0.029844310609026533,1017.8862934835461,1010.391095353384,0
2009-09-29,-0.004021294596958214,1054.75,1059.0,11.441965912920448,10.0,0.0,0.007911805703579293,0.007911805703579293,6.259666949118983e-05,-0.0128259430332735,-0.017043132222389772,1045.504060415654,1041.1042559196287,0
2009-09-30,-0.0016605388704729052,1053.0,1054.75,11.385001697494692,10.0,0.0,0.014578189167080065,0.014578189167080065,0.00021252359939117057,-0.0236329140009928,-0.03140345135436701,1030.115423920005,1022.1418929711265,0
2009-10-01,-0.024514565763586127,1027.5,1053.0,10.078184079435315,10.0,0.0,0.0147417089833818,0.0147417089833818,0.00021731798375071969,-0.023897998348014694,-0.03175569582985388,1028.1337183644705,1020.0866119033783,1
2009-10-02,-0.005611823926003012,1021.75,1027.5,10.822963414086702,10.0,0.0,0.010445205638939569,0.010445205638939569,0.00010910232083973496,-0.01693287443032863,-0.022500428785044945,1010.2479471553738,1004.6389654418969,0
2009-10-05,0.014332809431447657,1036.5,1021.75,9.857403097809362,9.857403097809362,0.0,0.009545829862723438,0.009545829862723438,9.112286776806258e-05,-0.015469581074806851,-0.020575818316711084,1006.065583991865,1000.9414680486175,0
2009-10-06,0.01151091846614083,1048.5,1036.5,10.78638544691612,10.0,0.0,0.012540422383648022,0.012540422383648022,0.00015726219356030033,-0.020329460698597833,-0.02701381768164999,1015.6412558776508,1008.8749864302762,0
2009-10-07,0.004757382902268681,1053.5,1048.5,9.706397690679111,9.706397690679111,0.0,0.005593651759418899,0.005593651759418899,3.1288940005650144e-05,-0.00906140577136265,-0.012065146463783427,1039.0420320069331,1035.9257018412027,0
2009-10-08,0.009682446643340725,1063.75,1053.5,8.591683950167077,8.591683950167077,0.0,0.007139050995038788,0.007139050995038788,5.0966049109764317e-05,-0.011525082193412868,-0.015486212882718061,1041.4280247864406,1037.310951792113,0
2009-10-09,0.003987339632556264,1068.0,1063.75,8.683761936493367,8.683761936493367,0.0,0.006044229078025098,0.006044229078025098,3.653270514764412e-05,-0.009760914468468813,-0.013104472233575137,1053.417337389447,1049.901057389588,0
2009-10-12,0.003271795393491317,1071.5,1068.0,7.5519426011121,7.5519426011121,0.0,0.006051694019944381,0.006051694019944381,3.662300051103058e-05,-0.009723633944326475,-0.013215334256469086,1057.6654848948233,1053.9788740068548,0
2009-10-13,-0.0025697946626621615,1068.75,1071.5,7.462132343409578,7.462132343409578,0.0,0.007328515328198179,0.007328515328198179,5.370713691563567e-05,-0.011769202955181775,-0.016014031051313174,1058.9632177109042,1054.4776279057342,0
2009-10-14,0.017621601349819827,1087.75,1068.75,8.700928540875417,8.700928540875417,0.0,0.007008545565640125,0.007008545565640125,4.911971094565386e-05,-0.011318899381617972,-0.015193745616473308,1056.721131487502,1052.63442238785,0
2009-10-15,0.0018369695177122836,1089.75,1087.75,9.440494290362594,9.440494290362594,0.0,0.008195009749797158,0.008195009749797158,6.715818479927047e-05,-0.013266010369224935,-0.017698055154840596,1073.4151903155991,1068.6682931193245,0
2009-10-16,-0.007137131712075195,1082.0,1089.75,13.175056373212758,10.0,0.0,0.010721489767553594,0.010721489767553594,0.00011495034283575642,-0.017380762640348497,-0.02309558330619128,1070.9729661917581,1064.8700030318041,0
2009-10-19,0.008283526426644094,1091.0,1082.0,11.51508000198208,10.0,0.0,0.01183774583577653,0.01183774583577653,0.00014013222647244456,-0.0191903415503938,-0.02550015445941889,1061.4340157214758,1054.7576511236655,0
2009-10-20,-0.0013758314483958145,1089.5,1091.0,12.547929678412698,10.0,0.0,0.011022515236066899,0.011022515236066899,0.00012149584212932693,-0.017868759395497504,-0.023744034121895474,1071.6783247851415,1065.4003805910738,0
2009-10-21,-0.010611402915732704,1078.0,1089.5,10.728987298331154,10.0,0.0,0.015718246348157786,0.015718246348157786,0.00024706326826137557,-0.0254810772404619,-0.033859293422051046,1062.089079349281,1053.227839962132,0
2009-10-22,0.011758060534776682,1090.75,1078.0,10.351776670790873,10.0,0.0,0.011840896267887794,0.011840896267887794,0.0001402068244268791,-0.019195448761604887,-0.025506940929289557,1057.50464432485,1050.8512306156701,0
2009-10-23,-0.012686134847330166,1077.0,1090.75,9.503641138410575,9.503641138410575,0.0,0.01343012859466608,0.01343012859466608,0.00018036835406926748,-0.02174436963495634,-0.028995171433642466,1067.2883328192208,1059.5776248454697,0
2009-10-26,-0.009797139244983377,1066.5,1077.0,10.180722358116457,10.0,0.0,0.016963030332892894,0.016963030332892894,0.0002877443980746444,-0.027499014621017254,-0.036540731621494696,1047.787065576914,1038.3559723425371,0
2009-10-27,-0.005641763906668373,1060.5,1066.5,9.1643884232729,9.1643884232729,0.0,0.007783852339875112,0.007783852339875112,6.058835724897926e-05,-0.012590282228358734,-0.01683299527315082,1053.1566386063741,1048.6978625396307,0
2009-10-28,-0.020963130688570253,1038.5,1060.5,8.506520025397736,8.506520025397736,0.0,0.01028229246364053,0.01028229246364053,0.00010572553830783885,-0.016594114741235604,-0.022315562371196772,1043.047149111689,1037.0964490149354,1
2009-10-29,0.021905637827144275,1061.5,1038.5,40.44429281478452,10.0,0.0,0.011952088674039758,0.011952088674039758,0.00014285242367210945,-0.019375704384716627,-0.0257464648699895,1018.5720138207608,1012.1035618405305,0
2009-10-30,-0.027215812023672292,1033.0,1061.5,62.17376639690872,10.0,0.0,0.014966566840981407,0.014966566840981407,0.00022399812300556417,-0.02426251868385304,-0.0322400709955104,1036.0552613408674,1027.8229567754397,1
2009-11-02,0.005791521979588765,1039.0,1033.0,43.95602749721054,10.0,0.0,0.015322177525801126,0.015322177525801126,0.00023476912413216512,-0.024839004325235472,-0.03300610597515293,1007.657354542653,999.4612293514059,0
2009-11-03,0.0026432792033350694,1041.75,1039.0,51.05274362752596,10.0,0.0,0.011859660645072812,0.011859660645072812,0.00014065155061628888,-0.019225867965747,-0.02554736201309984,1019.2151233234428,1012.7924827186251,0
2009-11-04,0.0050269405679745915,1047.0,1041.75,51.53448089633527,10.0,0.0,0.011542647422687713,0.011542647422687713,0.0001332327095244793,-0.018711953230800174,-0.024864471347204087,1022.4380681864391,1016.1668112423968,0
2009-11-05,0.015401323263206201,1063.25,1047.0,34.84945180257468,10.0,0.0,0.013717592962892398,0.013717592962892398,0.00018817235669559506,-0.022237789006382673,-0.029549607181800726,1023.9740073849501,1016.5142012347701,0
2009-11-06,0.002817564672145778,1066.25,1063.25,25.70404342118548,10.0,0.0,0.010513584144002315,0.010513584144002315,0.00011053545155301689,-0.017043723817117593,-0.02264772561545453,1045.2818179778371,1039.4404396248042,0
2009-11-09,0.023634093559781633,1091.75,1066.25,25.85082344512494,10.0,0.0,0.009432951253625794,0.009432951253625794,8.898056935328044e-05,-0.015291894157602494,-0.020319891752418908,1050.0690518420045,1044.8025582286377,0
2009-11-10,0.00022896393917992697,1092.0,1091.75,23.57529563210481,10.0,0.0,0.006157734623414339,0.006157734623414339,3.791769569239573e-05,-0.009982392952116892,-0.013264618635637136,1080.905937390707,1077.3639760994906,0
2009-11-11,0.003884387381542176,1096.25,1092.0,22.357311729195608,10.0,0.0,0.00729849269227895,0.00729849269227895,5.326799557924923e-05,-0.011831692410947814,-0.015721970513302937,1079.1559252932184,1074.9658641640087,0
2009-11-12,-0.008243692208645292,1087.25,1096.25,16.88967069765547,10.0,0.0,0.010897638754378195,0.010897638754378195,0.00011875853042092553,-0.017666320318965287,-0.023475032775221276,1077.053362591235,1070.8152046808816,0
2009-11-13,0.003901324512250781,1091.5,1087.25,12.361914303511629,10.0,0.0,0.008292368800350192,0.008292368800350192,6.876338032102128e-05,-0.013442879391751249,-0.017862918175208898,1072.7320296724754,1068.0009759200477,0
2009-11-16,0.013423020332140823,1106.25,1091.5,10.432588323103417,10.0,0.0,0.011005654562844793,0.011005654562844793,0.00012112443235666642,-0.017841426313474077,-0.023707713881757013,1072.1987758518248,1065.9273624445782,0
2009-11-17,0.0011293055971517418,1107.5,1106.25,8.993227902387964,8.993227902387964,0.0,0.0057189689327387565,0.0057189689327387565,3.270660565363107e-05,-0.009245389974210505,-0.01237849389078939,1096.0694215671224,1092.640696250721,0
2009-11-18,0.0009025271370752819,1108.5,1107.5,9.157785716712082,9.157785716712082,0.0,0.006370209670786252,0.006370209670786252,4.057957124977869e-05,-0.010303525358198428,-0.013776378801823731,1096.147431837468,1092.3472749674088,0
2009-11-19,-0.012938552985361618,1094.25,1108.5,8.937234694564108,8.937234694564108,0.0,0.012439457308263922,0.012439457308263922,0.0001547400981241207,-0.02010618316428179,-0.026932697423524395,1086.43486214417,1079.043556197406,0
2009-11-20,-0.003891500847815088,1090.0,1094.25,8.12528521270894,8.12528521270894,0.0,0.00710989745544996,0.00710989745544996,5.055064182701382e-05,-0.011456374148780368,-0.015466253063540882,1081.7853984867047,1077.4562554973488,0
2009-11-23,0.012535776694980072,1103.75,1090.0,8.602981082233551,8.602981082233551,0.0,0.012089968027407192,0.012089968027407192,0.00014616732690372815,-0.01951851961842091,-0.026224179598525955,1068.9310993762574,1061.7871899647266,0
2009-11-24,-0.000679732664666588,1103.0,1103.75,8.140543821142042,8.140543821142042,0.0,0.00770181296168124,0.00770181296168124,5.931792289672115e-05,-0.012410976579477826,-0.016752241679148277,1090.1360406146634,1085.4137288878123,0
2009-11-25,0.005424968096864546,1109.0,1103.0,8.195786943842347,8.195786943842347,0.0,0.004756645812956184,0.004756645812956184,2.2625679389913594e-05,-0.007666866243251321,-0.010342620010128423,1094.5757814771812,1091.650881108458,0
2009-11-27,-0.017739832965692592,1089.5,1109.0,8.472096015689633,8.472096015689633,0.0,0.026591081194506372,0.026591081194506372,0.0007070855990928304,-0.04290842332623468,-0.057721970308977015,1062.4210201127494,1046.7987923969324,0
2009-11-30,0.00480715129683329,1094.75,1089.5,8.02939060491085,8.02939060491085,0.0,0.008550425800156171,0.008550425800156171,7.31097813639763e-05,-0.013771603719455365,-0.0186112506536496,1074.598680790147,1069.410567025019,0
2009-12-01,0.012481723374857978,1108.5,1094.75,8.174605710176207,8.174605710176207,0.0,0.008801098328532958,0.008801098328532958,7.745933178850562e-05,-0.014184508623415915,-0.01913920982606516,1079.331122308983,1073.996585530271,0
2009-12-02,-0.00045116174913673035,1108.0,1108.5,36.09447293369877,10.0,0.0,0.007166119574470505,0.007166119574470505,5.135326975560934e-05,-0.011617100428819154,-0.01543682036755572,1095.69695529082,1091.5196828682201,0
2009-12-03,-0.009066245237753456,1098.0,1108.0,30.86882165603233,10.0,0.0,0.011175596616540873,0.011175596616540873,0.0001248939597356398,-0.018116921842728208,-0.02407379275171415,1088.1071929170228,1081.6447459245342,0
2009-12-04,0.009066245237753456,1108.0,1098.0,27.289508794249887,10.0,0.0,0.014026536256970859,0.014026536256970859,0.00019674371936811806,-0.02273862146344991,-0.030215114097348183,1073.3147119511657,1065.3200058347036,0
2009-12-07,-0.0038431153890599035,1103.75,1108.0,23.904274638051746,10.0,0.0,0.007299953026222255,0.007299953026222255,5.328931418505146e-05,-0.011834059779494024,-0.015725116276156206,1094.9651415333194,1090.712848626796,0
2009-12-08,-0.012535776694980072,1090.0,1103.75,19.058806535855016,10.0,0.0,0.009596765584953714,0.009596765584953714,9.2097909692552e-05,-0.015557455947207005,-0.020672770654321295,1086.7113407540492,1081.1666637246478,0
2009-12-09,0.005033183812331643,1095.5,1090.0,17.948178491494136,10.0,0.0,0.007471355604269381,0.007471355604269381,5.5821154565447484e-05,-0.012111922985967118,-0.016094341319131424,1076.8776329141647,1072.5975838159445,0
2009-12-10,0.005915830677338363,1102.0,1095.5,16.766412574713904,10.0,0.0,0.007907573000521289,0.007907573000521289,6.252971075857326e-05,-0.012819081336925955,-0.01703401439005435,1081.546324130456,1076.9972724891911,0
2009-12-11,0.0054298775943699695,1108.0,1102.0,17.586749995924745,10.0,0.0,0.005041455745272095,0.005041455745272095,2.5416276031537016e-05,-0.008172777064580406,-0.01085999834666412,1093.0303032676818,1090.0970319145163,0
2009-12-14,0.004951619390192619,1113.5,1108.0,15.409646995606415,10.0,0.0,0.00790682087695694,0.00790682087695694,6.25178163802821e-05,-0.01281786205850182,-0.017032394211066764,1093.8884420481902,1089.2879153812892,0
2009-12-15,-0.008568259860381566,1104.0,1113.5,15.309196271965234,10.0,0.0,0.00644719869516861,0.00644719869516861,4.1566371014983826e-05,-0.010451647359213879,-0.013888164591310377,1101.9226969985832,1098.1424198759582,0
2009-12-16,0.001583889911395353,1105.75,1104.0,15.552603642237044,10.0,0.0,0.005635032455885664,0.005635032455885664,3.175359077888482e-05,-0.009135032883471826,-0.012138645313252493,1093.9608475035957,1090.6799428539416,0
2009-12-17,-0.010454640677431293,1094.25,1105.75,15.787416590810958,10.0,0.0,0.008007358133819423,0.008007358133819423,6.411778428324408e-05,-0.012980844464484874,-0.017248965475096734,1091.4891901583783,1086.8405098351138,0
