DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,sma_vol_20,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2005-10-27,-0.011351814144489047,1182.5,1196.0,78.03615146693188,10.0,0.0,0.00897130487834486,0.00897130487834486,8.048431122021428e-05,-0.014543512519743037,-0.019325441116410432,1178.7318332958755,1173.1086773149439,0
2005-10-28,0.014482360372267244,1199.75,1182.5,99.9998936121331,10.0,0.0,0.009639449387242364,0.009639449387242364,9.291898448920719e-05,-0.015626651278476334,-0.020764717513662233,1164.165114396512,1158.1988974644696,0
2005-10-31,0.008300524935073383,1209.75,1199.75,99.9998960576988,10.0,0.0,0.0098669000426139,0.0098669000426139,9.735571645093418e-05,-0.015995374836406513,-0.02125467792710016,1180.7122132108423,1174.518790637894,0
2005-11-01,-0.0028973530202325293,1206.25,1209.75,99.99945753792956,10.0,0.0,0.009533803206399185,0.009533803206399185,9.089340357834738e-05,-0.015455386721693231,-0.020537140915302864,1191.1965902924817,1185.158576868282,0
2005-11-02,0.009693795616646739,1218.0,1206.25,99.99962662904836,10.0,0.0,0.009301081631355417,0.009301081631355417,8.651011951313714e-05,-0.015078118399396755,-0.02003582620623722,1188.1984533592765,1182.3222907952702,0
2005-11-03,0.004709745574877466,1223.75,1218.0,99.99989956894652,10.0,0.0,0.009296099014308003,0.009296099014308003,8.641745688381822e-05,-0.015070041006599073,-0.020025092954646603,1199.7823055331708,1193.8520264370125,0
2005-11-04,-0.0014310541131790089,1222.0,1223.75,99.9998864962055,10.0,0.0,0.00930605350091092,0.00930605350091092,8.66026317618164e-05,-0.015086178369279345,-0.020046536306232293,1205.4268498927315,1199.4623066151125,0
2005-11-07,0.0006135596879257577,1222.75,1222.0,99.99969183043255,10.0,0.0,0.009061043861340764,0.009061043861340764,8.210251585714114e-05,-0.014688989687268606,-0.01951875139348284,1204.1812447478248,1198.3793584269733,0
2005-11-08,0.0,1222.75,1222.75,99.99997667341918,10.0,0.0,0.009046976239694741,0.009046976239694741,8.18477790816012e-05,-0.014666184461684781,-0.019488447775731048,1204.947787316018,1199.1511993755137,0
2005-11-09,0.0008174944252532512,1223.75,1222.75,99.99955571636448,10.0,0.0,0.00876243894203423,0.00876243894203423,7.678033621287794e-05,-0.014204916919562974,-0.018875514778142935,1205.5037188269823,1199.8864240134112,0
2005-11-10,0.008138396902971579,1233.75,1223.75,99.99998927434,10.0,0.0,0.00884797099301102,0.00884797099301102,7.828659069316443e-05,-0.014343574168546107,-0.019059762737289626,1206.322337390375,1200.646488479817,0
2005-11-11,0.0034388624968499926,1238.0,1233.75,95.14438542463492,10.0,0.0,0.008670515908481464,0.008670515908481464,7.517784611923014e-05,-0.014055899155987197,-0.018677499751761004,1216.5298403423071,1210.9204973630813,0
