DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,yz_vol_20,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2009-11-30,0.00480715129683329,1094.75,1089.5,8.02939060491085,8.02939060491085,0.0,0.011553215314109683,0.011553215314109683,0.0001334767840941785,-0.018607997626101328,-0.025147260626780847,1069.4140458527122,1062.443681511931,0
2009-12-01,0.012481723374857978,1108.5,1094.75,8.174605710176207,8.174605710176207,0.0,0.011240148626676612,0.011240148626676612,0.0001263409411497801,-0.01811546458999136,-0.024443263216896834,1075.0966474137465,1068.315130987845,0
2009-12-02,-0.00045116174913673035,1108.0,1108.5,36.09447293369877,10.0,0.0,0.010980749341446175,0.010980749341446175,0.0001205768560996706,-0.01780105209766829,-0.023654064563607993,1088.942125571938,1082.5871497548744,0
2009-12-03,-0.009066245237753456,1098.0,1108.0,30.86882165603233,10.0,0.0,0.010957347096157463,0.010957347096157463,0.0001200634553856704,-0.017763114378243773,-0.02360365286548251,1088.4922414765465,1082.1533898198488,0
2009-12-04,0.009066245237753456,1108.0,1098.0,27.289508794249887,10.0,0.0,0.010980878705680812,0.010980878705680812,0.0001205796971488743,-0.01780126181190625,-0.023654343232200014,1078.627156636367,1072.332304179453,0
2009-12-07,-0.0038431153890599035,1103.75,1108.0,23.904274638051746,10.0,0.0,0.010843695648657206,0.010843695648657206,0.00011758573532070723,-0.017578872367519482,-0.023358831806980458,1088.6928059514078,1082.4183561915565,0
2009-12-08,-0.012535776694980072,1090.0,1103.75,19.058806535855016,10.0,0.0,0.010834802780979392,0.010834802780979392,0.00011739295130271876,-0.01756445601068371,-0.02333967533052646,1084.5324982240966,1078.2871367121218,0
2009-12-09,0.005033183812331643,1095.5,1090.0,17.948178491494136,10.0,0.0,0.010866583547901246,0.010866583547901246,0.00011808263800351803,-0.017615976273107372,-0.023408135532036852,1070.9667229429856,1064.7814434770912,0
2009-12-10,0.005915830677338363,1102.0,1095.5,16.766412574713904,10.0,0.0,0.01085504157974333,0.01085504157974333,0.00011783192769795658,-0.017597265421042552,-0.023383272523920643,1076.39082347264,1070.1808014631363,0
2009-12-11,0.0054298775943699695,1108.0,1102.0,17.586749995924745,10.0,0.0,0.010660999633554009,0.010660999633554009,0.0001136569131866387,-0.01728270120635717,-0.022965279126522332,1083.1180983891657,1076.9806501778805,0
2009-12-14,0.004951619390192619,1113.5,1108.0,15.409646995606415,10.0,0.0,0.010650826136317366,0.010650826136317366,0.0001134400973860611,-0.017266208802360527,-0.022943363995506186,1089.0332537455165,1082.8681596100537,0
2009-12-15,-0.008568259860381566,1104.0,1113.5,15.309196271965234,10.0,0.0,0.010509587570976626,0.010509587570976626,0.00011045143091202637,-0.01703724491459189,-0.022639116440120205,1094.6897204565516,1088.5745534638077,0
