DATE,ES1_LN_RET,ES1_CLOSE,sma_var_20,sma_vol_20,sma_vol_20_predict,ewma_var,ewma_vol,gk_var_daily,gk_vol_daily,gk_var_20,gk_vol_20,rs_var_daily,rs_vol_daily,rs_var_20,rs_vol_20,yz_vo_20,yz_vc_20,yz_vrs_20,yz_var_20,yz_vol_20,garch_var,garch_vol,shape
2010-10-15,0.0012774112871811738,1175.0,5.5524893777456084e-05,0.007451502786516025,0.007523806181043622,7.054662061794051e-05,0.008399203570454792,0.00010501272347775141,0.010247571589296237,9.130030506559328e-05,0.009555119311949656,0.00011828211785213417,0.010875758265616892,9.135282793123923e-05,0.00955786733174505,2.2728773616500854e-07,5.89187245660745e-05,9.135282793123923e-05,8.707033719691426e-05,0.009331148760839379,6.438831065615513e-05,0.0080242327144815,5.2414537948212825
2010-10-18,0.002762139225580995,1178.25,4.7428584373669396e-05,0.006886841393096649,0.007451502786515962,6.677158816695366e-05,0.008171388386740265,0.00010673050644479813,0.010331045757559984,9.094965745901278e-05,0.009536752983013284,0.00011662122856596988,0.010799130917160412,9.285048688400986e-05,0.009635895748917682,1.7810980059494606e-07,4.921045905406718e-05,9.285048688400986e-05,8.696069785159943e-05,0.00932527199879979,5.841685543372393e-05,0.0076430920074093,5.175147521951604
2010-10-19,-0.012382737212563555,1163.75,5.6638283221272344e-05,0.007525841030826545,0.006886841393096582,7.196522372946081e-05,0.00848323191534104,0.0001479450045803056,0.012163264552754972,9.473733482886536e-05,0.009733310579081783,0.0001502794810412122,0.012258853169901832,9.65988666864048e-05,0.009828472245797146,1.797819951037475e-07,5.8824963189969756e-05,9.65988666864048e-05,9.152640123021776e-05,0.009566943149732717,5.3906626647091255e-05,0.0073421132276131,5.111644621033428
2010-10-20,0.009407809391648314,1174.75,5.7866602370135723e-05,0.00760701008084883,0.007525841030826484,7.295772295866834e-05,0.008541529310297327,0.0001061896907982647,0.010304838222808968,9.678232190629187e-05,0.009837800664086047,9.762814918033643e-05,0.009880695784221698,9.826281376614041e-05,0.009912760148724492,1.7976313849419888e-07,6.000626061747396e-05,9.826281376614041e-05,9.31232197513762e-05,0.009650037292745361,6.875213480407866e-05,0.0082916907084188,5.363324356670984
2010-10-21,0.0008508828422320036,1175.75,5.254574252486333e-05,0.007248844219933501,0.0076070100808487695,6.862369967782053e-05,0.008283942278759584,0.0001300753129094474,0.011405056462352452,9.879392344806908e-05,0.009939513239996669,0.00013308314991222005,0.011536167037288428,0.0001008014358231032,0.010039991823856393,1.8124315652686377e-07,5.4617793652893285e-05,0.0001008014358231032,9.456110497146055e-05,0.009724253440314096,7.33173147324631e-05,0.0085625530499065,5.406378493560176
2010-10-22,0.004243587951068939,1180.75,3.643289473228036e-05,0.006035966760369076,0.007248844219933437,6.558676001905875e-05,0.008098565306216821,1.6129192182151094e-05,0.0040161165548513525,9.420250322135534e-05,0.009705797402653496,1.4221078942214178e-05,0.003771084584335676,9.839950480828861e-05,0.009919652454007076,1.9715260909650061e-07,3.836000136374546e-05,9.839950480828861e-05,9.024850433405002e-05,0.00949992128041333,6.703928188868758e-05,0.0081877519435244,5.207766211907609
2010-10-25,0.001692405735031599,1182.75,3.425586663481848e-05,0.005852851154336532,0.006035966760369,6.182340864823329e-05,0.007862786315819176,5.436629650725739e-05,0.007373350426180583,9.439168518579176e-05,0.009715538337415572,8.946486856489016e-05,0.009458587027928123,0.00010004025749158982,0.010002012672037054,1.8445758546710947e-07,3.582501740867377e-05,0.00010004025749158982,9.129594945209701e-05,0.009554891388817405,6.375215239556593e-05,0.0079844944984367,5.0577540297392005
2010-10-26,0.0,1182.75,3.4289898402089535e-05,0.005855757713745467,0.005852851154336453,5.8114004129339285e-05,0.0076232541692730724,3.762818680393686e-05,0.00613418183655627,8.970756334704755e-05,0.009471407675052718,5.283845557259124e-05,0.007269006505196652,9.54149056709463e-05,0.00976805536793001,2.1105015722389277e-07,3.5732359511201444e-05,9.54149056709463e-05,8.732743563462839e-05,0.009344914961337443,5.8598058634623914e-05,0.0076549368798589,4.942416681803678
2010-10-27,-0.0033876805635904006,1178.75,3.530516294678958e-05,0.005941814785634905,0.005855757713745388,5.5315746657634614e-05,0.007437455657523923,0.00011792322681173477,0.010859246143804586,9.318217986041981e-05,0.00965309172547427,0.00013968948601650249,0.011819030671611885,9.997494676254213e-05,0.009998747259659189,2.1589145430445224e-07,3.694089114258671e-05,9.997494676254213e-05,9.142630960503185e-05,0.009561710600359742,5.27954283698575e-05,0.0072660462680785,4.963727799957481
2010-10-28,0.0004240882167039217,1179.25,3.38983241724573e-05,0.005822226736606649,0.005941814785634828,5.200759290710936e-05,0.007211629005093742,7.016776193251782e-05,0.008376619958701589,8.747513934422079e-05,0.009352814514584409,7.38206856734982e-05,0.008591896512033778,9.361598466421696e-05,0.009675535368351302,2.2030552588023993e-07,3.555314605421872e-05,9.361598466421696e-05,8.576298116253395e-05,0.009260830479094947,5.0931368206659347e-05,0.0071366216241762,4.739423132358241
2010-10-29,0.00042390844212558676,1179.75,3.3502029523867386e-05,0.005788093772898586,0.005822226736606569,4.889791923472112e-05,0.00699270471525297,3.970620393890366e-05,0.006301285895664762,8.732177169693614e-05,0.009344611907240244,4.705343522444363e-05,0.0068595506576191725,9.384448803838089e-05,0.009687336478020205,1.7112716731970993e-07,3.478243373172366e-05,9.384448803838089e-05,8.580337089186062e-05,0.009263010897751368,4.7991195762362946e-05,0.0069275678100155,4.451468409739222
2010-11-01,0.002751033371890088,1183.0,2.9984247614292988e-05,0.005475787396739668,0.005788093772898507,4.641813515743303e-05,0.006813085582717498,0.00012719788231823473,0.011278203860466202,8.915358159627898e-05,0.009442117431819993,0.00012974849039219837,0.011390719485273895,9.516028551710582e-05,0.009755013352994748,1.562616123383069e-07,3.0580040632906696e-05,9.516028551710582e-05,8.633702965307895e-05,0.009291772148146927,4.470116911772169e-05,0.0066858932924271,4.269232665934764
2010-11-02,0.00820798041782922,1192.75,1.9804305906883218e-05,0.004450202906259805,0.005475787396739583,4.767530360035513e-05,0.006904730523369839,3.0294898978551104e-05,0.005504080211856574,8.368930221064287e-05,0.009148185733283014,2.2800701459505795e-05,0.004775008006224261,9.098501572557823e-05,0.009538606592452497,1.611049056040085e-07,2.0424916494543617e-05,9.098501572557823e-05,8.13351382585502e-05,0.009018599573024085,4.132291094182867e-05,0.0064282898924853,4.298751736760538
2010-11-03,0.0037656948265025747,1197.25,1.998534852799327e-05,0.004470497570516426,0.004450202906259702,4.566561283591471e-05,0.006757633671331608,0.00011562378348464199,0.010752850016839349,8.796196577993252e-05,0.009378804069812553,0.0001696067988255119,0.013023317504595821,9.79582126282593e-05,0.009897384130580125,1.6120347224692224e-07,2.0620891916351298e-05,9.79582126282593e-05,8.736609944534209e-05,0.009346983440947249,4.75074008092345e-05,0.0068925612662663,4.529535896254608
2010-11-04,0.017593333842541803,1218.5,3.1733934862536446e-05,0.005633288103988331,0.004470497570516322,6.149719980746744e-05,0.007842015034891698,7.280095312304751e-05,0.008532347456769883,8.651234218930097e-05,0.009301201115409824,3.984027095034195e-05,0.006311914998662605,9.483089137017656e-05,0.009738115391089621,1.6103220201152065e-07,3.223844157609864e-05,9.483089137017656e-05,8.628879775062666e-05,0.009289176376333193,4.485681943649527e-05,0.0066975233808099,4.61113644789324
2010-11-05,0.0028682666662804834,1222.0,3.1700970471787294e-05,0.0056303614867774954,0.005633288103988248,5.830098503915314e-05,0.007635508171638161,4.484505708336068e-05,0.006696645211100904,8.256794204705863e-05,0.009086690379178693,4.7381827671659886e-05,0.00688344591550336,9.00099919906642e-05,0.00948735959003685,1.6544963627162588e-07,3.220888452171921e-05,9.00099919906642e-05,8.213852483293271e-05,0.009063030664900825,8.464602158001619e-05,0.0092003272539631,4.224181403547006
2010-11-08,-0.0016380020042383592,1220.0,3.2508834515676846e-05,0.005701651911128637,0.005630361486777413,5.4963908970757274e-05,0.007413764831093395,1.8877943828937073e-05,0.004344875582676341,8.254562950432992e-05,0.009085462536620242,2.300534115670991e-05,0.004796388345068601,9.01774739454579e-05,0.009496182072046529,2.1534464484543005e-07,3.2454768426372817e-05,9.01774739454579e-05,8.236680314361177e-05,0.009075615854784278,7.645151604173924e-05,0.008743655759563,4.317468954053833
2010-11-09,-0.007404394174210793,1211.0,3.710929276989405e-05,0.006091739716197176,0.005701651911128555,5.495557761773704e-05,0.007413202925708768,9.802292480171737e-05,0.00990065274624443,8.197878070018742e-05,0.009054213422500457,9.29443455244623e-05,0.009640764779023618,8.863543242679117e-05,0.00941463926163882,2.3047275640063347e-07,3.6491251748206286e-05,8.863543242679117e-05,8.161555203675059e-05,0.009034132611200181,7.236233285001041e-05,0.0085066052482768,4.0971597048215145
2010-11-10,0.002474228066351891,1214.0,3.5001390777309945e-05,0.005916197324068049,0.0060917397161970996,5.2025551232132216e-05,0.007212873992531147,7.628576639243949e-05,0.008734172335856414,8.183532498713888e-05,0.009046287912018879,8.67934499785919e-05,0.009316300230166046,8.876017968186703e-05,0.009421262106632371,2.1142039007187417e-07,3.484991989257765e-05,8.876017968186703e-05,8.147568362254567e-05,0.00902638818257589,7.138464311707333e-05,0.0084489433136383,4.290636380893227
2010-11-11,-0.002474228066351891,1211.0,3.558414810542731e-05,0.005965245016378398,0.005916197324067971,4.9271326429663685e-05,0.007019353704555974,4.56731510569994e-05,0.0067581914042885325,7.807482337274992e-05,0.0088359958902633,7.149716359596873e-05,0.008455599540894114,8.583002630504807e-05,0.009264449595364425,2.014449479722568e-07,3.517858119404143e-05,8.583002630504807e-05,7.898867453719805e-05,0.008887557287421447,6.51052474920489e-05,0.0080687822806201,4.321249282141067
2010-11-12,-0.012881956654712035,1195.5,4.552554638871592e-05,0.006747262140210347,0.005965245016378321,5.627173527911665e-05,0.007501448878657819,8.194531009121341e-05,0.009052364889420522,7.692145270342301e-05,0.008770487597814788,6.695663609952317e-05,0.008182703471318215,8.326375221741752e-05,0.009124897381199282,1.87969023994911e-07,4.474490799901488e-05,8.326375221741752e-05,7.809589399968017e-05,0.008837188127435116,6.053987631860052e-05,0.0077807375176522,4.229524080552164
2010-11-15,0.0002090956620266482,1195.75,4.5350758511782665e-05,0.0067342971802395735,0.0067472621402102795,5.2898054422122354e-05,0.007273104868082293,6.1032550701010544e-05,0.007812333243084971,7.463655491623363e-05,0.008639245043187143,7.793825231465333e-05,0.008828264399906322,8.13296034048517e-05,0.009018292710089405,1.777453023802752e-07,4.4475303481887776e-05,8.13296034048517e-05,7.638296692715563e-05,0.008739734946047026,7.601935386731344e-05,0.0087189078368402,4.368386050568195
2010-11-16,-0.01771824457748128,1174.75,5.3703105291971726e-05,0.007328240258886967,0.006734297180239505,6.856034261124171e-05,0.008280117306611164,9.445515718691031e-05,0.009718804308499597,7.196206254656386e-05,0.008483045593804377,6.55354408069649e-05,0.008095396272386233,7.709240139313933e-05,0.008780227866811848,1.6365469723367607e-07,5.158391719210436e-05,7.709240139313933e-05,7.370924576022479e-05,0.008585408887189054,7.091372529848208e-05,0.008421028755353,4.1161579773981005
2010-11-17,0.0023381879076476153,1177.5,4.975871693621118e-05,0.007053985889992351,0.007328240258886906,6.477474941605538e-05,0.008048276176676306,2.674974506225189e-05,0.005172015570573225,6.799006525976321e-05,0.008245608847123614,2.791919031487084e-05,0.0052838613073084,7.360695344986606e-05,0.008579449484079153,2.0832249931922034e-07,4.7825755208652833e-05,7.360695344986606e-05,7.023054627552541e-05,0.008380366714859524,0.00010386981870840185,0.0101916543656269,4.216983278055164
2010-11-18,0.017051249872658936,1197.75,6.341424572539217e-05,0.007963306205678151,0.007053985889992288,7.833297178428315e-05,0.008850591606456777,6.19436009572133e-05,0.007870425716390015,6.458347966215151e-05,0.008036384738310599,2.9784754750643546e-05,0.005457541090147059,6.844203369178723e-05,0.008272970064722053,2.1372165727520515e-07,6.089571973668751e-05,6.844203369178723e-05,6.760648311165511e-05,0.00822231616466158,9.26229336398985e-05,0.0096240809244259,4.279322421188982
2010-11-19,0.00041736227650890356,1198.25,6.284061682104678e-05,0.00792720737845597,0.007963306205678096,7.364344495341732e-05,0.00858157590151234,5.467262836361606e-05,0.007394094154365094,6.651065147122477e-05,0.008155406272603761,7.861553264944585e-05,0.00886654006078165,7.166175637714881e-05,0.008465326714140974,2.0983166646870698e-07,6.021701239946338e-05,7.166175637714881e-05,7.028026117973787e-05,0.008383332343390537,0.00012274316863911214,0.0110789516037896,4.173910306513531
2010-11-22,-0.00020865936434599774,1198.0,6.283039225615177e-05,0.00792656244888992,0.007927207378455913,6.922745058003203e-05,0.008320303514898483,0.00018756804741065178,0.013695548452349464,7.317073901639449e-05,0.008553989654915096,0.00023908172637470798,0.015462267827673532,7.91425992676397e-05,0.008896212636152517,9.267416119501856e-07,6.126712640104411e-05,7.91425992676397e-05,7.758385756667108e-05,0.008808169932890207,0.00010844206097518253,0.0104135517944255,4.176646480890771
2010-11-23,-0.016623212871554216,1178.25,7.702094640614035e-05,0.008776157838492898,0.007926562448889863,8.165367591561045e-05,0.00903624235595806,9.168534692671449e-05,0.009575246572632711,7.587359702253336e-05,0.008710545162188952,6.610033170719948e-05,0.008130211049363938,7.980569307437012e-05,0.008933403219063277,9.425020883313252e-07,7.399705129653166e-05,7.980569307437012e-05,7.994053640495637e-05,0.008940947176052231,9.963056338400879e-05,0.0099815110771871,3.954988455669384
2010-11-24,0.015370341544587163,1196.5,8.773736199307472e-05,0.00936682240640201,0.008776157838492848,9.092929931250956e-05,0.009535685571185197,7.811311899916705e-05,0.00883816264837704,7.3883091631905e-05,0.00859552742022879,5.133446658481111e-05,0.0071648075050772374,7.538794210278556e-05,0.008682622996697803,9.376925843840213e-07,8.492924317337002e-05,7.538794210278556e-05,7.765229858979496e-05,0.008812054164029802,0.0001234491363489897,0.0111107666859218,4.130801053665087
2010-11-26,-0.011135738562070507,1183.25,9.445839922822658e-05,0.009718971099258737,0.00936682240640196,9.291382175312603e-05,0.009639181591459206,7.145551520637981e-05,0.008453136412384448,7.394747929559809e-05,0.008599272021258432,6.444471708000503e-05,0.00802774670004012,7.491914367311089e-05,0.008655584536766474,9.55234819717704e-07,9.093784532982517e-05,7.491914367311089e-05,7.810168827979318e-05,0.008837515956409537,0.00014059654862359308,0.0118573415495883,4.251411667267375
2010-11-29,0.0027429070894609,1186.5,9.477288338143654e-05,0.009735136536353075,0.00971897109925869,8.779040480602336e-05,0.009369653398393313,0.00016406290772092601,0.012808704373234867,8.01653144846992e-05,0.00895350850140319,0.0001931948207397719,0.013899453972720363,8.22262129488773e-05,0.009067867056197797,1.889369642436805e-06,9.109677828700228e-05,8.22262129488773e-05,8.534898448723075e-05,0.009238451411748115,0.0001433563602652056,0.0119731516429554,4.169768100280307
2010-11-30,-0.005917177028088361,1179.5,9.620455000290478e-05,0.009808391815323487,0.009735136536353028,8.462375955656615e-05,0.009199117324861453,6.989998960469733e-05,0.008360621364748994,7.730041984902234e-05,0.008792065732751453,7.412902116789019e-05,0.008609821204176669,7.94452394876619e-05,0.008913205904031496,1.881778708718998e-06,9.251942468012992e-05,7.94452394876619e-05,8.314490963726215e-05,0.009118383060458809,0.0001274027459206586,0.011287282486084,4.136918931900102
2010-12-01,0.0209739232071966,1204.5,0.0001146129775894712,0.01070574507399981,0.009808391815323442,0.00010594066126525502,0.01029274799386709,0.00015436766612577448,0.012424478505183809,8.35040582063835e-05,0.009138055493724226,9.802371125629412e-05,0.009900692463474164,8.32063899775013e-05,0.009121753667881045,2.008951382087414e-06,0.00011416619239783782,8.32063899775013e-05,8.952012662939874e-05,0.009461507629833563,0.00012054524937203847,0.0109793100590173,3.969762206912224
2010-12-02,0.015037877364540542,1222.75,0.00012434068247884825,0.011150815327986032,0.010705745073999767,0.00011315248692719736,0.010637315776416406,6.130644103499352e-05,0.007829842976394451,8.078819108390108e-05,0.008988225135359098,3.493967756374103e-05,0.005910979408164186,7.647303391441277e-05,0.008744886157887521,2.0220706711250594e-06,0.00012462150018704835,7.647303391441277e-05,8.518987626270584e-05,0.009229836199126496,0.0001666934634204062,0.0129109822794552,4.078153385023012
2010-12-03,0.0006131834632592259,1223.5,0.0001099516955718563,0.01048578540557913,0.011150815327985992,0.00010638589734914239,0.010314353947249551,6.805735937566362e-05,0.00824968844112695,8.055101139653189e-05,0.008975021526243371,8.024359394428638e-05,0.00895787887528551,7.849320006411e-05,0.008859638822441352,2.0218281675531185e-06,0.00011042892151699633,7.849320006411e-05,8.495550951848287e-05,0.00921713130634922,0.0001803590879456392,0.0134297836149969,4.070852306884718
2010-12-06,-0.0012267431511849836,1222.0,0.00010965751558987332,0.01047174844951278,0.010485785405579089,0.00010009303743373259,0.010004650790194159,3.654217785286806e-05,0.006045012642903906,8.013586743500725e-05,0.008951863908427522,3.815193583640171e-05,0.006176725332763446,7.803170547234708e-05,0.008833555652869748,2.02180364996018e-06,0.00011001493769988521,7.803170547234708e-05,8.450059651339415e-05,0.009192420601419093,0.00016057218905061012,0.0126717082135997,3.893237457134625
2010-12-07,0.0010223904376918114,1223.25,0.00010955793295207036,0.01046699254571581,0.010471748449512737,9.415017212013365e-05,0.009703101159945394,8.49577931039488e-05,0.009217255182750926,8.343985989875784e-05,0.009134542128577536,0.00010598682647874568,0.010294990358360987,8.218077973844887e-05,0.009065361533797143,1.940581164561188e-06,0.00011002039578551137,8.218077973844887e-05,8.799230192031578e-05,0.009380421201647386,0.0001412048890384262,0.0118829663400359,3.870545041853149
2010-12-08,0.004486141292143309,1228.75,0.00010731132394475216,0.010359117913449588,0.010466992545715767,8.970868961451002e-05,0.009471467131047333,3.886225704695356e-05,0.006233959981179985,8.048182651101965e-05,0.008971166396351126,4.454840050768891e-05,0.0066744588175888025,7.97609824876102e-05,0.00893090042983406,1.926220639825002e-06,0.00010862682185224784,7.97609824876102e-05,8.570083468782175e-05,0.009257474530768191,0.0001308768858806535,0.0114401436127635,3.615517102418264
2010-12-09,0.003452831702968062,1233.0,0.00010752774393945712,0.01036955852191679,0.010359117913449544,8.50414910437807e-05,0.009221794350547007,3.838439453454335e-05,0.006195514065397911,7.858675791812484e-05,0.008864917253879183,3.978675563627848e-05,0.006307674344501187,7.741064777049453e-05,0.008798332101625542,1.9156737915602954e-06,0.00010883563510758615,7.741064777049453e-05,8.369578816122856e-05,0.00914854022023342,0.00011943817403474857,0.0109287773348508,3.5999664578373984
2010-12-10,0.006467282040262923,1241.0,0.00010841877673889097,0.010412433756758838,0.010369558521916745,8.24485458004523e-05,0.009080118160049036,1.5516796467727405e-05,0.003939136512959078,7.707894018866124e-05,0.008779461269842316,1.0645147489854345e-05,0.003262690222784619,7.436804696518882e-05,0.008623691029088927,1.9049421049007586e-06,0.00011015384942284809,7.436804696518882e-05,8.124880232614811e-05,0.009013811753423083,0.00010930629505140025,0.0104549650908743,3.545016583221163
2010-12-13,0.00020143015477547266,1241.25,9.80948070377537e-05,0.009904282257576957,0.010412433756758795,7.750406749886032e-05,0.00880363944620975,3.392079694012632e-05,0.005824156328613297,7.467771453110688e-05,0.008641626845166764,3.3953697992066575e-05,0.00582698017776503,7.271790005981597e-05,0.008527479115179114,1.8994423561696913e-06,0.00010084489739912695,7.271790005981597e-05,7.852824217517526e-05,0.008861616228159244,0.000103731292262663,0.0101848560256227,3.5655719205068515
2010-12-14,-0.003631965251564395,1236.75,9.943653943150257e-05,0.009971787173395879,0.00990428225757691,7.364529374424298e-05,0.008581683619444554,2.9324522492864474e-05,0.005415212137383398,7.309231312069957e-05,0.00854940425530923,3.091055226089945e-05,0.0055597259159871765,7.036651505712829e-05,0.00838847513301007,2.8680326682463822e-06,0.00010079687932944625,7.036651505712829e-05,7.746571761773743e-05,0.00880146110698317,9.341293888186004e-05,0.0096650369312207,3.5199694014526988
2010-12-15,-0.0038481060143533696,1232.0,8.166112862505325e-05,0.009036654725342408,0.009971787173395833,7.011505131345056e-05,0.008373473073549026,3.2217757195611116e-05,0.005676068815263881,6.998044312113462e-05,0.00836543143664059,3.062236920323437e-05,0.0055337482056228736,6.862086147694176e-05,0.008283770969609297,2.8563430752650385e-06,8.393343995277665e-05,6.862086147694176e-05,7.360633190808053e-05,0.008579413261294768,8.82853947649643e-05,0.0093960307984257,3.407748357925987
2010-12-16,0.005262104835949799,1238.5,8.205523553507419e-05,0.00905843449692463,0.009036654725342355,6.756953307291509e-05,0.008220068921421225,3.8607702175795134e-05,0.0062135096504145814,7.05733409768118e-05,0.008400794068230206,3.897181805727477e-05,0.006242741229401934,6.917349286406196e-05,0.008317060349911016,2.825211230901819e-06,8.430412384232796e-05,6.917349286406196e-05,7.410253268126595e-05,0.008608282795149445,8.030246223377863e-05,0.0089611641115303,3.476993483716223
2010-12-17,0.0,1238.5,7.10971900718289e-05,0.008431914970623748,0.009058434496924578,6.351536108854018e-05,0.007969652507389527,1.3789002291615595e-05,0.003713354587379933,6.81656110435319e-05,0.008256246789161035,1.4531256285597457e-05,0.0038119884949455785,6.841081794080965e-05,0.00827108323865802,2.823658088644163e-06,7.360570348462126e-05,6.841081794080965e-05,7.19567954571986e-05,0.008482735140106556,7.944642655036816e-05,0.0089132724938918,3.376512139537076
2010-12-20,0.0022179664299679658,1241.25,7.102513720245649e-05,0.008427641259715348,0.008431914970623695,5.999960192829565e-05,0.007745940996954189,4.451302428760137e-05,0.006671808172272444,6.765763083973117e-05,0.0082254258758882,4.515605276323164e-05,0.006719825352137631,6.673784394649894e-05,0.008169323346917966,2.8857709919021027e-06,7.35737444618018e-05,6.673784394649894e-05,7.057410820850127e-05,0.008400839732342314,7.109111535920622e-05,0.0084315547415175,3.3904274587655365
2010-12-21,0.00762443500893184,1250.75,7.239531898734762e-05,0.008508543881731329,0.008427641259715292,5.988754636492344e-05,0.007738704437108542,1.1849024888770794e-05,0.0034422412595242063,5.887167971363712e-05,0.0076727882620099145,4.90486142374541e-06,0.0022146921735865257,5.5029000698950817e-05,0.007418153456147346,2.185214691800728e-06,7.354499894892016e-05,5.5029000698950817e-05,5.978876013235296e-05,0.007732319194934529,6.721010186132638e-05,0.008198176740064,3.3021278926580315
2010-12-22,0.0029937154381629583,1254.5,5.3838360974786055e-05,0.00733746284316221,0.008508543881731273,5.683203351050975e-05,0.00753870237577461,6.494856988113838e-06,0.0025485009295885767,5.461215521670709e-05,0.007390003735906166,5.107254956033891e-06,0.0022599236615500735,5.1979346861392525e-05,0.007209670371202315,2.1705238476879542e-06,5.642090969152737e-05,5.1979346861392525e-05,5.476744487788528e-05,0.00740050301519331,7.161628701489528e-05,0.0084626406644082,3.343183211035292
2010-12-23,-0.001196410910409007,1253.0,4.660565791543062e-05,0.006826833666893505,0.007337462843162144,5.3507995443871905e-05,0.007314915956036125,1.2913200865952213e-05,0.0035934942418142557,5.1352159310046335e-05,0.007166042095190785,1.4753219379812957e-05,0.003840991978618669,5.015028450114263e-05,0.0070816865576741415,2.17000797611735e-06,4.9054773397160504e-05,5.015028450114263e-05,5.216796785970241e-05,0.007222739636710049,6.503664369647184e-05,0.0080645299736855,3.4135174030735778
2010-12-27,0.00019950124754419818,1253.25,3.747115261392865e-05,0.006121368524597146,0.0068268336668934355,5.029990376210589e-05,0.007092242505872588,2.1036082484783547e-05,0.004586510927140973,4.883118767396653e-05,0.006987931573360355,2.2916156707284002e-05,0.0047870822749649915,4.807385648250658e-05,0.006933531314020769,2.5131947677720787e-06,4.0307141400425384e-05,4.807385648250658e-05,4.950713348380762e-05,0.0070361305760913515,5.92200733952923e-05,0.0076954579717709,3.4111420850198964
2010-12-28,0.0005982650492537545,1254.0,3.7717692566311054e-05,0.006141473159292569,0.006121368524597068,4.730338480052905e-05,0.006877745619062183,7.887627859141366e-06,0.002808492097040931,4.10224236808773e-05,0.0064048749933841255,7.947488619596144e-06,0.002819129053377327,3.8811489876497784e-05,0.006229886826941384,1.4123233792493854e-06,3.9525274048582125e-05,3.8811489876497784e-05,4.0323060904297854e-05,0.0063500441655391544,5.1919963955863436e-05,0.0072055509127244,3.4894823866467286
2010-12-29,0.001394561437288111,1255.75,3.3907813610483794e-05,0.005823041611605038,0.006141473159292492,4.458186980863957e-05,0.0066769656138578075,7.986432416491417e-06,0.0028260276744029628,3.7926745821467e-05,0.006158469438218152,9.028182141101481e-06,0.0030046933522576776,3.555644792515835e-05,0.005962922766995926,1.4123233792493854e-06,3.542557450318873e-05,3.555644792515835e-05,3.695057409592896e-05,0.006078698388300653,4.5405668249096734e-05,0.0067383728190934,3.5670390997705907
2010-12-30,-0.0009959168236770566,1254.5,1.763666446820583e-05,0.00419960289410866,0.005823041611604955,4.1966468639302174e-05,0.006478153181216246,1.1054399177428795e-05,0.003324815660668843,3.076108247404971e-05,0.005546267436217777,1.1443257131643045e-05,0.003382788366369236,3.12274252189258e-05,0.005588150429160422,1.3554365035873893e-06,1.7156153022042608e-05,3.12274252189258e-05,3.062633097796163e-05,0.0055341061588988,3.9866526228015814e-05,0.0063139944748167,3.647319045628105
2010-12-31,-0.001196410910409007,1253.0,9.04391535119056e-06,0.003007310318405894,0.004199602894108548,3.953436446493678e-05,0.006287635840674679,2.127031606927661e-05,0.004611975289317649,2.875927622576387e-05,0.005362767590131412,2.115732300016495e-05,0.004599709012553397,3.0538307490747e-05,0.005526147617531313,1.3556414171303094e-06,8.464745677341027e-06,3.0538307490747e-05,2.882474509137704e-05,0.005368868138758582,3.663682383268873e-05,0.006052836015678,3.597890300563207
2011-01-03,0.009729055198119063,1265.25,1.2436213600153989e-05,0.003526501609265759,0.0030073103184057406,4.284157349992343e-05,0.006545347469762276,7.234509993348724e-05,0.008505592274115145,2.8973663253655057e-05,0.005382718946188353,7.93119492195971e-05,0.008905725642506461,3.0491725254512536e-05,0.005521931297518336,1.7017367531555226e-06,9.993929406396893e-06,3.0491725254512536e-05,2.934335952857148e-05,0.005416951128501297,3.4993206573891004e-05,0.0059155056059386,3.5012710432206364
2011-01-04,0.0,1265.25,1.2151394936554329e-05,0.0034858851008824614,0.0035265016092656267,4.027107908992802e-05,0.006345949817791504,4.313847662717131e-05,0.006567988780987016,2.9303478192370213e-05,0.0054132687160688975,4.4108340825451546e-05,0.006641411056804988,3.078954550396502e-05,0.005548832805551544,1.7037080002616776e-06,9.679426030383064e-06,3.078954550396502e-05,2.955801089124048e-05,0.005436727958178566,5.136492118457395e-05,0.0071669324808159,3.479314358781268
2011-01-05,0.005124173608686888,1271.75,1.2656609078213333e-05,0.0035576128342209097,0.0034858851008823274,3.9430243654850135e-05,0.0062793505758836346,9.190329448145963e-05,0.00958662059755468,2.965075326124575e-05,0.005445250523276753,0.00010813414345132541,0.010398756822395907,3.089691135259401e-05,0.005558499019752905,1.6780296358181456e-06,9.957002704475685e-06,3.089691135259401e-05,2.9663365227180032e-05,0.005446408470467491,4.467780142199266e-05,0.0066841455266917,3.548934971711158
2011-01-06,-0.0011801732290326328,1270.25,1.2741315257151346e-05,0.003569497899866499,0.0035576128342207783,3.714799756659064e-05,0.006094915714477981,3.519533698521769e-05,0.005932565801170493,2.9467407258158964e-05,0.005428389011314403,3.550327183143849e-05,0.005958462203575558,3.044465491878149e-05,0.005517667525212215,1.6783355363845284e-06,1.0052366149070928e-05,3.044465491878149e-05,2.928755813806894e-05,0.005411798050377429,4.4564281182523455e-05,0.0066756483716957,3.6049725165848248
2011-01-07,-0.002167275008503111,1267.5,1.3234499817275876e-05,0.0036379252077627816,0.0035694978998663685,3.520094257034413e-05,0.005933038224244315,8.118105426255316e-05,0.009010052955590948,3.160724024455945e-05,0.00562203168299143,9.04178618998081e-05,0.009508830732524799,3.297621023195797e-05,0.005742491639694217,1.6800885716856702e-06,1.0478817542867426e-05,3.297621023195797e-05,3.1528163703094246e-05,0.005614994541679827,3.941955930891082e-05,0.0062784997657809,3.651058960348432
