DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2023-10-27,-0.004521212,0.00804199,0.009744291,15.429174,-0.013036986537988873,-0.019879723082635508,0,0
2023-10-30,0.011533737,0.008351111,0.0072196354,15.873661,-0.013538106525659089,-0.020643866434093966,0,0
2023-10-31,0.0063110474,0.008148699,0.0070067267,14.503069,-0.013209973871075496,-0.020143506455314836,0,0
2023-11-01,0.010332805,0.007816464,0.009745227,14.807065,-0.012671382283095079,-0.019322223746117584,0,0
2023-11-02,0.018564854,0.0077971956,0.0075562205,15.90967,-0.01264014694691146,-0.019274593886877186,0,0
2023-11-03,0.00924046,0.0075224508,0.008218157,14.329509,-0.012194754127701131,-0.018595427280154467,0,0
2023-11-06,0.0018835084,0.0074047893,0.0040171538,14.249774,-0.01200401087030877,-0.018304568412900856,0,0
2023-11-07,0.002676463,0.006861429,0.0055634514,13.359672,-0.011123162405230431,-0.016961388107199382,0,0
2023-11-08,0.0007958616,0.006599701,0.005265908,13.14346,-0.010698871098497143,-0.016314398585529712,0,0
2023-11-09,-0.008502919,0.0064440477,0.007745646,13.384192,-0.010446539141401274,-0.015929624894358962,0,0
2023-11-10,0.015524466,0.0066625755,0.009158829,12.32022,-0.010800797598669722,-0.016469823352772407,0,0
2023-11-13,-0.0011856705,0.006994139,0.004716738,99.99918,-0.011338299591713421,-0.017289444570216864,0,0
2023-11-14,0.019192085,0.006833723,0.011607989,99.99638,-0.011078246786839776,-0.01689289758194727,0,0
2023-11-15,0.0018271925,0.007374255,0.0047370843,99.98851,-0.011954511526045672,-0.018229088296859083,0,0
2023-11-16,0.00088471116,0.007067168,0.0041653654,99.999115,-0.011456689018946923,-0.01746997317799411,0,0
2023-11-17,0.00093914877,0.0066863056,0.0041789664,99.999954,-0.010839266798681862,-0.01652848392139564,0,0
2023-11-20,0.007646012,0.0063467696,0.0062746853,99.99958,-0.010288839897147907,-0.015689153885436572,0,0
2023-11-21,-0.0024140023,0.00629057,0.004475592,99.99906,-0.010197734230967334,-0.01555022949446238,0,0
2023-11-22,0.0035093527,0.0061032115,0.005168853,99.99999,-0.009894004789397148,-0.015087081268232007,0,0
2023-11-24,0.00021892617,0.0060399366,0.0017651721,99.97862,-0.009791428414630243,-0.014930665526047672,0,0
2023-11-27,-0.0015883016,0.005649167,0.002597046,94.39541,-0.009157946695948532,-0.013964687605566737,0,0
2023-11-28,0.0004384042,0.0054173837,0.004684162,99.99878,-0.008782199333425385,-0.013391721338076588,0,0
2023-11-29,-0.00082216563,0.0054038344,0.0063797412,99.99876,-0.008760234416130169,-0.013358227672029644,0,0
2023-11-30,0.0038310029,0.005584346,0.0050120256,99.99527,-0.009052864506025066,-0.013804450818445096,0,0
2023-12-01,0.0052301944,0.005619277,0.005766506,99.99973,-0.009109491371001251,-0.013890799484333803,0,0
2023-12-04,-0.0052848198,0.0056874966,0.006993255,99.99991,-0.009220083147095829,-0.01405943767979183,0,0
2023-12-05,-0.00032781513,0.0058365003,0.0046333848,99.99977,-0.009461635625855695,-0.014427774056735813,0,0
2023-12-06,-0.004161653,0.0057276203,0.0067919972,99.99911,-0.009285127998050978,-0.014158622688625866,0,0
2023-12-07,0.00732604,0.0057946118,0.005715058,99.99719,-0.009393728794706575,-0.014324224897217235,0,0
2023-12-08,0.003914325,0.005750624,0.007495052,99.996704,-0.009322419827856514,-0.014215487919530157,0,0
2023-12-11,0.004007153,0.0058364156,0.0034720227,99.99996,-0.009461498055000012,-0.014427564278923492,0,0
2023-12-12,0.015284668,0.0055273436,0.0053761667,99.99954,-0.008960456558676904,-0.013663540616646297,0,0
2023-12-13,0.013427988,0.005381343,0.0062565734,99.9999,-0.0087237730754166,-0.013302628829881941,0,0
2023-12-14,0.0027793092,0.0054955687,0.0065215044,99.99866,-0.008908945979143315,-0.013584993626207218,0,0
2023-12-15,-0.0012575982,0.005654503,0.004703456,99.999794,-0.009166596779996896,-0.01397787786813408,0,0
2023-12-18,0.0052295905,0.005664531,0.0038549989,99.999664,-0.009182853772770784,-0.014002667685440371,0,0
2023-12-19,0.005669274,0.005569667,0.0031409839,99.99999,-0.009029068123964024,-0.013768164404835354,0,0
2023-12-20,-0.014733809,0.0054271757,0.009342803,99.99968,-0.008798073153386517,-0.013415926866261444,1,1
2023-12-21,0.00984662,0.0058883904,0.0036726505,99.99737,-0.00954575471815078,-0.014556044823597167,0,0
2023-12-22,0.0017704649,0.0058046277,0.0053062667,99.98985,-0.009409966375641933,-0.014348985113973322,0,0
2023-12-26,0.0041016648,0.005812897,0.0038803853,99.999725,-0.009423371516137606,-0.014369426224360396,0,0
2023-12-27,0.0017601082,0.005637004,0.0028351706,99.999344,-0.009138229331958106,-0.013934621168441332,0,0
2023-12-28,-0.00025864522,0.0053586112,0.0019531313,99.99315,-0.008686922653939414,-0.013246436689749699,0,0
2023-12-29,-0.0025382696,0.0050650584,0.006209234,99.9999,-0.008211039744346492,-0.012520776627518356,0,0
2024-01-02,-0.0068177944,0.0051660715,0.008309756,99.99961,-0.00837479295024284,-0.012770479147163312,0,0
2024-01-03,-0.0085486295,0.0054761507,0.004606731,99.99997,-0.00887746757298156,-0.01353699311659904,0,0
2024-01-04,-0.0035880157,0.0055043544,0.0052342745,99.99995,-0.008923188360674794,-0.013606711421194429,0,0
2024-01-05,0.0011094382,0.005537765,0.008702106,99.99913,-0.008977351610143403,-0.013689303391168015,0,0
2024-01-08,0.013947374,0.0058065928,0.009902946,99.99939,-0.009413151605147106,-0.014353842178167795,0,0
2024-01-09,-0.0017719413,0.0061259824,0.0053539146,99.98835,-0.009930918510347806,-0.015143369931897526,0,0
2024-01-10,0.0057214345,0.0060321963,0.004952066,99.999886,-0.009778880771001888,-0.014911531987791384,0,0
2024-01-11,-0.0009859119,0.005834401,0.00957994,99.9994,-0.009458231802168792,-0.014422583664606425,0,0
2024-01-12,0.00020764119,0.006063478,0.006575048,99.99998,-0.009829592089183754,-0.01498886020775029,0,0
2024-01-16,-0.0037441542,0.0060244184,0.0061639803,99.99968,-0.009766272359878996,-0.01489230578694315,0,0
2024-01-17,-0.005695044,0.005973168,0.0071747135,99.99836,-0.009683189690962912,-0.014765615432066644,0,0
2024-01-18,0.008348601,0.0060445033,0.005556118,99.999695,-0.009798831921047675,-0.01494195491849969,0,0
2024-01-19,0.012034337,0.0059228325,0.006023075,99.99998,-0.009601589917712062,-0.014641186301829695,0,0
2024-01-22,0.0023588545,0.0058349823,0.0035661429,99.99992,-0.009459174542327054,-0.014424021221762022,0,0
2024-01-23,0.0028641592,0.005546095,0.003643669,100.0,-0.008990854653824714,-0.013709893791286556,0,0
2024-01-24,0.00061268255,0.0053006345,0.0063647875,99.34511,-0.00859293559572634,-0.013103118547540761,0,0
2024-01-25,0.005141923,0.0053543453,0.0037279255,99.99996,-0.008680006975464219,-0.01323589117199413,0,0
2024-01-26,-0.0014228368,0.0052362527,0.0051278346,99.99982,-0.008488564891884714,-0.01294396668493315,0,0
2024-01-29,0.00775021,0.0052468036,0.005227664,99.99993,-0.008505669253610165,-0.012970048630604901,0,0
2024-01-30,-0.00070667814,0.0052759023,0.0034662522,99.99997,-0.008552841709228386,-0.013041980541563431,0,0
2024-01-31,-0.016392976,0.0051564462,0.0071021006,99.99684,-0.008359190052028176,-0.012746686739700879,1,1
2024-02-01,0.011838081,0.005380351,0.011191269,99.999916,-0.00872216526879038,-0.013300177132136718,0,0
2024-02-02,0.0104454085,0.00595673,0.009666682,99.99904,-0.009656541456623655,-0.014724980311537685,0,0
2024-02-05,-0.0036712054,0.006342261,0.0058757327,90.32615,-0.010281531761937177,-0.015678009921774688,0,0
2024-02-06,0.0025662328,0.006194984,0.002791655,91.52051,-0.010042778807890788,-0.015313942458962414,0,0
2024-02-07,0.008108152,0.0056890696,0.0045217713,98.920044,-0.009222632849887332,-0.014063325647712207,0,0
