DATE,ret_true,sigma_lstm,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2010-01-25,0.0013739411,0.010554716,0.008503033,17.84552,-0.017110403027198937,-0.026091157877767956,0,0
2010-01-26,-0.0048170756,0.010430827,0.011704464,19.067102,-0.016909564769777063,-0.025784905437427414,0,0
2010-01-27,0.0066460655,0.010624318,0.010832136,19.783718,-0.01722323644864745,-0.026263214293284414,0,0
2010-01-28,-0.014031283,0.010444174,0.01687573,20.748411,-0.0169312013738032,-0.025817898468081763,0,0
2010-01-29,-0.008140527,0.011212763,0.016432874,19.67986,-0.018177173017776934,-0.027717844531448262,0,0
2010-02-01,0.014605569,0.011908492,0.007727096,16.224817,-0.019305029532235556,-0.02943768025568171,0,0
2010-02-02,0.010075652,0.010794489,0.0108854,14.866955,-0.01749910230598769,-0.02668387414714692,0,0
2010-02-03,-0.00068376074,0.010260185,0.006287661,17.29964,-0.016632934254797265,-0.025363079579282927,0,0
2010-02-04,-0.0322048,0.009260935,0.01608319,16.700714,-0.015013034897164493,-0.02289294197826287,1,1
2010-02-05,-0.001885459,0.010247219,0.016244713,13.646256,-0.016611915453632227,-0.025331028618313357,0,0
2010-02-08,-0.0035448459,0.011595206,0.0097140735,13.109021,-0.01879715675673521,-0.028663239773693318,0,0
2010-02-09,0.009659635,0.011585591,0.013904408,10.717177,-0.01878156989438716,-0.028639471818859313,0,0
2010-02-10,-0.0028175646,0.011973585,0.010627776,11.772619,-0.019410552286494395,-0.029598588846594956,0,0
2010-02-11,0.012384783,0.011622501,0.011282472,11.366199,-0.01884140393268599,-0.028730711010434028,0,0
2010-02-12,0.0023196484,0.011291335,0.012956916,12.541051,-0.01830454675027874,-0.02791207304604855,0,0
2010-02-16,0.013120225,0.011285083,0.0098776845,12.982821,-0.018294412082579183,-0.027896618984880762,0,0
2010-02-17,0.00570062,0.010654361,0.0032939105,12.694059,-0.017271938219544782,-0.026337478212806905,0,0
2010-02-18,0.0054421904,0.009207932,0.0082243355,12.842674,-0.01492711303586489,-0.022761922221173802,0,0
2010-02-19,0.000678196,0.0086936485,0.011866156,13.158792,-0.014093399890713667,-0.021490617199291333,0,0
2010-02-22,0.0011293056,0.00883171,0.005842144,13.6657,-0.014317211637041432,-0.021831901247309025,0,0
2010-02-23,-0.009298174,0.008285082,0.013356909,13.112789,-0.01343106627202285,-0.02048064385234297,0,0
2010-02-24,0.005679897,0.008865084,0.007444515,12.025714,-0.014371314963008483,-0.021914401841671108,0,0
2010-02-25,-0.0011334014,0.008613482,0.012273678,10.783147,-0.013963441007715216,-0.02129244666359203,0,0
2010-02-26,0.0011334014,0.008992544,0.007330541,10.765866,-0.01457794470025667,-0.02222948554181623,0,0
2010-03-01,0.009918927,0.008596745,0.005096775,10.493923,-0.013936308321405643,-0.021251072816288394,0,0
2010-03-02,0.0026881737,0.007950237,0.0060616853,9.780617,-0.012881371952430713,-0.019679119515816412,0,0
2010-03-03,0.0008944544,0.0075557274,0.006288972,9.146484,-0.012220622836173265,-0.018781082547014757,0,0
2010-03-04,0.0033470967,0.007309649,0.005579355,8.326534,-0.011788308337458009,-0.01828389295252944,0,0
2010-03-05,0.012617766,0.0071041016,0.007266644,7.574013,-0.011415993893143482,-0.01789144573684211,0,0
2010-03-08,0.00043985047,0.00708099,0.0033935418,7.2275705,-0.011355520923573182,-0.017896685634953946,0,0
2010-03-09,0.003073548,0.006723803,0.008354789,7.4338503,-0.010796296234051461,-0.016957451908576036,0,0
2010-03-10,0.004592682,0.007176043,0.0055172755,7.102047,-0.011498471071644647,-0.01816157020776217,0,0
2010-03-11,0.004137186,0.0073063853,0.007231193,7.7891593,-0.011754350629133919,-0.018362858319610896,0,0
2010-03-12,0.00065167807,0.0075982413,0.007813833,7.9583273,-0.012233948659841707,-0.019066633413390252,0,0
2010-03-15,-0.0008689985,0.00784896,0.0060016834,7.9617066,-0.012637833803111143,-0.01969517482422492,0,0
2010-03-16,0.0039045603,0.007800833,0.0049183844,7.9165998,-0.01255765661043881,-0.019582426745750527,0,0
2010-03-17,0.0053978325,0.0075179357,0.006156975,8.141942,-0.012114744657204083,-0.01883445450678036,0,0
2010-03-18,0.00021530844,0.007325062,0.0047161235,7.747076,-0.011781881001251491,-0.01841710648830018,0,0
2010-03-19,-0.0043150014,0.007012616,0.008601392,7.2725034,-0.011249066082456646,-0.017715428824194832,0,0
2010-03-22,0.0049606487,0.007213466,0.008092097,7.0775104,-0.01155650897572522,-0.01826121351062601,0,0
2010-03-23,0.0064336485,0.007348404,0.005627221,6.78807,-0.011747800205898887,-0.018664392111159923,0,0
2010-03-24,-0.004284497,0.0071588834,0.0048387856,11.172837,-0.011605369354219821,-0.017696691513895267,0,0
2010-03-25,-0.0015039212,0.006913633,0.009802049,10.328445,-0.011207790425292243,-0.017090434923268276,0,0
2010-03-26,0.00064481463,0.0072409716,0.0080275,10.493445,-0.011738444259299116,-0.017899613581392658,0,0
2010-03-29,0.004502098,0.007328499,0.00366526,9.134941,-0.011852683935427087,-0.018217747653059283,0,0
2010-03-30,0.0006415054,0.0068759574,0.0057217595,8.8471,-0.011110420909843774,-0.017128524641982314,0,0
2010-03-31,-0.0036406508,0.0066532562,0.005242731,10.040733,-0.010785690124334108,-0.01644678640283042,0,0
2010-04-01,0.0072680954,0.006411069,0.006118828,9.693643,-0.010385236052713359,-0.015877874011263542,0,0
2010-04-02,-4.2599415e-05,0.0063212793,0.0051163444,9.187324,-0.010225302093435312,-0.015708155444297635,0,0
2010-04-05,0.007892433,0.0062242737,0.0050761285,8.956867,-0.01006108546800611,-0.015492560041101049,0,0
2010-04-06,0.0023219008,0.0060914303,0.0062635094,9.571374,-0.00986428450859719,-0.015098024716455865,0,0
2010-04-07,-0.0057088644,0.0061001144,0.0069371294,9.193909,-0.009867742703331144,-0.015157873660711542,0,0
2010-04-08,0.004020744,0.0062138527,0.007936673,8.602587,-0.010031873406071963,-0.01550821878236405,0,0
2010-04-09,0.007364578,0.0063991677,0.0036410417,8.569175,-0.01032976892386934,-0.015974931131278795,0,0
2010-04-12,0.0,0.006126726,0.0044351616,9.463673,-0.009918530470012727,-0.015196188807442428,0,0
2010-04-13,0.00041919932,0.0059563844,0.0063737878,9.741641,-0.009649881592047469,-0.014747340128063323,0,0
2010-04-14,0.011252463,0.0061666947,0.004894718,8.929902,-0.009967130203981501,-0.0153522753480405,0,0
