t,sigma_next,omega,alpha,beta,shape,_fallback,vxreg1_p,vxreg2_p,_conv,_llh,ab
2016-11-04,0.005904983750285502,0.03707207429809384,0.2756666539337574,0.715979157707224,5.54034182447566,0,,,0,-291.99335780704905,0.9916458116409814
2016-11-07,0.005375089403305991,0.03524285103295239,0.2707149142050043,0.7195393056497874,5.617097791708866,0,,,0,-291.5643207091447,0.9902542198547917
2016-11-08,0.013544281984560803,0.042399846670701874,0.28944270888908724,0.709552094000707,5.009147721832026,0,,,0,-296.7534583306254,0.9989948028897941
2016-11-09,0.011628024669540755,0.04161059957407152,0.2808566301187084,0.7173676945563656,4.865588717945309,0,,,0,-296.21243490711265,0.9982243246750739
2016-11-10,0.011751262251749123,0.04171410922542754,0.28332763470871675,0.712774554619435,5.021577607869384,0,,,0,-297.05342288606334,0.9961021893281516
2016-11-11,0.01019983997965867,0.041917669893208866,0.27819468634405575,0.7129128244090867,5.052652470592174,0,,,0,-296.96079881449714,0.9911075107531424
2016-11-14,0.008974754384176515,0.04181200539415675,0.27296694017789785,0.717072589395968,4.928781427466775,0,,,0,-295.6261739407726,0.9900395295738658
2016-11-15,0.00788474432038087,0.042294165458660576,0.2704761482056479,0.7183454496017369,4.788041440907115,0,,,0,-294.5198749276592,0.9888215978073848
2016-11-16,0.008406670704587779,0.041692568098059914,0.2718169112782444,0.7232463910551354,4.6532164298855765,0,,,0,-293.4216432443753,0.9950633023333799
2016-11-17,0.007523590969689004,0.04232893645391041,0.27362537019918,0.7178055236755195,4.743534337344371,0,,,0,-293.38462552204294,0.9914308938746995
2016-11-18,0.007274557533077581,0.045991611193180744,0.29532908810389286,0.7036705879367823,4.5717570248846,0,,,0,-291.0224058931563,0.9989996760406752
2016-11-21,0.00653363528145065,0.0443341177638217,0.29073325781146775,0.7082665328953561,4.574385086938521,0,,,0,-291.12199551454717,0.9989997907068239
2016-11-22,0.006630384686186224,0.042615010298232406,0.28402740448907354,0.7149721385856639,4.615053230962304,0,,,0,-291.39246226547846,0.9989995430747374
2016-11-23,0.006207545098158395,0.04040207658149533,0.2756680782610797,0.7211406609928036,4.6851875447814235,0,,,0,-291.40739952071374,0.9968087392538834
2016-11-25,0.005601536438477301,0.038591761698512826,0.2695711563821317,0.7242384796872681,4.748213012214084,0,,,0,-291.04690142852434,0.9938096360693998
2016-11-28,0.00568620067263897,0.037469246662096,0.2615975744275747,0.7279045252038551,4.88750539958937,0,,,0,-291.1064508206859,0.9895020996314298
2016-11-29,0.005726932814966107,0.0369126873428697,0.2567177608702409,0.7289305392095431,5.019805971500217,0,,,0,-291.0535122635617,0.985648300079784
2016-11-30,0.0052618987615075975,0.036121072814055286,0.2555190989101109,0.7287354545729836,5.017959233360457,0,,,0,-290.1858845070961,0.9842545534830944
2016-12-01,0.0049957034061800685,0.035664302369174186,0.2551370578772977,0.7290080538982642,4.950073302174593,0,,,0,-288.9381775885968,0.9841451117755619
2016-12-02,0.004904171009086957,0.03534494201497837,0.2528771241988979,0.7297917026969144,4.927322556104604,0,,,0,-287.9029805240677,0.9826688268958124
2016-12-05,0.004579044073623142,0.03419601835006396,0.25244022678613603,0.7326512715115225,4.769929433797354,0,,,0,-285.836652424765,0.9850914982976586
2016-12-06,0.005233084948006256,0.03699543428306014,0.2551467653963352,0.7285934073802178,4.760987021762123,0,,,0,-284.1313690452335,0.983740172776553
2016-12-07,0.004994401863349329,0.036018368597214696,0.2530747426626284,0.728746769305736,4.8251732378825185,0,,,0,-283.45828703735367,0.9818215119683644
2016-12-08,0.007752971158900794,0.04118172747447033,0.2541653393449071,0.724890812975684,4.698835509827923,0,,,0,-285.00409514663994,0.9790561523205912
2016-12-09,0.007304293747997847,0.04086618509224352,0.2500152555584372,0.7270904984944592,4.682226910928571,0,,,0,-284.48109908504034,0.9771057540528963
2016-12-12,0.007045636844884652,0.04097386409545617,0.24906558875534324,0.7235538502806504,4.8290534495205115,0,,,0,-284.3387764531564,0.9726194390359937
2016-12-13,0.006408538862373796,0.04216606340389519,0.2553656939776845,0.7184053068337931,4.773748083104731,0,,,0,-281.81638437317486,0.9737710008114776
2016-12-14,0.006336314885699806,0.042002880861359226,0.2523051528756837,0.7177566270297712,4.869834509771877,0,,,0,-281.63262566047223,0.970061779905455
2016-12-15,0.006717674159311353,0.04248812701365765,0.24903545807626998,0.7182718622192918,4.8989360165499525,0,,,0,-281.4753552490562,0.9673073202955618
2016-12-16,0.00621805022605906,0.04189210183943826,0.24165467528890658,0.7238734888084186,4.793272362523526,0,,,0,-280.14103350205716,0.9655281640973252
2016-12-19,0.005713160276201423,0.04166566549505263,0.24031054878312869,0.7248175823654371,4.751144921199232,0,,,0,-277.68934306162134,0.9651281311485658
2016-12-20,0.005373159817725062,0.04207326794237505,0.24368396491005184,0.7222885151358449,4.691927236610697,0,,,0,-275.4105384628976,0.9659724800458968
2016-12-21,0.005209943912186471,0.04233015832195234,0.24563621861366158,0.7214107249643057,4.604263886933025,0,,,0,-273.909561912978,0.9670469435779673
2016-12-22,0.005061789691610921,0.04260087544387462,0.2494590078381235,0.71995749892876,4.499202807025522,0,,,0,-272.47718983047014,0.9694165067668835
2016-12-23,0.0047631515856714655,0.04190156974977966,0.25447528159574406,0.7193135084628429,4.380284571785355,0,,,0,-271.08799206850244,0.973788790058587
2016-12-27,0.004443572569651593,0.03951984456563044,0.25403991095306494,0.719472618230935,4.458660768901,0,,,0,-270.2916768508956,0.9735125291839999
2016-12-28,0.004166861929652373,0.03758262038736107,0.25720814472026415,0.7171644424604565,4.51349513610548,0,,,0,-269.2863056204354,0.9743725871807207
2016-12-29,0.005448556113361441,0.041774043919159454,0.24679503550514253,0.7177942315646986,4.51579443340065,0,,,0,-269.3269184199839,0.964589267069841
2016-12-30,0.005023624176315129,0.04035208783068928,0.2424431272683221,0.7226759406929123,4.4303540902545775,0,,,0,-267.9499726871313,0.9651190679612344
2017-01-03,0.005098902989734956,0.04059521228204302,0.2388281141016229,0.7238833065894674,4.409391725928109,0,,,0,-267.04350975399205,0.9627114206910903
2017-01-04,0.006028029603791062,0.043957188465703706,0.2391364848935495,0.7206890945554503,4.327558151378163,0,,,0,-266.6568383408306,0.9598255794489998
2017-01-05,0.006035414138881045,0.04402345001607101,0.23801898602399496,0.7152872337490599,4.533098002378894,0,,,0,-266.6040295983603,0.9533062197730549
2017-01-06,0.005518908776478732,0.04274113155607688,0.22701192821061555,0.7258775352893099,4.357582940462996,0,,,0,-264.9627517023905,0.9528894634999254
2017-01-09,0.005372884331247841,0.04523648120465016,0.23776464858386012,0.7137751942067498,4.405836274989291,0,,,0,-261.47545473207555,0.95153984279061
2017-01-10,0.005235794976989334,0.0460065533919176,0.23993992786315563,0.7134033360887134,4.26829754486059,0,,,0,-259.9795141470467,0.9533432639518691
2017-01-11,0.004835443228677515,0.04405977179383828,0.23798825527690298,0.7123790872450575,4.389532405982212,0,,,0,-259.16233007961034,0.9503673425219605
2017-01-12,0.0047746699116259375,0.04370591351913739,0.23561328263892328,0.71052684412366,4.471333801398015,0,,,0,-258.33790480511476,0.9461401267625833
2017-01-13,0.004776964164978823,0.043928017788568724,0.23345109315350598,0.7105069493944671,4.485600356625789,0,,,0,-255.8504565681708,0.9439580425479731
2017-01-17,0.00496221665211672,0.04444856856683297,0.22517256375630929,0.7160670812094194,4.395741463716518,0,,,0,-254.0603832927807,0.9412396449657288
2017-01-18,0.005205329411469513,0.04864459320473202,0.2358838093449111,0.7036799335250475,4.333863787676781,0,,,0,-251.29027003081697,0.9395637428699586
2017-01-19,0.00487899106785532,0.046474395604374406,0.23294678255862752,0.704390705237124,4.452140997511697,0,,,0,-250.64143763604153,0.9373374877957515
2017-01-20,0.004751817469633935,0.04610378298682342,0.23118879415838212,0.70682825785757,4.353019812946412,0,,,0,-249.2386437454609,0.9380170520159521
2017-01-23,0.004563818985868263,0.044945463744629245,0.23094451250186993,0.703662958085477,4.477197067207102,0,,,0,-248.37496755738414,0.9346074705873468
2017-01-24,0.004444343173203678,0.04458779816742952,0.23064020359573978,0.7037603260142987,4.455675449208827,0,,,0,-245.71967969792587,0.9344005296100385
2017-01-25,0.005094208907681851,0.047344445406878856,0.22219556978606816,0.704207591284927,4.433004143946049,0,,,0,-244.65773229584283,0.9264031610709952
2017-01-26,0.006330794713784149,0.05187428569022693,0.2194901918004509,0.6997282933722948,4.354902697744337,0,,,0,-244.59808749158805,0.9192184851727457
2017-01-27,0.005775038350831242,0.05127564703572306,0.21104219126170795,0.7092653819539994,4.17555054680634,0,,,0,-242.9488314641861,0.9203075732157073
2017-01-30,0.005383747758224851,0.05032064481466589,0.20999799207354786,0.705212610220784,4.314884432623856,0,,,0,-242.319811632113,0.9152106022943318
2017-01-31,0.0057444695639507085,0.054398607377046666,0.21433015597117336,0.6956371103389832,4.315841411236695,0,,,0,-239.24619606828549,0.9099672663101566
2017-02-01,0.005254803983364038,0.05285327561505565,0.21357953757193046,0.6923174126781274,4.4650104232676044,0,,,0,-238.6197907456145,0.9058969502500579
2017-02-02,0.004983693696642597,0.05581061569494632,0.22063365216582334,0.6845033777505866,4.295432504379368,0,,,0,-235.52406766816748,0.9051370299164099
2017-02-03,0.004715764311614285,0.05429377210561029,0.22151536328537116,0.685341362914902,4.269274615111396,0,,,0,-234.43408211389448,0.9068567262002731
2017-02-06,0.005526482773939959,0.05615756581903337,0.21595496167849965,0.6782307367817784,4.517086046561383,0,,,0,-235.26908307888323,0.8941856984602781
2017-02-07,0.0052371442667900284,0.05794717019039414,0.2151992370309548,0.6752116846923866,4.431543304476264,0,,,0,-232.65761966049658,0.8904109217233414
2017-02-08,0.0050076936935215055,0.06119832170266722,0.2249732993473201,0.6671363221844767,4.203999303705371,0,,,0,-230.35328001783927,0.8921096215317968
2017-02-09,0.004700652403292069,0.05740274127612597,0.22099579358822277,0.6713976819975586,4.3202161579869784,0,,,0,-229.6933130741691,0.8923934755857813
2017-02-10,0.005332372183001659,0.05893257491320349,0.2154069879997714,0.6643446609173916,4.557696994576745,0,,,0,-230.24391532095908,0.8797516489171631
2017-02-13,0.005261994234909953,0.058617257457870796,0.20508423304721227,0.6716528440489754,4.47915048889669,0,,,0,-228.95176947703285,0.8767370770961876
2017-02-14,0.00560721850683791,0.060306394187332024,0.19622672723534362,0.672950009659827,4.501776984476031,0,,,0,-227.4283003370065,0.8691767368951706
2017-02-15,0.005603377095179176,0.06103332730138811,0.18593116007489635,0.678620202576917,4.449551671237939,0,,,0,-225.58902217359983,0.8645513626518133
2017-02-16,0.00589590585027561,0.06951738025725812,0.19883827291039866,0.6525544002355974,4.405579127677766,0,,,0,-223.07422617088065,0.8513926731459961
2017-02-17,0.005470891510704525,0.06640400312872631,0.1934411917542227,0.6589262086203589,4.47731824597523,0,,,0,-222.67591241946818,0.8523674003745816
2017-02-21,0.00508485095291655,0.06463901831392185,0.1927746571162747,0.6568381583298959,4.585075269997215,0,,,0,-222.10887174773322,0.8496128154461706
2017-02-22,0.005352334107428448,0.06646757500318153,0.18659384509038204,0.6564403893024711,4.566936443662552,0,,,0,-221.08713176055576,0.8430342343928531
2017-02-23,0.005060330286345598,0.06671418750868405,0.18332365550394505,0.6583124245511178,4.453079338791274,0,,,0,-219.27496604973453,0.8416360800550629
2017-02-24,0.0048482300295642,0.06588621908783632,0.1821442640277283,0.6601034063833132,4.378841259169933,0,,,0,-217.9509559639996,0.8422476704110415
2017-02-27,0.00474125385507834,0.06651195622732976,0.18319534551911595,0.6602210271039477,4.230519506562456,0,,,0,-215.98484372946186,0.8434163726230637
2017-02-28,0.004602161099411049,0.0648378299615549,0.1857764101029918,0.6574790070954368,4.2837031146415185,0,,,0,-215.14890532978563,0.8432554171984287
2017-03-01,0.004608114632651496,0.06413008814857932,0.18384774839217563,0.6582742944817319,4.267266134670649,0,,,0,-214.05172747314205,0.8421220428739076
2017-03-02,0.007531414310600354,0.08077271099952954,0.2064059825644208,0.6124066862895999,4.196216020507233,0,,,0,-211.55534932081147,0.8188126688540207
2017-03-03,0.006850724065204567,0.0780254634609269,0.20072494777085456,0.6207540747410814,4.249632414171697,0,,,0,-211.96731617526964,0.8214790225119359
2017-03-06,0.006057708119300917,0.07502650055986515,0.19312525404375983,0.6318523103281883,4.242268651304115,0,,,0,-211.6993695676265,0.8249775643719481
2017-03-07,0.0055941503627704135,0.0730911653442159,0.18970743874695056,0.6338635062581573,4.321022234899831,0,,,0,-211.58570432518755,0.8235709450051079
2017-03-08,0.005410343576619396,0.07271337710399785,0.1897709484631002,0.6284982047311805,4.445427208236047,0,,,0,-211.60957538077255,0.8182691531942806
2017-03-09,0.005118411748273546,0.07452743763404783,0.19368108645801446,0.6251212686037338,4.271917962948735,0,,,0,-209.93057851153836,0.8188023550617483
2017-03-10,0.004854328819528766,0.07384303820123438,0.19596576300897242,0.6213020595401323,4.292025110154927,0,,,0,-209.2303447282973,0.8172678225491047
2017-03-13,0.004720701735594596,0.0761112115965055,0.203106872450423,0.5996555019306486,4.464807173599075,0,,,0,-208.84539413437778,0.8027623743810717
2017-03-14,0.004618018483919201,0.07560965628757554,0.21356494801124407,0.5992596327185712,4.358950697593731,0,,,0,-205.17454179404365,0.8128245807298152
2017-03-15,0.0050732265075700425,0.07773060750841979,0.2114573975583842,0.5899127182282254,4.491960521530048,0,,,0,-205.8106949584822,0.8013701157866097
2017-03-16,0.005935177466161878,0.08344134481371235,0.21613949311797756,0.5736907746839881,4.479167300035282,0,,,0,-206.40835827578456,0.7898302678019656
2017-03-17,0.005353776815731213,0.08091625581450389,0.2124009628215837,0.5850187217124165,4.3845369959872595,0,,,0,-205.66016197157194,0.7974196845340003
2017-03-20,0.00506765164511285,0.08039193285063126,0.21629178675048985,0.5894396718613635,4.238078643590446,0,,,0,-204.6347014521974,0.8057314586118534
2017-03-21,0.004902107356090794,0.07827878723613936,0.21542594413961996,0.5957788547691866,4.221066245906402,0,,,0,-204.3210813383251,0.8112047989088065
2017-03-22,0.0072733006925862894,0.08210174659679971,0.21173893878995967,0.5951337186865654,4.202271998069219,0,,,0,-207.26198677537184,0.806872657476525
2017-03-23,0.006231451531981165,0.07747750160405585,0.20035448942546272,0.6098369974976808,4.26880412463555,0,,,0,-207.3020316541489,0.8101914869231436
2017-03-24,0.005671842082290871,0.07809540066760012,0.20211724299394843,0.6124358151510279,4.115055525882633,0,,,0,-206.25687382326473,0.8145530581449762
2017-03-27,0.005264567462294426,0.07494400986081017,0.19715296090894902,0.6167648231930396,4.226989601238026,0,,,0,-206.20039012884604,0.8139177841019887
2017-03-28,0.005031800483192097,0.07493551227752732,0.19887912896917054,0.6078617418854083,4.344831801251676,0,,,0,-206.05582885076709,0.8067408708545789
2017-03-29,0.005444924900528043,0.07983779449955908,0.20557594831397655,0.5954701811408698,4.257753057739113,0,,,0,-205.16902923366328,0.8010461294548463
2017-03-30,0.005143552036743324,0.07552289640767411,0.19934346288215965,0.609003527972624,4.272473479569563,0,,,0,-204.78347897195545,0.8083469908547837
2017-03-31,0.0050115712695556515,0.07271589981135,0.19522079619024063,0.6131049018582656,4.379801162848703,0,,,0,-204.66558005587717,0.8083256980485063
2017-04-03,0.00485456130833362,0.07213234029947492,0.1938116018647182,0.6148203042677702,4.329323918554113,0,,,0,-203.64613981677059,0.8086319061324885
2017-04-04,0.004645889873966857,0.07110679591503553,0.19390351632021965,0.6113879386435075,4.3764002456891395,0,,,0,-202.86470604029418,0.8052914549637271
2017-04-05,0.0045042469072016375,0.06953787972590182,0.18998057608599492,0.6182678505114357,4.27792305105086,0,,,0,-201.09919296659703,0.8082484265974307
2017-04-06,0.0048112010926682465,0.06947336200550483,0.18072005624517212,0.6260461813428793,4.236619451040531,0,,,0,-199.85158874878528,0.8067662375880513
2017-04-07,0.004868004655879922,0.07294211047155026,0.1869525122724678,0.6172920214788356,4.113249744900411,0,,,0,-197.51488157276654,0.8042445337513033
2017-04-10,0.004632977329033384,0.0697772595248701,0.1854999001614011,0.6225630202822964,4.1496774366679725,0,,,0,-196.9140715379234,0.8080629204436975
2017-04-11,0.004455728308416978,0.06963564681200073,0.1899885554090959,0.6140108481815766,4.184917500779622,0,,,0,-196.12562725979888,0.8039994035906725
2017-04-12,0.004381071109423299,0.06594517896829696,0.18886205272950904,0.630927260113225,4.038021567983514,0,,,0,-193.80892788741275,0.819789312842734
2017-04-13,0.0048211109739285775,0.07022516836368546,0.1996911904866467,0.6225644273700416,3.8842643671175985,0,,,0,-192.31237835634107,0.8222556178566883
2017-04-17,0.005265368732382333,0.0718249741081067,0.19654213675856838,0.6142658983184281,4.018655456306592,0,,,0,-193.42660375750745,0.8108080350769965
2017-04-18,0.0059803864653059854,0.07796838247231554,0.20470926176491708,0.5863981999305277,4.135343679565205,0,,,0,-194.9150024913831,0.7911074616954448
2017-04-19,0.0055913832160626046,0.07712433831529926,0.20447757221833798,0.5930094335866941,4.056526524389727,0,,,0,-194.40174167157338,0.7974870058050321
2017-04-20,0.005159113990629711,0.07548944273808479,0.20172545652859353,0.5986178508646113,4.041543655601402,0,,,0,-194.063883720143,0.8003433073932048
2017-04-21,0.005974048424189607,0.0772573800996117,0.20207264770259384,0.5915372272497471,4.137076413428863,0,,,0,-195.57846868359454,0.7936098749523409
2017-04-24,0.0055144558912177425,0.07814231613051256,0.20819252087647047,0.5952199788245796,3.949304528687129,0,,,0,-194.34771968910732,0.80341249970105
2017-04-25,0.006644669316550334,0.07394368051264903,0.19981452771978958,0.6128054326283476,4.0463989798139,0,,,0,-196.51099465617625,0.8126199603481372
2017-04-26,0.006447233480468264,0.07020141898391621,0.19422939343341475,0.6213359941320731,4.186978621921835,0,,,0,-197.39701538003305,0.8155653875654878
2017-04-27,0.005706823005927763,0.06699441837320172,0.1850473316949378,0.6316164167584206,4.239890897196996,0,,,0,-197.1596568412709,0.8166637484533584
2017-04-28,0.005197279204825446,0.06737248945131043,0.18494389901475197,0.6229173721690376,4.325860420272718,0,,,0,-196.82702475339002,0.8078612711837896
2017-05-01,0.004960674091727669,0.0688303660843371,0.18483293816675916,0.6190806328000759,4.247296625024234,0,,,0,-195.36054212499113,0.803913570966835
2017-05-02,0.004844220008976196,0.0694998005885398,0.1847819241620121,0.6164528932266766,4.204102815283705,0,,,0,-194.41925914989054,0.8012348173886887
2017-05-03,0.004639641244390412,0.07031194884735045,0.18753664211895418,0.6135757727502421,4.097626311297315,0,,,0,-192.93540597271064,0.8011124148691963
2017-05-04,0.004547593269882094,0.0727861309382611,0.19763307169176256,0.6055036263090592,3.9419718191716377,0,,,0,-191.1302443417304,0.8031366980008218
2017-05-05,0.004457682493080703,0.07093329543917777,0.200514491105733,0.6112717422350602,3.871469741282231,0,,,0,-190.1944886484233,0.8117862333407933
2017-05-08,0.004891109476882828,0.06845262322986297,0.18907539584939492,0.6187510091285778,4.031023840725604,0,,,0,-190.95760677341443,0.8078264049779728
2017-05-09,0.004637472430998288,0.06516974164418661,0.18465382565748575,0.628400865735007,4.038130995043031,0,,,0,-190.16133005221363,0.8130546913924928
2017-05-10,0.004404734992080734,0.06391146823007851,0.18628162195994746,0.6211860626834929,4.15547371448968,0,,,0,-189.5085402145526,0.8074676846434403
2017-05-11,0.004321687809323372,0.06337554905053915,0.18382694760361493,0.6261006257973852,4.056081321060478,0,,,0,-187.16291590119602,0.8099275734010002
2017-05-12,0.0043455342438061505,0.06486269048635998,0.18862033016075522,0.6229849600439001,3.9273180029930406,0,,,0,-185.20173142941888,0.8116052902046553
2017-05-15,0.0042066170134167765,0.062894167481409,0.19043161773182501,0.6187800827969152,4.024058386220448,0,,,0,-184.59071109600978,0.8092117005287403
2017-05-16,0.004539157371890603,0.06430215009188808,0.18541717865018748,0.617529450104561,4.011741161345791,0,,,0,-183.86923616449837,0.8029466287547484
2017-05-17,0.0043958005151330665,0.062214664160140244,0.1825936049670529,0.6308246597790772,3.8803895867942764,0,,,0,-181.77950337450739,0.8134182647461301
2017-05-18,0.00893568741661765,0.0801907488591076,0.21160932448831501,0.5964542070149427,3.463411092973613,0,,,0,-184.50469669085817,0.8080635315032577
2017-05-19,0.007346428090853365,0.07185289979032759,0.1890606225651401,0.6248234513038663,3.555026129878067,0,,,0,-184.90162551035914,0.8138840738690064
2017-05-22,0.007139860109029683,0.07141278541895556,0.19289922966528517,0.6136123458755725,3.6902473449321906,0,,,0,-186.02793299435547,0.8065115755408576
2017-05-23,0.006532553445883397,0.0718743851604426,0.19311476562147392,0.6121731429967655,3.6726036714206294,0,,,0,-185.7839614101722,0.8052879086182394
2017-05-24,0.005685797694949151,0.07688609358905314,0.198253762157431,0.5807432947346278,3.7759807402199375,0,,,0,-185.55823713853783,0.7789970568920588
2017-05-25,0.00528994727629215,0.07442346865283052,0.2055116157464481,0.5933526965883918,3.6649022002156046,0,,,0,-181.96534092138685,0.79886431233484
2017-05-26,0.00546501924237397,0.07417442579473471,0.21028177525646313,0.6037001646988936,3.555744889211521,0,,,0,-181.7380693510372,0.8139819399553567
2017-05-30,0.005014791564080354,0.07517699381675144,0.20947703446915122,0.5975423594921161,3.5710172070199464,0,,,0,-181.67778511219024,0.8070193939612673
2017-05-31,0.004811116974511306,0.07613007400411051,0.21400212981246547,0.5968997463117396,3.5035224555274604,0,,,0,-181.2240404731417,0.8109018761242051
2017-06-01,0.004590229680053525,0.07439540620532654,0.21257925952544815,0.5981645299928291,3.530332098585131,0,,,0,-181.03409082627837,0.8107437895182772
2017-06-02,0.005647747226175112,0.0725827129844149,0.19821435521416558,0.6114489562295042,3.6033175496759946,0,,,0,-183.0249683085949,0.8096633114436698
2017-06-05,0.005358894171445362,0.07053357678176156,0.1938213944030953,0.6175818404292667,3.6340054692445123,0,,,0,-183.14610001711475,0.811403234832362
2017-06-06,0.00499134395391444,0.0680158677675332,0.18934665963227437,0.6257444540405509,3.63632361650332,0,,,0,-182.78275226081098,0.8150911136728253
2017-06-07,0.004804828032926752,0.06733455092948766,0.1912766415971491,0.6310062897560623,3.55839204755873,0,,,0,-181.9291759059713,0.8222829313532114
2017-06-08,0.004545476472258913,0.06329457473528391,0.18558536678095372,0.638394616990279,3.630308705431911,0,,,0,-181.5615195725809,0.8239799837712327
2017-06-09,0.004376220228089334,0.06131008523517637,0.18595763083159522,0.6410456754010273,3.627045570231424,0,,,0,-180.70671505312654,0.8270033062326225
2017-06-12,0.004221685024039073,0.060057914871696406,0.18805717930144192,0.6345418685357161,3.697654202229991,0,,,0,-180.02260365183488,0.8225990478371581
2017-06-13,0.004184844833484571,0.059677395126261475,0.190207839788944,0.6375429626979238,3.6049411776480738,0,,,0,-178.04041659322422,0.8277508024868678
2017-06-14,0.004537392081346089,0.0625302116021393,0.19172151699323722,0.6327205548359598,3.5466912610800367,0,,,0,-176.94069959112622,0.824442071829197
2017-06-15,0.004446773709008163,0.06200780791328879,0.19630342174198787,0.6387753776018735,3.43712071950296,0,,,0,-175.5787655023985,0.8350787993438614
2017-06-16,0.004282999000181594,0.05748491745943576,0.1891981396122635,0.6479366394111303,3.5184122892456293,0,,,0,-175.1738012661734,0.8371347790233938
2017-06-19,0.004141252143148733,0.0547350471573776,0.18810527944660224,0.6531439687510536,3.5289952768189936,0,,,0,-174.2510423249088,0.8412492481976559
2017-06-20,0.005072132188814142,0.058291386138650175,0.1836260973206047,0.6465273164241025,3.532162783585984,0,,,0,-175.10115370361422,0.8301534137447073
2017-06-21,0.005114042237533614,0.061025688463938035,0.18907809155288008,0.6395148715308246,3.462924038026875,0,,,0,-174.24754473612415,0.8285929630837048
2017-06-22,0.0047408444851534,0.05727672532597218,0.17913869604154287,0.6478105980922486,3.5528368669087245,0,,,0,-173.69073604117932,0.8269492941337915
2017-06-23,0.0044066628748718134,0.05608210333854734,0.17628395334931796,0.6386500504858544,3.700913878704571,0,,,0,-172.92503773023753,0.8149340038351724
2017-06-26,0.004320324390974017,0.05172400257815082,0.1551139086182647,0.6714790396202907,3.5877322520718047,0,,,0,-170.3832965998509,0.8265929482385553
2017-06-27,0.004077612660509586,0.05210135574459857,0.16812152267365932,0.6476102097128649,3.8300252275188296,0,,,0,-166.2420298652917,0.8157317323865242
2017-06-28,0.004724620792865293,0.04825038628143453,0.13807707420852747,0.6859142263586024,3.815122982333849,0,,,0,-165.21300881452325,0.8239913005671299
2017-06-29,0.0051531693067439575,0.04565992183487083,0.11962048487356898,0.7068806756939101,3.9332865748992476,0,,,0,-163.54043340627047,0.8265011605674791
2017-06-30,0.005460702765435207,0.04904106370931369,0.11604187418440803,0.6910230828594115,4.1297478903143165,0,,,0,-161.52961329944165,0.8070649570438195
2017-07-03,0.00506280423924568,0.05031486302649951,0.11178945370519676,0.691579658303053,4.025285861042966,0,,,0,-158.78665140363879,0.8033691120082498
2017-07-05,0.004764193625674314,0.04921316080179319,0.10983041000602237,0.6929768756402017,4.062955874524794,0,,,0,-158.4477257340923,0.8028072856462241
2017-07-06,0.004585159601355308,0.04928955116204455,0.10937727525417991,0.6955403860907876,3.941400185935505,0,,,0,-157.04427330289573,0.8049176613449676
2017-07-07,0.005197286349057228,0.04807027356342957,0.1059945031138791,0.7094119874611498,3.879781185540779,0,,,0,-158.15781228677358,0.8154064905750289
2017-07-10,0.005199067564523283,0.05407716581416568,0.11510803138915285,0.6668241942778771,4.114094717600285,0,,,0,-159.17488390271146,0.7819322256670299
2017-07-11,0.004857653198672747,0.045302402836012265,0.10066286055971263,0.7157640697531684,4.081534480877163,0,,,0,-155.6312749754889,0.816426930312881
2017-07-12,0.004641519395111791,0.04531639469959666,0.10091700976444255,0.7169896728277317,3.9817890477195075,0,,,0,-154.72404482212926,0.8179066825921743
2017-07-13,0.0049904182142357315,0.04364119449176273,0.10072848721038383,0.7336485274483615,3.8423293331632142,0,,,0,-154.44669544679238,0.8343770146587454
2017-07-14,0.004757379701616413,0.04493912412866733,0.10129261663388323,0.7221324317508713,3.9445163228787554,0,,,0,-154.68567828951234,0.8234250483847545
2017-07-17,0.004814818698005858,0.04482663554809374,0.10273344505558239,0.7271180293212477,3.849336572523804,0,,,0,-154.37810957775977,0.82985147437683
2017-07-18,0.004614434508154543,0.045108124208387654,0.1028575436145764,0.7241093140272065,3.8522111562844485,0,,,0,-154.2006853375733,0.8269668576417829
2017-07-19,0.004478167398689728,0.04563250247147995,0.10546181803498027,0.7221409347098605,3.7720285631596133,0,,,0,-153.60802213187426,0.8276027527448407
2017-07-20,0.0046883054634216685,0.04774012472519973,0.10431847254226677,0.7089379271674827,3.931520793797972,0,,,0,-154.95957910382236,0.8132563997097495
2017-07-21,0.004538806928344911,0.04641511865507859,0.10445504900847075,0.7180382844423301,3.812909478379526,0,,,0,-154.1713545549336,0.8224933334508009
2017-07-24,0.004463123483701098,0.04542791841272311,0.1067826512428095,0.7271009937770326,3.6576179596290346,0,,,0,-153.2429630352337,0.8338836450198421
2017-07-25,0.004448980061622423,0.044739302990081685,0.11182268087637262,0.7378291233197691,3.453235728853024,0,,,0,-152.22634342488675,0.8496518041961417
2017-07-26,0.004446024804586454,0.04457761763452041,0.1115525678049686,0.7402407342152478,3.432928611022609,0,,,0,-152.19233692404575,0.8517933020202164
2017-07-27,0.004320281944127121,0.04333979381203101,0.11033160075988095,0.741008149548814,3.485124303971171,0,,,0,-152.1379079647243,0.8513397503086949
2017-07-28,0.004220302690732781,0.04206386646527678,0.11066642266931159,0.742379419918304,3.513958448359813,0,,,0,-151.96346222304533,0.8530458425876156
2017-07-31,0.004144790406229098,0.04076548898834642,0.11228151239190522,0.7448174118569234,3.5120616332864727,0,,,0,-151.64502837812887,0.8570989242488286
2017-08-01,0.0040623705910475824,0.03974210745445238,0.11434217222525274,0.7437080254627395,3.5445882218097715,0,,,0,-151.385951044992,0.8580501976879923
