DATE,ES1_LN_RET,ES1_CLOSE,sma_var_20,sma_vol_20,sma_vol_20_predict,sma_var_10,sma_vol_10,sma_vol_10_predict,sma_var_5,sma_vol_5,sma_vol_5_predict,ewma_var,ewma_vol,gk_var_daily,gk_vol_daily,gk_var_20,gk_vol_20,gk_var_10,gk_vol_10,gk_var_5,gk_vol_5,rs_var_daily,rs_vol_daily,rs_var_20,rs_vol_20,rs_var_10,rs_vol_10,rs_var_5,rs_vol_5,yz_vo_20,yz_vc_20,yz_vrs_20,yz_var_20,yz_vol_20,yz_vol_10,yz_vol_5,garch_var,garch_vol,shape
2011-02-16,0.005076630250516523,1333.0,4.133439894763354e-05,0.006429183381086088,0.007136788539294437,8.769026818114852e-06,0.0029612542643472637,0.003118662634185088,9.422387460954223e-06,0.0030695907644104977,0.002970369198512707,3.99604823863027e-05,0.006321430406664516,1.9702738960886868e-05,0.004438776741500621,4.651684295728561e-05,0.006820325722228053,3.4126349967923515e-05,0.005841776268218727,3.39948469270598e-05,0.005830510005742191,1.8522543045005834e-05,0.004303782411438319,4.757264853332494e-05,0.006897292840914103,3.947986591940267e-05,0.006283300559371856,3.988731677515388e-05,0.006315640646454949,2.0409930080517807e-07,4.1963173820797855e-05,4.757264853332494e-05,4.699678212937495e-05,0.006855419909048238,0.005959742672203658,0.006032105820171035,5.7393751022469384e-05,0.0075758663545808,3.15100371542081
2011-02-17,0.0035570570127045897,1337.75,4.06310975059411e-05,0.006374252701763642,0.006429183381086014,8.868085942503484e-06,0.002977933166225106,0.0029612542643474636,8.039463967735791e-06,0.0028353948521741713,0.0030695907644105527,3.8322012718622396e-05,0.006190477584049748,3.225703242113341e-05,0.005679527482206017,4.5219516126604205e-05,0.0067245457933308925,3.1536603516095434e-05,0.005615746033795993,3.211514854197801e-05,0.005667022899369475,3.226512147026179e-05,0.005680239560992281,4.5651108328722336e-05,0.006756560391850452,3.5782082331965285e-05,0.00598181262929267,3.405722898266601e-05,0.005835857176342307,1.7308639120244774e-07,4.0870055619853965e-05,4.5651108328722336e-05,4.515941640526078e-05,0.006720075624965897,0.005683582840589981,0.005577856591435172,5.597833618677973e-05,0.0074818671591241,3.1960964616896588
2011-02-18,0.003544449191606347,1342.5,4.069300316746657e-05,0.006379106768777787,0.006374252701763568,8.932172618260855e-06,0.0029886740568788785,0.002977933166225305,5.260819326278217e-06,0.0022936476028976678,0.002835394852174232,3.677647915981778e-05,0.006064361397527178,1.2995013619321596e-05,0.003604859722558091,4.271902435068414e-05,0.006535979218960548,2.9953270586398837e-05,0.0054729581202854856,1.809412890135923e-05,0.004253719419679586,1.298686364574905e-05,0.0036037291304631997,4.274369134125851e-05,0.006537865962319701,3.383016114188763e-05,0.00581637010014731,1.843672921981396e-05,0.00429380125527649,1.759741608697958e-07,4.090792056868531e-05,4.274369134125851e-05,4.2664411968102844e-05,0.006531800055735237,0.00553313445441822,0.004121324838254679,5.235232919508259e-05,0.0072354909436114,3.2303957602184403
2011-02-22,-0.021077182213083745,1314.5,6.531464325298865e-05,0.008081747537073195,0.0063791067687777115,5.622714603610504e-05,0.0074984762476189145,0.0029886740568790776,9.527909214992012e-05,0.009761100970173402,0.0022936476028977415,6.122474701284077e-05,0.00782462440075182,0.00012703286526455959,0.011270885735582612,4.783514622361315e-05,0.006916295700995812,3.859453426564651e-05,0.006212449940695418,4.105107623461746e-05,0.00640711137991353,8.206600170772577e-05,0.009059028739756033,4.588681532111036e-05,0.006773980758838215,3.8195119706052494e-05,0.006180220037025582,3.221464879697638e-05,0.00567579499250778,1.7601930325282022e-07,6.567553296704604e-05,4.588681532111036e-05,4.88143437933848e-05,0.006986726257224109,0.006383313075660375,0.0062930392936269355,5.1389557934716405e-05,0.0071686510540489,3.177004624746391
2011-02-23,-0.006870256030753197,1305.5,6.816039047784432e-05,0.008255930624577966,0.008081747537073138,5.7355886016338675e-05,0.007573366887741454,0.007498476247618992,9.854036031060641e-05,0.009926749735467618,0.009761100970173416,6.0383287267756364e-05,0.007770668392600238,0.00013810226199821975,0.011751691878117795,5.1454667047511125e-05,0.007173190855366329,5.0953202952182e-05,0.007138151227886812,6.601798245282424e-05,0.008125145072724809,0.00013404801160015356,0.011577910502338216,4.850343039239804e-05,0.0069644404220581884,5.038100983192469e-05,0.007097958145264361,5.597770829377954e-05,0.00748182519802351,1.7376351922394e-07,6.837749430839493e-05,4.850343039239804e-05,5.144056999636885e-05,0.007172208167389514,0.007168797459209125,0.007802017705205489,0.0001232608045699153,0.0111022882582788,3.069312560699462
2011-02-24,-0.0021086943498591637,1302.75,6.765684637696654e-05,0.008225378190512977,0.008255930624577912,5.738834181552454e-05,0.007575509343636541,0.007573366887741529,8.314548399220408e-05,0.009118414554746022,0.00992674973546763,5.702708554335865e-05,0.007551628006155935,9.625272942929255e-05,0.009810847538785451,5.4987992712170524e-05,0.007415388911727458,5.766141373678259e-05,0.007593511291674135,8.132798054650538e-05,0.00901820273372169,0.00010396284754420288,0.010196217315465715,5.249651256528156e-05,0.00724544771323909,5.647654298438599e-05,0.007515087689733632,7.306576919361896e-05,0.008547851729739991,1.8332928181791074e-07,6.802239829814001e-05,5.249651256528156e-05,5.483862836957613e-05,0.007405310821942326,0.007530683836124868,0.008608325279628105,0.00011577351617312482,0.0107598102294197,3.108635540491489
2011-02-25,0.01220690343505293,1318.75,7.430925681097397e-05,0.00862028171297052,0.008225378190512923,7.385888971970951e-05,0.008594119484840172,0.007575509343636617,0.00012330817707925608,0.011104421510337947,0.009118414554746036,6.254596989911956e-05,0.007908601007707973,4.022125583371311e-05,0.006342023007977274,5.58353026933808e-05,0.007472302368974425,5.751798688549966e-05,0.007584061371422285,8.292082522902132e-05,0.00910608726232191,2.275728062953646e-05,0.004770459163386315,5.2423598894021204e-05,0.0072404142764085815,5.261071500406952e-05,0.007253324410507882,7.116420102547388e-05,0.008435887684498525,1.736983394582636e-07,7.46481686280233e-05,5.2423598894021204e-05,5.568749784651549e-05,0.007462405634010757,0.007451585950733516,0.008794606605448846,0.0001026777218120813,0.0101330016190703,3.112796890955817
2011-02-28,0.005482573521431,1326.0,5.4336414107577035e-05,0.007371323769010355,0.008620281712970468,7.272804898470838e-05,0.008528074166229348,0.00859411948484024,0.0001288749778786974,0.011352311565434477,0.01110442151033796,6.059672845024617e-05,0.007784390049981191,6.007919594770569e-05,0.007751077083070822,5.2720262216331856e-05,0.0072608720010982055,5.5215895298028685e-05,0.007430739889003563,9.233766169469813e-05,0.00960924875808188,5.766971701830445e-05,0.007594058007304425,5.098033683302679e-05,0.007140051598765011,4.9268750459899034e-05,0.007019170211634637,8.010077169998497e-05,0.008949903446405718,1.7361502314114622e-07,5.498240238720578e-05,5.098033683302679e-05,5.171041641664999e-05,0.007190995509430526,0.007243779935814069,0.009274626786252566,0.00011774466282752437,0.0108510212803922,3.081654811576773
2011-03-01,-0.01903369223330298,1301.0,7.263126623694913e-05,0.008522397915900731,0.007371323769010292,0.00010480860935604623,0.010237607599241447,0.008528074166229416,0.00011433640077475512,0.010692820057157753,0.011352311565434493,7.86978111451573e-05,0.008871178678459662,0.00022201767721845734,0.014900257622553287,5.869449504527544e-05,0.007661233258769468,7.619285016004758e-05,0.008728851594571166,0.00011133462408547767,0.01055152235866833,0.00020595413173526438,0.014351102108732429,5.617672070858562e-05,0.007495113121800472,6.854652325123411e-05,0.008279282773962615,0.00010487839770549268,0.01024101546261369,9.777149989545675e-08,7.341785962984936e-05,5.617672070858562e-05,5.8671774977128594e-05,0.007659750320808675,0.008578636715703216,0.01032494319718466,0.00010877385396502636,0.0104294704546792,3.097457557798074
2011-03-02,0.0036443888039032757,1305.75,6.152354919067324e-05,0.007843694868534423,0.008522397915900677,0.00010772458271410265,0.0103790453662224,0.010237607599241501,0.00011181387453655652,0.010574207986253937,0.010692820057157769,7.477283666168879e-05,0.008647128810286614,8.53123702750766e-05,0.009236469578528184,5.854880605496098e-05,0.007651719156827502,8.339731409683665e-05,0.009132212990115629,0.00010077664574084904,0.010038757181088157,8.650694627964264e-05,0.009300911045679485,5.7428590492983625e-05,0.007578165377780009,7.56739464675846e-05,0.008699077334268538,9.53701846413905e-05,0.00976576595262197,1.026206367866818e-07,6.24408551481619e-05,5.7428590492983625e-05,5.822813815672794e-05,0.007630736409857697,0.00895167929599824,0.009897852133357863,0.00015608679221742133,0.012493469983052,3.1473235623153224
2011-03-03,0.018213366306018663,1329.75,7.66199238078234e-05,0.008753280745401886,0.007843694868534366,0.00014068713300126792,0.011861160693678673,0.010379045366222453,0.0001604391525154146,0.012666457773008783,0.010574207986253954,9.019006919382043e-05,0.009496845223221258,8.687157313699891e-05,0.00932049210809166,6.212027374118568e-05,0.00788164156386128,9.011419751444786e-05,0.009492849809959486,9.890041448239032e-05,0.009944868751390857,5.099024543700572e-05,0.007140745439868706,5.920029131309363e-05,0.007694172555453486,7.892071670678459e-05,0.008883733264049782,8.477566421995107e-05,0.0092073701033439,1.1272734955110729e-07,7.670995712643002e-05,5.920029131309363e-05,6.174763857556237e-05,0.007857966567475479,0.009334884065996195,0.009705853986535477,0.00013831363880801347,0.0117606819023394,3.131917772290308
2011-03-04,-0.007169842035383844,1320.25,7.97385508601373e-05,0.00892964449797064,0.008753280745401833,0.00014288816161032398,0.011953583630456767,0.01186116069367872,0.000157699301785797,0.012557838260855131,0.012666457773008798,8.786306313093263e-05,0.009373529918388943,0.00013459644020649437,0.011601570592229932,6.594237090453968e-05,0.00812049080441199,0.00010034813829298394,0.01001739179092961,0.00011777545135694656,0.010852439880365454,0.00013411238012226435,0.011580689967452904,6.244376245197506e-05,0.007902136575127961,8.910544257198485e-05,0.009439567922949909,0.00010704668411849667,0.010346336748748162,1.0861015621464898e-07,7.996941032850622e-05,6.244376245197506e-05,6.498921473652358e-05,0.00806158884690379,0.009811483596493085,0.010643455224809108,0.00018036017563256913,0.0134298241102618,3.0935995592420884
2011-03-07,-0.008557625677142688,1309.0,8.33460532624739e-05,0.009129405964380919,0.008929644497970587,0.00014430334421176315,0.01201263269278484,0.011953583630456815,0.00015972594855078275,0.01263827316332349,0.012557838260855145,8.69852567768822e-05,0.009326588699888196,0.00014528097332421592,0.012053255714711105,7.176500242493611e-05,0.008471422691905777,0.00011357673426347337,0.010657238585274956,0.0001348158068322486,0.011611020921187275,0.00013707994891024738,0.01170811466079178,6.767245612016116e-05,0.008226327012717229,0.00010151475109843467,0.01007545289793142,0.00012292873049688524,0.01108732296349688,1.0861015621464898e-07,8.371960662047869e-05,6.767245612016116e-05,7.001233171400066e-05,0.00836733719375529,0.010354489193144176,0.01127940116251716,0.0001641142687234102,0.0128107091420971,3.1135343018903883
2011-03-08,0.008368249670516192,1320.0,8.472564178200533e-05,0.00920465326788605,0.009129405964380869,0.00011309276576121595,0.010634508251969902,0.012012632692784886,9.952679222397067e-05,0.009976311554075017,0.012638273163323504,8.596779752315492e-05,0.009271882091741403,8.433939486397666e-05,0.009183648232809044,7.39509607445308e-05,0.00859947444583277,0.00010930738722341508,0.010455017322961023,0.00010728015036135248,0.0103576131594761,7.852508334316669e-05,0.008861437995222146,6.967788948401563e-05,0.008347328284188639,0.00010116065926197876,0.010057865542051094,9.744292081846571e-05,0.009871318089215124,1.0799797976990623e-07,8.523217053855115e-05,6.967788948401563e-05,7.194862219500163e-05,0.008482253367767414,0.010144652342187085,0.009874080660525263,0.00015480364943170025,0.0124420114704858,3.131527420500897
2011-03-09,-0.0034149151000688605,1315.5,8.424353896278639e-05,0.00917842791347115,0.009204653267886,0.00010913094803829223,0.010446575900183382,0.010634508251969956,0.00010539742278298921,0.010266324696939465,0.009976311554075036,8.150942838020633e-05,0.009028257217215643,4.84194602439983e-05,0.0069584093185151375,7.564615500008747e-05,0.008697479807397513,0.00010033910704799294,0.010016941002521325,9.990156835513683e-05,0.009995077206061834,4.766413998140654e-05,0.006903922072373539,7.145164096601437e-05,0.008452907249344119,9.252227210010406e-05,0.009618849832495778,8.967435955881848e-05,0.009469654669459624,9.821272506986112e-08,8.4512552109392e-05,7.145164096601437e-05,7.336589945058098e-05,0.008565389626314788,0.00974368935954616,0.00955602166824228,0.00014708743956941004,0.0121279610639798,3.133390348384164
2011-03-10,-0.016285444698336704,1294.25,9.64661887739641e-05,0.00982172025533023,0.0091784279134711,0.0001353616313268419,0.01163450176530314,0.010446575900183438,6.50200796346998e-05,0.008063502938221069,0.010266324696939484,9.253180521874895e-05,0.009619345363315997,7.138473293816211e-05,0.008448948629158667,7.775686056783125e-05,0.008817985062803818,9.785230739887991e-05,0.009892032521119202,9.680420031536947e-05,0.009838912557562928,4.052055893868174e-05,0.006365576088515614,7.132729311196897e-05,0.008445548715860266,8.617804323955195e-05,0.009283212980404573,8.758042225915368e-05,0.009358441230202479,1.0216537751168395e-07,9.721120439767236e-05,7.132729311196897e-05,7.502846983054058e-05,0.008661897588319811,0.00964271841294805,0.009227421399144014,0.0001316754837174029,0.0114749938438939,3.103443609585658
2011-03-11,0.009037654054365518,1306.0,0.00010122208153534715,0.010060918523442437,0.009821720255330183,0.00012811333930582761,0.011318716327650746,0.011634501765303189,9.56527138166414e-05,0.009780220540286471,0.00806350293822109,9.188064835400739e-05,0.009585439392850356,0.00016312834780838413,0.012772170833823987,8.383050174092333e-05,0.00915589983239896,0.000110143016596347,0.010494904315730896,0.00010251058183574741,0.01012475095178876,0.00017250138087910346,0.013133978105627536,7.688158413428909e-05,0.008768214421094473,0.00010115245326450866,0.010057457594467334,9.52582224105215e-05,0.009760031885732828,9.509777338038446e-08,0.00010223311836556096,7.688158413428909e-05,8.050166923298192e-05,0.008972272244698213,0.010249614743606172,0.009786174642438226,0.00015863580030088068,0.0125950704762173,3.1700274732653764
2011-03-14,-0.008072309834211921,1295.5,0.00010118664378839265,0.01005915721064109,0.010060918523442392,0.00012715255629592068,0.011276194229256638,0.011318716327650797,9.445047330002021e-05,0.009718563335185927,0.00978022054028649,9.02775406163378e-05,0.009501449395557386,0.00010571085490458104,0.01028157842476441,8.496103889503162e-05,0.00921743125252538,0.00011470618249203454,0.010710097221409082,9.459655815182043e-05,0.00972607619504497,0.0001135727138892251,0.010657049961843338,7.800575170574987e-05,0.008832086486541551,0.00010674275295160072,0.01033163844468053,9.055677540631705e-05,0.009516132376460358,4.6447966221814426e-07,0.00010042797769395363,7.800575170574987e-05,8.158791496426152e-05,0.009032602889768902,0.01049324348027626,0.009591179127980793,0.00015102769774938244,0.012289332681207,3.21305676493042
2011-03-15,-0.015754483199128977,1275.25,0.00011098633627070315,0.01053500528100025,0.010059157210641045,0.00011716340934356305,0.010824204790355873,0.011276194229256686,8.680347334356201e-05,0.00931683816235755,0.009718563335185944,9.975311263165578e-05,0.009987648002991284,0.0004970363990320898,0.02229431315452642,0.00010920045241672267,0.010449902029049012,0.00014220805467339779,0.011925101872663301,0.00017713595898544306,0.013309243366376733,0.0006266662014060065,0.025033301847858715,0.00010868024158495454,0.010424981610772967,0.0001488139599186749,0.012198932736869849,0.000200184999018885,0.014148674814938854,1.0849522006602006e-06,0.0001056491992373656,0.00010868024158495454,0.00010934374450525691,0.010456755926445682,0.012037462370209842,0.013718433961949578,0.00014275858690728413,0.0119481624908303,3.225630716553044
2011-03-16,-0.016803795610169203,1254.0,0.00012126507845778134,0.011012042428985703,0.01053500528100021,0.00013171514716767867,0.011476721969607815,0.010824204790355925,9.683210660585649e-05,0.009840330614662116,0.009316838162357566,0.00011070997868825696,0.010521880948207737,0.0004035419843110057,0.020088354445076024,0.00012871416508691366,0.011345226533080495,0.00017403101607699068,0.01319208156725051,0.0002481604637988445,0.01575310965488543,0.0003744807669888977,0.019351505548377824,0.0001266426442285925,0.01125356140200037,0.00017761134198960045,0.013327090529804337,0.00026554832442038324,0.016295653543825214,1.0693482875426921e-06,0.00011595304526569894,0.0001266426442285925,0.00012622566429184995,0.011235019550132076,0.01311487813675239,0.015733776812556624,0.0001658021427435696,0.0128764180867029,3.256925282159863
2011-03-17,0.011693721597231033,1268.75,0.00012855750821314736,0.011338320343558271,0.011012042428985664,0.00010651875345497884,0.010320792288142361,0.011476721969607862,0.0001469920107799844,0.012124026178625003,0.009840330614662128,0.00011227196745457439,0.010595846707770662,0.00030184539689224587,0.017373698422968147,0.00014282129798348162,0.011950786500623364,0.0001955283984525154,0.013983146943821889,0.0002942525965896613,0.017153792484161084,0.0003076637811453491,0.017540347235597963,0.00014109970613360967,0.011878539730691213,0.00020327869556043478,0.01425758379110692,0.0003189769688617167,0.017859926339761783,1.109365899043927e-06,0.00012218368473593022,0.00014109970613360967,0.0001395789063368075,0.011814351710390525,0.013823041440501132,0.017274148085479845,0.00018924792481556901,0.0137567410681298,3.343213542235167
2011-03-18,0.004325606430053419,1274.25,0.0001290487735973551,0.01135996362658592,0.011338320343558233,0.00011272397091854567,0.010617154558474963,0.010320792288142413,0.00012600892795936087,0.011225369836195192,0.012124026178625019,0.00010665830166656309,0.010327550613120377,0.0002001961596811187,0.014149069216069256,0.0001512182543464809,0.012297083164168684,0.00020208837039997784,0.014215778923434967,0.0003016661589642082,0.01736853934457956,0.0002094430900317302,0.014472148770370286,0.0001499586045616831,0.012245758635612704,0.00021081176655138133,0.014519358338142265,0.00032636531069224207,0.018065583596779875,1.1042070085717243e-06,0.0001227756368899093,0.0001499586045616831,0.00014728317379238874,0.01213602792483557,0.014079406734790068,0.017395988804433424,0.00018587928279862492,0.0136337552713339,3.377820592197941
2011-03-21,0.014607329551706627,1293.0,0.00014147336593620888,0.011894257687481338,0.011359963626585883,0.00013780206611509495,0.011738912475825643,0.010617154558475011,0.0001797306256155866,0.0134063651157048,0.011225369836195206,0.00011306124816449901,0.010633026293793268,7.419336535084581e-05,0.00861355706725426,0.00015427817193305708,0.01242087645591313,0.00019497960960264082,0.013963509931340358,0.0002953626610534612,0.017186118266015196,5.575188764771648e-05,0.007466718666704704,0.00015209685576178148,0.012332755400225104,0.0002026789604251283,0.01423653611048447,0.00031480114544394034,0.01774263637242054,1.2783216865979212e-06,0.00013238478234907857,0.00015209685576178148,0.0001506343252261224,0.012273317612859304,0.013925004026312755,0.017257953893537865,0.00016490656646110218,0.0128415951680896,3.3395087097426184
2011-03-22,-0.003680391563523955,1288.25,0.00012244948081541537,0.011065689351116603,0.011894257687481303,0.00012773855942283297,0.011302148442788786,0.01173891247582569,0.00012883339203963195,0.011350479815392472,0.013406365115704814,0.00010709029019828056,0.010348443853946378,2.007189289088254e-05,0.004480166614187752,0.00014893012331437322,0.012203693019507383,0.00018855285940533138,0.013731455108812445,0.00019996975982521973,0.01414106643168116,2.1982561419722425e-05,0.00468855643239179,0.0001490926837473813,0.012210351499747307,0.00019702470823278382,0.014036549014369017,0.00019386441744668353,0.013923520296486932,1.278214620790582e-06,0.00011313221095442317,0.0001490926837473813,0.000145370798190761,0.012056981305068073,0.013702896364364673,0.013603819966628359,0.0001783316115886613,0.0133540859510736,3.3678015867045463
2011-03-23,0.002906697134213765,1292.0,0.00012125901902440464,0.011011767297959245,0.011065689351116563,0.00013009590536787122,0.011405959204199848,0.011302148442788833,4.251647218821846e-05,0.006520465641978222,0.01135047981539249,0.00010117180608018651,0.010058419661168772,8.298006017781002e-05,0.009109339173497166,0.00014617401322335275,0.012090244547706748,0.0001920089193987126,0.013856728307891173,0.00013585737499858055,0.011655787189142591,8.869013108594588e-05,0.009417543792621613,0.0001468247897216709,0.012117127948555751,0.00020112730734323777,0.014181935951880399,0.00013670629026609317,0.01169214652089569,1.2782822875468704e-06,0.00011202619716500465,0.0001468247897216709,0.00014326452470151085,0.011969315966316157,0.013841358094795536,0.011180753728726385,0.00015796934793457491,0.0125685857571397,3.3408437762282284
2011-03-24,0.01020318794811459,1305.25,0.00012650287738061027,0.01124734979364518,0.011011767297959203,0.00011651773482875374,0.010794338091275155,0.011405959204199895,3.94597361560878e-05,0.006281698508849959,0.006520465641978253,0.00010134780037364837,0.010067164465411716,5.067350475104863e-05,0.007118532485776027,0.00014389505198944056,0.011995626369199758,0.0001899377965800012,0.013781792212190735,8.562299657034113e-05,0.009253269507062957,3.931853859814377e-05,0.006270449632852796,0.00014359257427436797,0.011983011903289088,0.00020100710530918396,0.014177697461477444,8.30372417566521e-05,0.009112477256852393,1.2706657941252173e-06,0.00011685426212432168,0.00014359257427436797,0.00014114542912382468,0.011880464179644864,0.013752397131699819,0.008804695856027913,0.00013962322903980255,0.011816227360702,3.3466943704078926
2011-03-25,0.003632543904535268,1310.0,0.00011961061535327055,0.010936663812757095,0.011247349793645141,0.00011029209346165681,0.010502004259266742,0.010794338091275207,3.990997853720741e-05,0.006317434490139761,0.006281698508849991,9.605865486433204e-05,0.009800951732578425,2.5321433053343338e-05,0.00503204064504087,0.00014315006085042207,0.011964533457282071,0.00017615710510449713,0.01327241896206178,5.064805124478605e-05,0.00711674442738996,2.7947325471323824e-05,0.00528652300395296,0.00014385207651645735,0.011993834937852752,0.000186551699768406,0.013658393015593233,4.673808884457082e-05,0.006836526080149978,1.2732291112612893e-06,0.00011021489608339431,0.00014385207651645735,0.00014044824610129618,0.011851086283598487,0.013259342242634094,0.00675701661086357,0.000137884660052042,0.0117424299040719,3.435598583171723
2011-03-28,-0.005933599569896586,1302.25,0.00011916224475039462,0.010916146057578865,0.010936663812757054,0.00010712008635616663,0.010349883398191819,0.010502004259266798,3.286785368472574e-05,0.0057330492484127275,0.006317434490139792,9.240759180382473e-05,0.009612886757047788,4.015813993855214e-05,0.0063370450478556755,0.0001421540080499644,0.011922835570868382,0.00016960183360789427,0.013023126875212968,4.384100616232731e-05,0.006621254123074217,4.6483878727430835e-05,0.006817908676964721,0.00014329278460191363,0.011970496422534598,0.00017984281625222658,0.013410548693182789,4.48844870605137e-05,0.0066995885739733075,1.2760373060204397e-06,0.00010961122260325726,0.00014329278460191363,0.0001398855913760503,0.011827323931306283,0.01301812714801843,0.006579278376059347,0.00012400332154232664,0.0111356778663145,3.4191326624719043
2011-03-29,0.010883162311063899,1316.5,0.00010743627791042603,0.010365147269114222,0.010916146057578825,8.427977369486062e-05,0.009180401608582307,0.010349883398191874,3.7058326494403924e-05,0.006087555050626148,0.005733049248412759,9.396972960893296e-05,0.0096937985129119,4.678437364796048e-05,0.006839910353795616,0.00013339234287143955,0.011549560289094972,0.0001245766310694813,0.011161390194302918,4.9183502313742894e-05,0.007013095059511378,3.4722255113563965e-05,0.00589255930081013,0.00013473119077082863,0.011607376567115786,0.00012064842162298234,0.010984007539281021,4.7432425799282e-05,0.0068871202834916425,1.2765294411605474e-06,9.57466872486765e-05,0.00013473119077082863,0.00013058714568006704,0.011427473285029681,0.010732778038274481,0.00677474427932148,0.00011443149986397102,0.0106972659994959,3.472125400000114
2011-03-30,0.005680757560589278,1324.0,0.00010825479408038711,0.010404556409592246,0.01036514726911418,3.9898895207372413e-05,0.0063165572274279614,0.009180401608582373,3.6700942025106125e-05,0.006058130241675737,0.00608755505062618,9.026780622012851e-05,0.009500937123259395,3.509183043358792e-05,0.0059238357871895745,0.0001308813158793651,0.011440337227519349,8.773161568173955e-05,0.00936651566388161,3.960585636489848e-05,0.006293318390555056,3.259778134438161e-05,0.005709446675850612,0.00013203573252406557,0.011490680246359028,8.646012305853073e-05,0.00929839357408207,3.621395585096915e-05,0.006017803241297371,1.2633119908397748e-06,9.663510411986147e-05,0.00013203573252406557,0.00012837678753059283,0.011330348076321082,0.008937152499047443,0.005998789637693472,0.00011881897246659134,0.010900411573266,3.555284244128505
2011-03-31,-0.0022684319746284487,1321.0,9.229841090326789e-05,0.009607206196562447,0.010404556409592204,3.9957952437684504e-05,0.006321230294624972,0.006316557227428059,3.509794202738611e-05,0.005924351612403345,0.00605813024167577,8.51604848643318e-05,0.009228243866756653,5.167475373639143e-06,0.002273208167687056,0.00012679611099119712,0.011260377923995141,5.806382352987887e-05,0.00761996217378268,3.050465048941658e-05,0.0055231015280742925,4.530846282753255e-06,0.0021285784652563915,0.00012971276256635295,0.011389151090680682,5.614682957227113e-05,0.007493118814770731,2.9256417387891044e-05,0.005408920168378439,1.2629243309530944e-06,8.218731451370295e-05,0.00012971276256635295,0.00012436754237685579,0.011152019654612154,0.007330880382179121,0.005470378839225949,0.00011098182930023429,0.0105347913743099,3.5262761563060927
2011-04-01,0.0050967547801832325,1327.75,9.105566714590638e-05,0.009542309319337033,0.009607206196562404,4.005618702324105e-05,0.00632899573575785,0.006321230294625067,3.6163502052374425e-05,0.006013609735622559,0.005924351612403376,8.160947032983112e-05,0.009033796008867542,4.0537409820768496e-05,0.006366899545364957,0.00012209315947191084,0.011049577343586987,4.209794854384385e-05,0.00648829319188366,3.3547845842901616e-05,0.00579205022793325,4.5564444619185436e-05,0.006750144044328642,0.000125285365791199,0.011193094558306875,3.975896503101666e-05,0.006305471039582742,3.277984121746337e-05,0.00572536821675806,1.2713365326901563e-06,8.042685161908187e-05,0.000125285365791199,0.00012031937986259176,0.010969019092999691,0.006287557528216345,0.005748544210398258,9.890900268202326e-05,0.009945300532514,3.5535427097138768
2011-04-04,0.001129093081939203,1329.25,8.694882032787524e-05,0.009324635131085572,0.009542309319336988,2.8116296803863394e-05,0.00530248025020965,0.0063289957357579455,1.977734563674874e-05,0.004447172768934072,0.006013609735622589,7.678939318130224e-05,0.008762955733158889,1.8169937252117275e-05,0.004262620936949153,0.00011573760766830591,0.010758141459764597,3.649560573397099e-05,0.006041159303806761,2.9150205305614642e-05,0.005399093007683295,1.812027499302171e-05,0.004256791631384101,0.00011933738209533772,0.010924165052549221,3.5995803765547185e-05,0.005999650303604968,2.710712047058154e-05,0.005206449891296519,1.2669966442069642e-06,7.600171058800503e-05,0.00011933738209533772,0.00011457879893030299,0.010704148678447203,0.005904632149114706,0.005127949418552021,9.290372104973899e-05,0.0096386576373341,3.517974750465028
2011-04-05,-0.0018825306764433947,1326.75,8.414875849741336e-05,0.009173263241475924,0.009324635131085526,2.6089628804565505e-05,0.005107800779647294,0.005302480250209763,1.1236494670040975e-05,0.0033520881059484363,0.004447172768934115,7.239466489528912e-05,0.008508505444276868,3.387824990218561e-05,0.005820502547219236,0.00011321455042021635,0.010640232629985886,3.787624143510131e-05,0.006154367671426636,2.6568980556459668e-05,0.005154510700004383,3.344831052193525e-05,0.005783451436809619,0.00011708354345427616,0.01082051493480214,3.714237867576847e-05,0.0060944547480286096,2.68523315522558e-05,0.005181923537862731,1.292618026718107e-06,7.353550650066216e-05,0.00011708354345427616,0.00011232105345860196,0.010598162739767774,0.005976658532595995,0.005025668729139537,8.25583440131573e-05,0.0090861622268787,3.5376222206105954
2011-04-06,0.0016944370052414115,1329.0,8.351366441799419e-05,0.009138581094349067,0.009173263241475877,2.6231119775761073e-05,0.0051216325303325965,0.005107800779647411,7.194204923791115e-06,0.0026822015069325263,0.0033520881059484896,6.822325200745565e-05,0.008259736800132051,3.0229104120092693e-05,0.0054981000463880875,0.00011230503261402108,0.010597406881592358,3.260114582932957e-05,0.005709741310193446,2.5596435293760625e-05,0.005059291975539722,4.184726048581503e-05,0.006468945855841972,0.00011679269947949657,0.010807067108124043,3.245809161575538e-05,0.00569720033136938,2.870222738054248e-05,0.00535744597551319,1.305280717139251e-06,7.278880020213429e-05,0.00011679269947949657,0.00011197948709866423,0.010582036056386513,0.0056285160950255465,0.005131126802816866,7.427998857360518e-05,0.0086185839076733,3.518065148159609
