DATE,ret_true,sigma_lstm_wf,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2023-06-13,0.016896343,0.0048658596,0.0054685674,0.007921949,13.82511,-0.00788811537044028,-0.012028358605057219,0,0
2023-06-14,0.00039614047,0.0054897703,0.008974479,0.008599914,15.412204,-0.008899546429329027,-0.01357066052500588,0,0
2023-06-15,0.011867739,0.0054109516,0.012946477,0.008257513,15.770909,-0.008771771800161893,-0.01337582069469484,0,0
2023-06-16,-0.0039215735,0.0055891885,0.006416486,0.008574929,15.877404,-0.009060714484728729,-0.013816421023551824,0,0
2023-06-20,-0.0042751934,0.005353375,0.0075380797,0.008517178,15.715293,-0.008678433772550164,-0.0132334922404471,0,0
2023-06-21,-0.0057666376,0.005323733,0.004755727,0.008251882,16.378048,-0.008630381032254173,-0.013160218008885803,0,0
2023-06-22,0.0032831456,0.005201161,0.005096742,0.008222162,15.07679,-0.008431677233077818,-0.012857220342087344,0,0
2023-06-23,-0.007886342,0.005045048,0.0049770186,0.007944265,15.5974,-0.008178600030180923,-0.012471310247184819,0,0
2023-06-26,-0.004281195,0.005113285,0.004804842,0.007925195,15.971873,-0.008289220502036808,-0.012639992199977931,0,0
2023-06-27,0.011036635,0.005174718,0.0060296347,0.007893892,15.762013,-0.008388809985648756,-0.012791853318372058,0,0
2023-06-28,-0.00028292544,0.005073529,0.0049407654,0.008143754,17.139475,-0.008224771510125288,-0.012541715799337137,0,0
2023-06-29,0.0041227858,0.004900825,0.004189819,0.007935401,15.448983,-0.007944798782946101,-0.012114793498635652,0,0
2023-06-30,0.01176616,0.005046997,0.007171729,0.0076577296,16.022875,-0.008181759939896708,-0.012476128701965981,0,0
2023-07-03,0.00089081906,0.0050351727,0.0020853293,0.008025072,16.891851,-0.00816259117134305,-0.012446898802128972,0,0
2023-07-05,-0.0018939399,0.005019086,0.004187439,0.0077073704,16.40145,-0.008136512632265051,-0.0124071323933995,0,0
2023-07-06,-0.008230038,0.0051967925,0.008941478,0.007515016,16.74805,-0.00842459528798563,-0.01284642128918437,0,0
2023-07-07,-0.0029276004,0.00562965,0.0069918227,0.0075226948,18.020823,-0.009126307087127665,-0.013916441282693814,0,0
2023-07-10,0.0023090146,0.0056125866,0.0058301836,0.0073862635,16.808886,-0.009098645217219856,-0.013874260498651987,0,0
2023-07-11,0.006559974,0.0055948333,0.004927892,0.0072232676,17.266209,-0.00906986505661402,-0.013830374465522275,0,0
2023-07-12,0.007571576,0.005507724,0.0067748995,0.0071839835,17.24723,-0.008928650683239047,-0.01361504075862597,0,0
2023-07-13,0.007954964,0.005592913,0.004791662,0.00718225,17.941614,-0.009066752410505096,-0.013825628081645959,0,0
2023-07-14,-0.0014867435,0.0056694034,0.0045733587,0.0071912436,19.287937,-0.009190751859074286,-0.01401471124843239,0,0
2023-07-17,0.0037401726,0.005603495,0.005345394,0.007024851,19.70116,-0.009083907411809325,-0.013851787246144331,0,0
2023-07-18,0.0074386382,0.005585131,0.005765723,0.006916767,17.871683,-0.009054136403445389,-0.013806390297973732,0,0
2023-07-19,0.002014209,0.005507986,0.003678914,0.006918991,18.742407,-0.008929076055700787,-0.013615689396769586,0,0
2023-07-20,-0.0068758796,0.005630616,0.0043020626,0.0067737377,17.098772,-0.009127873538097882,-0.013918829918397296,0,0
2023-07-21,-0.00016428904,0.005624994,0.004360688,0.0067596235,18.031,-0.009118759257910714,-0.013904931816585924,0,0
2023-07-24,0.00409915,0.0055104448,0.004286739,0.006593298,17.503513,-0.008933062234543642,-0.01362176780540512,0,0
2023-07-25,0.0027234615,0.00538307,0.004265307,0.0064843907,17.518429,-0.008726572600130076,-0.013306897744013649,0,0
2023-07-26,-0.0001631987,0.005337536,0.005550748,0.006334515,18.224081,-0.008652756974130475,-0.013194338434408821,0,0
2023-07-27,-0.0067689545,0.0051621445,0.01171942,0.0061660856,17.310616,-0.00836842755519037,-0.012760772740657027,0,0
2023-07-28,0.009214142,0.0054743816,0.0071549956,0.006174483,16.4308,-0.008874599684836731,-0.013532619957051394,0,0
