DATE,ret_true,sigma_lstm,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2010-06-23,-0.0027548226,0.012745251,0.011210925,0.013435832,8.082059,-0.020532828861810164,-0.031947004076047045,0,0
2010-06-24,-0.015755655,0.0130417235,0.01314934,0.012455698,7.8978143,-0.020992466367020752,-0.032744256232101684,0,0
2010-06-25,0.003962247,0.014197799,0.01074589,0.013079922,7.415907,-0.022794769462012435,-0.035813442080968774,0,0
2010-06-28,-0.0034952848,0.01376925,0.008525325,0.0121843135,7.692868,-0.022140721702487633,-0.03463736323518845,0,0
2010-06-29,-0.03394985,0.013933418,0.021470949,0.011361266,7.654486,-0.022400165933983505,-0.03506329996445677,1,0
2010-06-30,-0.008487986,0.015966617,0.013728235,0.016334172,7.18948,-0.025598789783677203,-0.04037092080849297,0,0
2010-07-01,-0.004638114,0.016377592,0.016414829,0.015464065,7.4799957,-0.026304233800137227,-0.041285060575702685,0,0
2010-07-02,-0.0073674205,0.016075179,0.0142406495,0.014552889,7.1313286,-0.02576298642588951,-0.04067101988143525,0,0
2010-07-06,0.009811214,0.015270275,0.024120482,0.013782927,7.367752,-0.024509632486194893,-0.03853777626497352,0,0
2010-07-07,0.033600472,0.013892578,0.020878071,0.013381228,6.884157,-0.0222262144905386,-0.035246540104314314,0,0
2010-07-08,0.007289862,0.012436669,0.008370768,0.01742095,6.926994,-0.019903267313258106,-0.0315372643277207,0,0
2010-07-09,0.0051413993,0.011934393,0.0070164953,0.016379736,6.996557,-0.019109017484979087,-0.03023971849683116,0,0
2010-07-12,0.003722666,0.011601696,0.0071950457,0.015325424,7.05607,-0.01858404390849106,-0.02937718328450982,0,0
2010-07-13,0.012233274,0.011162067,0.0127522815,0.014409098,6.4736977,-0.017797239590132193,-0.028460180119582793,0,0
2010-07-14,0.0011463948,0.012507047,0.0097828945,0.014123268,6.69919,-0.01998065263467285,-0.03180065442632198,0,0
2010-07-15,-0.0004584002,0.013151146,0.014945915,0.013299572,6.552275,-0.020983489690633184,-0.033498638579877414,0,0
2010-07-16,-0.025541207,0.013422172,0.017295996,0.012441227,6.285846,-0.021362230951652683,-0.03430636682902046,1,0
2010-07-19,0.0007053015,0.014212925,0.009230358,0.014808927,6.663384,-0.022699180906425653,-0.03615371736757253,0,0
2010-07-20,0.01516064,0.014085807,0.017374141,0.01388903,6.2079883,-0.02240045994769164,-0.03604011238031574,0,0
2010-07-21,-0.01492565,0.0130080115,0.015139101,0.014056348,6.5631804,-0.020757092746935376,-0.033129543929753355,0,0
2010-07-22,0.022075951,0.013091388,0.016594835,0.014167522,6.943665,-0.020953608761951657,-0.03319120760583188,0,0
2010-07-23,0.011653279,0.01219639,0.008459341,0.015600882,6.8663445,-0.019509939738319507,-0.030949559609251304,0,0
2010-07-26,0.0081448415,0.011657443,0.008226492,0.01517415,6.8287516,-0.0186424834069628,-0.02959487885808099,0,0
2010-07-27,0.0013510473,0.010987261,0.0080454815,0.014433364,6.9979644,-0.017592671864757485,-0.027839407292818544,0,0
2010-07-28,-0.0081338,0.0108597325,0.009390384,0.013479881,6.9595027,-0.017383694205412265,-0.02752823229925271,0,0
2010-07-29,-0.0045475294,0.011044032,0.015263445,0.012921395,7.1714454,-0.017704477292927054,-0.02792979956042841,0,0
2010-07-30,0.0011388225,0.011093931,0.012883557,0.01220471,7.0531845,-0.01777033397915387,-0.02809235029782493,0,0
2010-08-02,0.021171963,0.010916307,0.010562949,0.011408638,7.070617,-0.01748791041536577,-0.027637225743687537,0,0
2010-08-03,-0.0031250026,0.009953711,0.005685967,0.013172706,6.947307,-0.015931976086260666,-0.025235062336005348,0,0
2010-08-04,0.0055735293,0.009964158,0.007905535,0.012380703,6.949605,-0.015948962613084487,-0.02526088663056332,0,0
2010-08-05,-0.00088967977,0.009792825,0.007691866,0.01176373,7.0304427,-0.01568373665988451,-0.02480393198245419,0,0
2010-08-06,-0.0035666556,0.009806527,0.0145725375,0.011034525,6.9454203,-0.01569617805645241,-0.024862450108857518,0,0
2010-08-09,0.0053452244,0.009778298,0.00569973,0.0104651805,6.644136,-0.015614214935713796,-0.02487909589019559,0,0
2010-08-10,-0.005121935,0.009414125,0.010651657,0.009973976,6.8352256,-0.0150557357731865,-0.02389793573028648,0,0
2010-08-11,-0.03152546,0.011990423,0.011766283,0.009605123,6.502487,-0.019123003912392862,-0.03056112102092968,1,1
2010-08-12,-0.0053136316,0.013552139,0.01064018,0.014313683,5.74555,-0.021501824971933065,-0.03477449139946384,0,0
2010-08-13,-0.0030158937,0.01392568,0.01060537,0.013560589,5.55375,-0.022094485444982527,-0.035732989878070325,0,0
2010-08-16,0.0009289364,0.0142994495,0.010037582,0.012783058,5.4881616,-0.02268750786356435,-0.036692073724282515,0,0
2010-08-17,0.011080446,0.014110897,0.0140899345,0.012146667,5.3084846,-0.0223883508324319,-0.03620825276397873,0,0
2010-08-18,-0.002068253,0.013562063,0.009472098,0.012116137,5.2473555,-0.02151756960259065,-0.03479995489031193,0,0
2010-08-19,-0.0143654,0.013226385,0.014758018,0.011478204,5.143157,-0.02098498484900202,-0.03393861572690005,0,0
2010-08-20,-0.00093392486,0.013752197,0.009422657,0.011899107,5.3117285,-0.021819236725990006,-0.03528783537496126,0,0
2010-08-23,-0.0044480935,0.013625027,0.010221267,0.011466165,4.746341,-0.021617468379249206,-0.03496151927632402,0,0
2010-08-24,-0.014892132,0.013251189,0.011265294,0.010887817,4.91217,-0.021024337377007676,-0.03400225981983012,0,0
2010-08-25,0.0045146802,0.013690309,0.013754794,0.011447076,5.2916985,-0.02172104452251652,-0.03512903099721006,0,0
2010-08-26,-0.009289099,0.013364962,0.010958935,0.010888715,5.4403963,-0.021204850472360735,-0.034294200205822446,0,0
2010-08-27,0.01802278,0.013552863,0.014038354,0.010734146,5.7071996,-0.0215029741489983,-0.034776349941611946,0,0
2010-08-30,-0.017783515,0.012392053,0.014968615,0.011834654,6.0790677,-0.019679208350329117,-0.03176249900167914,0,0
2010-08-31,0.0031052215,0.012797917,0.011159102,0.012728151,6.323547,-0.020376368851593746,-0.03269452618253101,0,0
2010-09-01,0.031457994,0.012523876,0.011727695,0.012127843,6.020825,-0.019875244620725353,-0.03212654622519857,0,0
2010-09-02,0.007138775,0.011239378,0.007905555,0.016017877,5.933152,-0.017832397638424934,-0.028839996563951087,0,0
2010-09-03,0.012768071,0.010607889,0.008835613,0.015154152,5.8410435,-0.016830478113027285,-0.027219611226223954,0,0
2010-09-07,-0.011163118,0.0097391335,0.008762942,0.014963986,5.7298174,-0.01545210989778973,-0.02499040260283316,0,0
2010-09-08,0.007304301,0.012603332,0.009886525,0.014618649,5.6233916,-0.019996448259663315,-0.03233987435639379,0,0
