DATE,ret_true,sigma_lstm,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2013-08-26,-0.004373075,0.0064839753,0.005557744,4.695933,-0.010287475616607292,-0.016637738090551597,0,0
2013-08-27,-0.015841916,0.0063387384,0.0077513712,5.7524343,-0.010057042993431376,-0.016265063804380697,1,0
2013-08-28,0.0024536126,0.0066397865,0.0060946546,4.735153,-0.01053468622493568,-0.017037547092084868,0,0
2013-08-29,0.0027531371,0.006838155,0.0069511672,5.963225,-0.010849417772325507,-0.01754655642046206,0,0
2013-08-30,-0.0033659763,0.006993435,0.007900877,6.0734286,-0.011105220345714125,-0.017926520746987674,0,0
2013-09-03,0.004739708,0.0071486076,0.00828454,5.8756356,-0.01134198130353745,-0.018343170024292327,0,0
2013-09-04,0.008807953,0.007166039,0.0064415103,5.876424,-0.011369638466528779,-0.018387899426463118,0,0
2013-09-05,-0.0003024346,0.0068900543,0.0032465418,5.0836415,-0.010931761285800853,-0.017679729014178535,0,0
2013-09-06,0.0003024346,0.0064366893,0.0107973525,5.3484674,-0.010212451546660062,-0.01651640309324145,0,0
2013-09-09,0.009330391,0.00663091,0.0054889466,6.7532854,-0.010597842886828262,-0.016848958170433272,0,0
2013-09-10,0.008056138,0.006388527,0.0042390153,6.987485,-0.010228471559454142,-0.016189091733413853,0,0
2013-09-11,0.0037078278,0.0060369363,0.0047867545,6.9238124,-0.00966110470455967,-0.015309195088207647,0,0
2013-09-12,-0.0022230465,0.005826404,0.0032267505,7.038443,-0.009331819895737937,-0.014756195282069387,0,0
2013-09-13,0.002074997,0.0056530214,0.003961122,6.914823,-0.0090461149664585,-0.014337092001948088,0,0
2013-09-16,0.005610527,0.0055674305,0.006538523,6.4604406,-0.008875851102807015,-0.014197801517297347,0,0
2013-09-17,0.0001472212,0.005656726,0.0036844,6.4371867,-0.00901626555136339,-0.01442980255910181,0,0
2013-09-18,0.011416986,0.0056234617,0.010436615,6.3356843,-0.00895453846510648,-0.014363829987944322,0,0
2013-09-19,-0.00014554981,0.0058857976,0.005538191,6.3889837,-0.009377114972272699,-0.015023468680153293,0,0
2013-09-20,-0.008771986,0.005940754,0.005308605,5.2354364,-0.00942560096145355,-0.015243844650242136,0,0
2013-09-23,-0.0057433336,0.0060135545,0.005556333,5.4388094,-0.009541105924603565,-0.015430648623993135,0,0
2013-09-24,-0.00014769958,0.006127665,0.0056276144,5.6201787,-0.009722153794480683,-0.015723453890622886,0,0
2013-09-25,-0.003996157,0.006165232,0.0036858425,5.7375298,-0.009781758079885617,-0.015819850764511065,0,0
2013-09-26,0.003996157,0.006035796,0.00438766,5.566779,-0.009576394709144669,-0.015487720502130176,0,0
2013-09-27,-0.0035513502,0.005879994,0.005789719,5.491919,-0.009329199483501407,-0.015087936378720149,0,0
2013-09-30,-0.007290072,0.005912754,0.006013325,5.322042,-0.009381176671675722,-0.015171998093737147,0,0
2013-10-01,0.009067323,0.0061071916,0.005872661,5.3956685,-0.009689670992679186,-0.01567092007484906,0,0
2013-10-02,-0.003854712,0.006150782,0.007116761,5.5782013,-0.009758831545002213,-0.015782772116946814,0,0
2013-10-03,-0.007904001,0.00633422,0.0076385085,5.693705,-0.01004987466216302,-0.016253470598949746,0,0
2013-10-04,0.00894327,0.006670678,0.004722371,5.8714457,-0.010583698174336149,-0.017116813182992144,0,0
