DATE,ret_true,sigma_lstm,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2006-04-26,-0.00038189805,0.006084352,0.0047139158,0.0058284197,8.23882,-0.00980868930532093,-0.015230258120812737,0,0
2006-04-27,0.0045731785,0.005681471,0.010828418,0.005822489,7.8919215,-0.009144856546813575,-0.014265413656952004,0,0
2006-04-28,0.00076016726,0.007136703,0.006014178,0.005809265,7.9480476,-0.011490267759642786,-0.017910139246873933,0,0
2006-05-01,-0.005906467,0.0068273228,0.006779907,0.0057548275,7.9733305,-0.01099346409199798,-0.017129810360992353,0,0
2006-05-02,0.00742507,0.0065865596,0.0034911097,0.0057822303,7.810586,-0.01059744862370089,-0.01655042677363357,0,0
2006-05-03,-0.004372215,0.005384305,0.005110102,0.005799815,8.290017,-0.008681990526567308,-0.013472077832658646,0,0
2006-05-04,0.0036132017,0.0053373724,0.0040654507,0.005778703,8.445618,-0.00861170782064403,-0.013337476632288191,0,0
2006-05-05,0.009070357,0.005096302,0.005693964,0.005762866,8.260038,-0.008216570021353776,-0.012754690187837998,0,0
2006-05-08,-0.0013176473,0.005402408,0.0020587381,0.0058532516,8.093008,-0.008703802960115132,-0.013540270594744051,0,0
2006-05-09,0.0015057409,0.0041396143,0.0026719884,0.0058196234,7.846329,-0.006661614298706236,-0.010398388318210298,0,0
2006-05-10,-0.0011290931,0.0037777557,0.004884879,0.005819269,7.3984785,-0.006064617192172138,-0.0095309539481576,0,0
2006-05-11,-0.012123656,0.004479563,0.010018196,0.005765106,7.451393,-0.007193491582558124,-0.011295460128028916,1,1
2006-05-12,-0.013430747,0.0061486033,0.0065826103,0.006071816,6.536117,-0.009809088717868737,-0.015664903531393427,1,0
2006-05-15,0.0023152626,0.006291088,0.0063950876,0.006168229,6.1870046,-0.010002405822359117,-0.01610102380619536,0,0
2006-05-16,-0.0017359441,0.0060871816,0.0052299057,0.006206908,5.6869354,-0.009657922940308377,-0.015619574555314807,0,0
2006-05-17,-0.020281507,0.0057540587,0.011790671,0.0062007015,5.596186,-0.009129390166954496,-0.014764788582248776,1,1
2006-05-18,-0.0047393455,0.0073813642,0.008570783,0.006374309,5.0726495,-0.0117112734253388,-0.018940419128972222,0,0
2006-05-19,0.006117434,0.007811747,0.008995352,0.00638478,5.0227447,-0.012394118961822154,-0.02004477219047274,0,0
2006-05-22,-0.0069095134,0.007854133,0.009564246,0.0063528353,5.266889,-0.012461368441734327,-0.020153533491612384,0,0
2006-05-23,-0.0075562103,0.00826179,0.012732847,0.006321954,5.598076,-0.013108156059420315,-0.021199570768813743,0,0
2006-05-24,0.006763503,0.009440035,0.010683961,0.0063319,5.7054253,-0.01497756039572326,-0.024222922744738737,0,0
2006-05-25,0.0118251275,0.009652372,0.0075672087,0.0063113007,6.0242233,-0.015318808853931304,-0.02475931110713531,0,0
2006-05-26,0.0052760257,0.008529077,0.0039261887,0.00638472,5.89476,-0.01353223497159091,-0.02188542550454991,0,0
2006-05-29,-0.002146133,0.0063996175,0.0015931552,0.00641591,5.665034,-0.010153633587924175,-0.016421277930476666,0,0
2006-05-30,-0.015748357,0.0041987314,0.0079611065,0.006399464,5.646084,-0.00666170751050797,-0.010773852490767278,1,1
2006-05-31,0.009478744,0.0054942695,0.007821167,0.006638762,5.516491,-0.008717208404432518,-0.014098174879712074,0,0
2006-06-01,0.010751741,0.0066494998,0.010167176,0.0066521475,5.8151054,-0.010550096960839665,-0.017062470581316692,0,0
2006-06-02,0.0019425026,0.007631938,0.0068969205,0.006690609,6.1067863,-0.012123672911097233,-0.019554171755191994,0,0
2006-06-05,-0.014661586,0.0072902567,0.008942498,0.006638832,6.186996,-0.011591015627563957,-0.01865823689412362,1,0
2006-06-06,-0.0029582903,0.0076213917,0.010202009,0.006789812,5.9970193,-0.012092100751256411,-0.019556323899245873,0,0
