timestamp,ln_true,ln_pred,ret_true,ret_pred,price_true,price_pred,train_loss
2023-06-01 13:00:00,10.1995744552,10.2003519035,-0.0018594365,-0.0010819882,26891.7400000000,26912.6550662179,0.0034456125
2023-06-01 14:00:00,10.1998101876,10.2002315855,0.0002357323,0.0006571302,26898.0800000000,26909.4171832212,0.0006218794
2023-06-01 15:00:00,10.1996763401,10.2000237470,-0.0001338475,0.0002135594,26894.4800000000,26903.8249508403,0.0002548132
2023-06-01 16:00:00,10.2069967132,10.1999430985,0.0073203732,0.0002667584,27092.0800000000,26901.6552862270,0.1097349823
2023-06-01 17:00:00,10.2019960571,10.2053121740,-0.0050006561,-0.0016845392,26956.9400000000,27046.4807460517,0.0200988911
2023-06-01 18:00:00,10.2022864782,10.2043134738,0.0002904211,0.0023174167,26964.7700000000,27019.4829035165,0.0097610112
2023-06-01 19:00:00,10.1984932417,10.2031195981,-0.0037932364,0.0008331199,26862.6800000000,26987.2442469589,0.0474572852
2023-06-01 20:00:00,10.1985051541,10.1977334291,0.0000119124,-0.0007598127,26863.0000000000,26842.2771479114,0.0016466086
2023-06-01 21:00:00,10.1995037991,10.1986365537,0.0009986450,0.0001313996,26889.8400000000,26866.5300200054,0.0086782090
2023-06-01 22:00:00,10.1991738803,10.1993592438,-0.0003299188,-0.0001445553,26880.9700000000,26885.9532127318,0.0004702252
2023-06-01 23:00:00,10.1968259726,10.1992534187,-0.0023479076,0.0000795384,26817.9300000000,26883.1081536846,0.0180094335
2023-06-02 00:00:00,10.1956357619,10.1971176306,-0.0011902107,0.0002916580,26786.0300000000,26825.7528042888,0.0109776407
2023-06-02 01:00:00,10.1966010978,10.1937448825,0.0009653359,-0.0018908794,26811.9000000000,26735.4287020758,0.0075289551
2023-06-02 02:00:00,10.2021099359,10.1961924164,0.0055088381,-0.0004086814,26960.0100000000,26800.9447143412,0.0997105241
2023-06-02 03:00:00,10.2035921450,10.2007903551,0.0014822090,-0.0013195809,27000.0000000000,26924.4575494063,0.0109001752
2023-06-02 04:00:00,10.2061174722,10.2039540384,0.0025253272,0.0003618935,27068.2700000000,27009.7728917050,0.0136145381
2023-06-02 05:00:00,10.2092280850,10.2057106422,0.0031106129,-0.0004068300,27152.6000000000,27057.2600549639,0.0233618878
2023-06-02 06:00:00,10.2062205396,10.2093211062,-0.0030075455,0.0000930212,27071.0600000000,27155.1258847883,0.0375848301
2023-06-02 07:00:00,10.2054293452,10.2072510113,-0.0007911944,0.0010304718,27049.6500000000,27098.9703406634,0.0068589696
2023-06-02 08:00:00,10.2097266239,10.2058667735,0.0042972787,0.0004374284,27166.1400000000,27061.4848723067,0.0348184258
2023-06-02 09:00:00,10.2065758375,10.2080726498,-0.0031507864,-0.0016539741,27080.6800000000,27121.2450466031,0.0046332940
2023-06-02 10:00:00,10.2071779306,10.2073689478,0.0006020931,0.0007931103,27096.9900000000,27102.1664863705,0.0000598854
2023-06-02 11:00:00,10.2084230499,10.2067095057,0.0012451194,-0.0004684249,27130.7500000000,27084.3000679651,0.0038084092
2023-06-02 12:00:00,10.2071199889,10.2074920634,-0.0013030610,-0.0009309865,27095.4200000000,27105.5033913858,0.0000027078
2023-06-02 13:00:00,10.2002101361,10.2071059220,-0.0069098528,-0.0000140669,26908.8400000000,27095.0388553798,0.1457244009
2023-06-02 14:00:00,10.2022853656,10.2011675128,0.0020752295,0.0009573767,26964.7400000000,26934.6142322079,0.0076961210
2023-06-02 15:00:00,10.2071384420,10.2020205365,0.0048530764,-0.0002648291,27095.9200000000,26957.5998974128,0.0673017874
2023-06-02 16:00:00,10.2056662888,10.2053901622,-0.0014721533,-0.0017482798,27056.0600000000,27048.5901353717,0.0002429388
2023-06-02 17:00:00,10.2057224668,10.2061841118,0.0000561781,0.0005178230,27057.5800000000,27070.0738782705,0.0013247274
